,sku_wo_pkg,country,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
1420,NL_NC_PN_2,NL,NC,PN,2,FO,2016-09-01,2.6808,130.84663162301072,133.5274316230107,56.45100021362305,6.4064,5.0904,28.6288,0.0,,,,,,,34806.1295922557,7142.2050236491505,7563.659641850559,20100.264926756,27307.034329203998,7499.09526305174,738.6199799999997,1002.73086,3338.12022,56.45100021362305
1421,NL_NC_PN_2,NL,NC,PN,2,FO,2016-10-01,3.7848,122.35203707519115,126.13683707519115,155.756103515625,8.82,6.1984,22.4304,0.0,,,,,,,35974.574081445,7342.583355478359,7987.820046508041,20644.170679458603,28845.1263885275,7129.44769291751,769.15032,983.4845,3339.45386,155.756103515625
1422,NL_NC_PN_2,NL,NC,PN,2,FO,2016-11-01,5.7296,121.9649947928472,127.6945947928472,208.96690368652344,6.1984,3.108,19.3224,0.0,,,,,,,41276.287620921095,7645.74721055808,8787.23255843225,24843.3078519307,32719.99672298189,8556.29089793917,896.98496,873.91792,3341.612939999989,208.96690368652344
1423,NL_NC_PN_2,NL,NC,PN,2,FO,2016-12-01,5.9344,145.99011726606028,151.92451726606032,158.0,5.376,6.3256,12.152,0.0,,,,,,,36220.894051549396,7897.278776224522,7913.97946399833,20409.6358113266,27824.0180802613,8396.875971288171,981.7914599999999,803.9656200000003,3343.368539999989,158.0
1424,NL_NC_PN_2,NL,NC,PN,2,FO,2017-01-01,4.5616,162.05143042562628,166.61303042562628,184.83529663085938,7.584,6.7696000000000005,5.3824,0.0,0.9549999982118608,0.7423437535762787,160.45240783691406,203.6790900230408,1198830.0,6447.0,39305.8043654325,8263.32133818222,8649.54776350186,22392.935263748397,31480.1282962918,7825.67606914065,1008.51509,772.0069599999997,3351.6130799999896,184.83529663085938
1425,NL_NC_PN_2,NL,NC,PN,2,FO,2017-02-01,6.747999999999999,156.75522079072036,163.50322079072038,197.49789428710938,3.2264,2.3904,2.992,0.0,0.9524999856948853,0.7549999952316284,143.06678771972656,207.1672396659851,1173699.0,6358.0,32203.8196465511,7283.972515958721,7528.559939858471,17391.287190733998,24628.4692099677,7575.3504365834,1020.2615400000001,755.2242,3359.5446599999896,197.49789428710938
1426,NL_NC_PN_2,NL,NC,PN,2,FO,2017-03-01,3.3096,205.8982270256779,209.20782702567791,139.06430053710938,2.628,2.7112,12.3768,12.095999999999998,0.9474890947341921,0.7595314264297486,142.12567138671875,210.6234941482544,1266246.0,6798.0,37442.4017424286,8153.84730659772,8609.37542270433,20679.1790131266,28385.4794340684,9056.92230836027,1031.87913,738.6199799999997,3367.3979999999897,151.16030053710938
1427,NL_NC_PN_2,NL,NC,PN,2,FO,2017-04-01,2.9392,211.8596206063902,214.7988206063902,153.86390686035156,0.9952,0.508,18.0256,6.1568,0.9361061573028564,0.759376335144043,154.8555908203125,200.6821943918864,1278719.7333831787,6471.538530848921,35620.1278389657,7565.1811014371315,8290.96474288702,19763.9819946416,27028.3256978117,8591.802141154041,997.0328400000001,769.15032,3374.195099999989,160.02070686035157
1428,NL_NC_PN_2,NL,NC,PN,2,FO,2017-05-01,3.98,204.52355362153432,208.5035536215343,207.04319763183602,3.9368,6.9216,11.104,0.0,0.90728497505188,0.6960000157356262,159.48263549804688,204.4506520165337,1374995.744024277,6895.65262696147,37323.8546876441,7593.74060604803,8582.42394316121,21147.6901384349,28311.715870392203,9012.13881725198,864.9381400000003,896.98496,3380.904179999989,207.04319763183602
1429,NL_NC_PN_2,NL,NC,PN,2,FO,2017-06-01,7.3,214.82424955443759,222.1242495544376,178.77110290527344,6.6152,9.7032,23.724,22.3232,0.8432799935340881,0.6230000138282776,166.08482360839844,200.523093117608,1532367.491865158,7982.194088473916,39628.1311783893,7615.352525665949,9358.79649832583,22653.9821543975,30496.5910160167,9131.54016237257,776.0019900000003,981.7914599999999,3387.4078799999997,201.09430290527345
1430,NL_NC_PN_2,NL,NC,PN,2,FO,2017-07-01,13.3616,175.16852383363602,188.53012383363603,178.6741943359375,8.3168,15.0632,22.5712,13.9104,0.7561656832695007,0.5160000026226044,170.0458526611328,204.1555684407552,1343848.3429450986,6823.829539865255,35529.5544623139,7354.90216692091,8660.22963026652,19514.4226651264,27245.5386723824,8284.01578993145,745.1549200000003,1008.51509,3393.9018,192.5845943359375
1431,NL_NC_PN_2,NL,NC,PN,2,FO,2017-08-01,12.28,219.69027183019975,231.97027183019975,254.4696044921875,12.9048,16.868,40.4904,34.7872,0.6929999947547912,0.39300000071525576,171.14646911621094,204.8513573540581,1497248.1357784271,7641.3557398468265,37829.1994471351,7330.003087514509,9103.23891716863,21395.957442451898,28651.318429273597,9177.88101786147,728.9559,1020.2615400000001,3400.91406,289.2568044921875
1432,NL_NC_PN_2,NL,NC,PN,2,FO,2017-09-01,11.9248,190.56852123187264,202.49332123187264,253.5747985839844,21.0288,20.0488,20.4416,0.0,0.7539999961853028,0.3800000071525574,177.4844207763672,202.669878853692,1408448.760543823,7058.570244960487,36885.160561670295,7072.92347562754,8731.24388835201,21080.9931976908,28060.6195580967,8824.541003573671,712.92921,1031.87913,3407.85786,253.5747985839844
1433,NL_NC_PN_2,NL,NC,PN,2,FO,2017-10-01,14.392799999999998,178.64932882818297,193.0421288281829,229.82569885253903,22.7736,16.1376,4.303999999999999,0.0,0.7879999995231628,0.4460000038146973,171.13963317871094,203.834115770128,1342089.3669204712,6777.3668693229565,37608.2583118077,7378.43468462195,8930.9259060347,21298.8977211511,29188.883599650497,8419.374712157241,742.39764,997.0328400000001,3416.32734,229.82569885253903
1434,NL_NC_PN_2,NL,NC,PN,2,FO,2017-11-01,17.3144,190.86546676502056,208.17986676502056,178.4427032470703,8.3664,2.9072,1.3968,0.0,0.916632866859436,0.6492977142333984,169.236572265625,200.5259337955051,2059467.3288135529,10827.396516799929,48341.3459771781,7610.73087247895,10879.0250038326,29851.5901008665,36927.1166818942,11414.2292952838,865.7859199999989,864.9381400000003,3430.0389,178.4427032470703
1435,NL_NC_PN_2,NL,NC,PN,2,FO,2017-12-01,4.2712,155.3373318548798,159.60853185487983,148.21139526367188,7.9672,2.6312,23.64,23.8464,0.9264886021614076,0.6639135241508484,178.64218139648438,207.2124807569716,1297500.595996857,6397.042443178594,36854.4321579046,7137.44318678486,8438.07595713106,21278.9130139886,28239.0741761639,8615.357981740692,947.64267,776.0019900000003,3441.1881,172.05779526367186
1436,NL_NC_PN_2,NL,NC,PN,2,FO,2018-01-01,10.4104,127.35421930052743,137.76461930052744,60.08100128173828,9.4032,11.8464,31.6912,19.8976,0.9403789401054382,0.6984764337539673,173.65997314453125,209.50883928934726,1346469.252118111,6528.919752743094,42337.423447155496,7792.503736325551,9597.102096542942,24947.817614287003,33761.2850069482,8576.13844020736,961.6550300000001,745.1549200000003,3446.9373600000013,79.97860128173828
1437,NL_NC_PN_2,NL,NC,PN,2,FO,2018-02-01,12.0216,100.86126261867628,112.8828626186763,101.87010192871094,4.2456,6.864,53.8928,29.0656,0.9507828116416932,0.7460901141166687,175.47085571289062,212.20293765597873,868449.3843734264,4195.67386065796,33305.4601246023,7023.320495072211,7707.57006858192,18574.5695609482,26934.6856734666,6370.7744511357105,961.6583800000001,728.9559,3452.46838,130.93570192871093
1438,NL_NC_PN_2,NL,NC,PN,2,FO,2018-03-01,9.027999999999999,115.88129945894535,124.90929945894536,11.459699630737305,9.708,6.073600000000001,47.7128,0.0,0.9489949822425844,0.7551447153091431,163.49105834960938,209.07780498928486,1255581.9782533646,6260.406834878027,39787.7979782416,7888.0190215674,8829.31767471332,23070.4612819609,31744.0925259883,8043.705452253359,961.6491599999999,712.92921,3457.9448399999997,11.459699630737305
1439,NL_NC_PN_2,NL,NC,PN,2,FO,2018-04-01,12.5128,95.80099385586792,108.31379385586791,3.5018999576568604,8.2536,11.0584,45.2936,8.568,0.9387266278266908,0.7525319695472718,158.44912719726562,208.5969501071506,1198730.5569419859,5968.415571659803,37940.118708983304,7166.05358712792,8416.31189839288,22357.7532234625,29594.810863525,8345.30784545828,918.3015800000001,742.39764,3462.6847399999997,12.06989995765686
1440,NL_NC_PN_2,NL,NC,PN,2,FO,2018-05-01,18.60695,82.34290946828871,100.94985946828871,2.4914000034332275,21.73345,32.0868,94.4858,81.3705,0.9482762575149536,0.7666442155838012,167.2623748779297,208.95446247524688,1185594.6538772585,5906.500934310257,39221.1207901104,7182.62120928087,8550.389126413342,23488.1104544162,30881.2577227794,8339.863067331009,781.21388,865.7859199999989,3467.36326,83.86190000343323
1441,NL_NC_PN_2,NL,NC,PN,2,FO,2018-06-01,15.66515,77.96486948740791,93.63001948740788,0.2793000042438507,12.560949999999998,6.15585,118.60115,29.0139,0.9316204786300659,0.764302670955658,151.0938262939453,198.4410485161676,1350097.3472266195,7109.1333694886425,41795.0962472111,6818.89441230813,8993.13504119755,25983.0667937054,32532.1583719642,9262.93787524695,686.07708,947.64267,3471.89856,29.29320000424385
1442,NL_NC_PN_2,NL,NC,PN,2,FO,2018-07-01,22.09365,63.37358209598358,85.46723209598358,0.9779000282287598,17.386699999999998,19.26795,89.46860000000002,0.0,0.9039999961853028,0.8,145.39915466308594,198.32854249742297,1106098.7076035142,5786.749976235442,38004.7671628544,6841.50659433239,8675.21603362847,22488.044534893506,29372.044351817003,8632.72281103736,658.8046400000002,961.6550300000001,3476.42704,0.9779000282287598
1443,NL_NC_PN_2,NL,NC,PN,2,FO,2018-08-01,25.2973,59.55518200429136,84.85248200429136,0.0,20.34625,26.9055,56.43865,0.0,0.9214000105857848,0.8107999920845032,149.8380889892578,199.33154551188147,1161122.8182459474,6021.312697048765,38822.1826932563,6871.64887183406,8677.81010814521,23272.723713277002,29936.164755576006,8886.017937680279,644.4828,961.6583800000001,3481.3169799999996,0.0
1444,NL_NC_PN_2,NL,NC,PN,2,FO,2018-09-01,30.8739,44.220036689125756,75.09393668912574,0.0,21.454028,25.47645000000001,62.2617,35.1084,0.9240800142288208,0.8106000065803528,152.00827026367188,204.14792463514544,1137926.0619904995,5749.596366149372,38431.816643424,6556.17808039563,8381.15183459477,23494.4867284336,30139.174268208106,8292.642375215892,630.31332,961.6491599999999,3486.1591799999997,35.1084
1445,NL_NC_PN_2,NL,NC,PN,2,FO,2018-10-01,29.9065,43.225586302655174,73.13208630265517,37.81800079345703,34.29727800000001,42.74975000000001,24.5051,8.064,0.9341666698455808,0.8251333236694336,152.58908081054688,206.779982248942,1071164.1979432106,5352.838765140623,38912.9510361026,6667.34564340452,8525.47836891267,23720.1270237854,30683.5730856773,8229.37795042528,656.36688,918.3015800000001,3492.0653,45.88200079345703
1446,NL_NC_PN_2,NL,NC,PN,2,FO,2018-11-01,33.264,55.068387816243046,88.33238781624304,92.09120178222656,20.585328,21.025600000000004,22.8776,34.56,0.9160000205039978,0.8000000119209291,156.15518188476562,213.4034940931532,1734087.2801134589,8819.302623107505,47207.8493932158,6876.22426011537,9533.97688919095,30797.6482439095,36374.4888801256,10833.3605130902,765.45664,781.21388,3501.6269399999996,126.65120178222656
1447,NL_NC_PN_2,NL,NC,PN,2,FO,2018-12-01,29.9224,34.10127952592641,64.02367952592641,91.96189880371094,6.9952000000000005,18.0256,21.808000000000003,17.1776,0.9459999918937684,0.8380000233650208,162.41038513183594,206.6470116509332,1134333.1726014614,5662.902225152589,38676.5392027443,6725.3427628734,8168.292625085809,23782.9038147851,30661.2762837327,8015.262919011669,837.8276400000003,686.07708,3509.40174,109.13949880371094
1448,NL_NC_PN_2,NL,NC,PN,2,FO,2019-01-01,24.9968,29.88239290044462,54.879192900444615,50.61349868774414,4.562399999999999,22.564,41.8832,64.416,0.9473600029945374,0.8544000148773193,173.28302001953125,212.71625985039609,1012968.8292627336,4926.822826251388,40964.3948854721,7513.2871674247,8909.16256075663,24541.9451572908,33129.0549531734,7835.33993229869,862.998973056951,658.8046400000002,3487.3320000000012,115.02949868774414
1449,NL_NC_PN_2,NL,NC,PN,2,FO,2019-02-01,14.016000000000002,37.65247546632781,51.66847546632782,17.471399307250973,15.7112,24.148000000000003,31.4424,16.416,0.9494599819183348,0.8669600009918212,176.88197326660156,212.43353271484366,696776.8293199539,3365.967523034662,34267.767464861005,6963.919249541379,7482.522522115841,19821.3256932038,27442.4808525123,6825.286612348679,875.2994634355838,644.4828,3466.100020000001,33.887399307250966
1450,NL_NC_PN_2,NL,NC,PN,2,FO,2019-03-01,24.9856,30.05676113173403,55.042361131734026,27.97380065917969,14.6064,24.088,33.948,32.7264,0.9434799790382384,0.8516000270843506,176.6155548095703,209.91102303398984,939715.0108904841,4601.329849885311,39015.1141000703,7893.082006188871,8254.68227383381,22867.3498200477,30794.1323821784,8220.98171789193,887.467533144637,630.31332,3445.07748,60.700200659179686
1451,NL_NC_PN_2,NL,NC,PN,2,FO,2019-04-01,24.4664,37.51622378345486,61.982623783454855,63.60860061645508,16.46796,28.8512,59.1352,79.6416,0.9459333419799804,0.8546000123023987,163.3131561279297,207.750616285536,865988.7755975723,4320.805306993425,37634.5927026719,7345.34226545827,7889.353170265501,22399.8972669482,29300.580741152597,8334.01196151927,859.681743814366,656.36688,3426.8823799999996,143.25020061645506
1452,NL_NC_PN_2,NL,NC,PN,2,FO,2019-05-01,38.4504,15.916813742266106,54.36721374226611,21.07200050354004,34.708800000000004,36.28560000000001,26.2232,26.496,0.9457100987434388,0.8598238945007324,171.5280303955078,205.78634219699435,956953.8456573486,4725.578688343987,39584.8523493777,7372.640772667371,8258.6705585587,23953.5410181517,30935.3842593644,8649.468090013292,748.882186230817,765.45664,3408.9229,47.56800050354004
1453,NL_NC_PN_2,NL,NC,PN,2,FO,2019-06-01,25.3112,36.97162080812165,62.282820808121656,1.1519999504089355,15.581600000000002,22.1192,47.6224,44.2256,0.9450807720422744,0.8568448275327682,168.83816528320312,198.2766109042697,1478585.567644119,7535.208055116236,40637.0566778608,7091.98656216612,8161.30337324452,25383.7667424502,31760.6209028947,8876.4357749661,674.853729389622,837.8276400000003,3391.5132,45.377599950408936
1454,NL_NC_PN_2,NL,NC,PN,2,FO,2019-07-01,31.4688,11.383366314855161,42.852166314855154,20.754600524902344,0.0,46.9232,45.636,52.9872,0.9463000297546388,0.8515999913215637,171.21990966796875,204.62845950656467,1170557.9610963908,5670.469073094428,38094.200783797205,6632.17252510097,7939.008775894409,23523.019482801803,29506.2071053588,8587.99367843837,648.027431907778,862.998973056951,3374.129679999989,73.74180052490235
1455,NL_NC_PN_2,NL,NC,PN,2,FO,2019-08-01,36.61280000000001,12.963950344859676,49.576750344859676,3.484800100326538,0.0,35.0896,61.663999999999994,83.13119999999998,-1.0,0.8566666841506958,170.27320861816406,209.02564027574329,1133364.3334252834,5468.2015254748985,38746.9791898666,6663.61707423974,8011.54249198772,24071.8196236392,29885.3539893146,8861.625200552,633.939879040218,875.2994634355838,3355.35862,86.61600010032654
1456,NL_NC_PN_3,NL,NC,PN,3,FO,2015-01-01,0.0,308.06967309278184,308.06967309278184,,,,,,,,,,,,39042.3268505593,8741.435902085508,9525.64896568037,20775.2419827935,31617.7394345573,7424.58741600207,955.4795299999988,729.71824,3279.14799,0.0
1457,NL_NC_PN_3,NL,NC,PN,3,FO,2015-02-01,0.0,237.56168863947744,237.56168863947744,,,,,,,,,,,,32622.7430477304,7702.10624243006,7981.975852784391,16938.660952516002,27172.175550815697,5450.567496914729,968.707219999999,713.8548,3283.47062,0.0
1458,NL_NC_PN_3,NL,NC,PN,3,FO,2015-03-01,0.0,296.6745092924403,296.6745092924403,,,,,,,,,,,,37066.3584923561,8528.62462578114,9173.95216609562,19363.7817004793,29534.4331679898,7531.92532436625,981.792149999999,698.160119999999,3287.75061,0.0
1459,NL_NC_PN_3,NL,NC,PN,3,FO,2015-04-01,0.0,266.9069062384073,266.9069062384073,,,,,,,,,,,,34382.015415391295,7659.8330450147305,8727.83794044919,17994.3444299274,27140.653366047,7241.362049344229,950.675439999999,727.0180799999989,3291.45496,0.0
1460,NL_NC_PN_3,NL,NC,PN,3,FO,2015-05-01,0.0,255.10853173348133,255.10853173348133,,,,,,,,,,,,34411.8245172414,7198.01419642975,8837.91571341536,18375.894607396298,27640.4335544311,6771.390962810339,827.6137799999989,847.850239999999,3295.11134,0.0
1461,NL_NC_PN_3,NL,NC,PN,3,FO,2015-06-01,0.0,279.5857481843487,279.5857481843487,,,,,,,,,,,,35125.1496740349,7064.93550174134,8978.20836111013,19082.0058111834,28434.8710262746,6690.2786477603,745.29153,928.0112399999988,3298.65579,0.0
1462,NL_NC_PN_3,NL,NC,PN,3,FO,2015-07-01,0.0,275.1630604804053,275.1630604804053,,,,,,,,,,,,33896.626559901204,6882.52861715919,8792.59905383538,18221.4988889066,27170.9074319775,6725.71912792369,715.66524,955.4795299999988,3302.19491,0.0
1463,NL_NC_PN_3,NL,NC,PN,3,FO,2015-08-01,0.0,326.3107102966278,326.3107102966278,,,,,,,,,,,,36275.243812118395,7153.590151595409,9285.93182750606,19835.721833016898,27861.5397901605,8413.70402195793,700.1073,968.707219999999,3306.01652,0.0
1464,NL_NC_PN_3,NL,NC,PN,3,FO,2015-09-01,0.0,294.33773502902983,294.33773502902983,,,,,,,,,,,,35884.242253666096,7197.61488564048,9052.13499519315,19634.4923728325,27155.671278639198,8728.57097502692,684.71487,981.792149999999,3309.80082,0.0
1465,NL_NC_PN_3,NL,NC,PN,3,FO,2015-10-01,0.0,274.1445164781265,274.1445164781265,,,,,,,,,,,,36752.8319917234,7246.95270919215,9341.25760977423,20164.621672757,28278.3189775475,8474.5130141759,713.01708,950.675439999999,3314.4166,0.0
1466,NL_NC_PN_3,NL,NC,PN,3,FO,2015-11-01,0.0,284.16040345269454,284.16040345269454,,,,,,,,,,,,42653.338512534,6929.96390465447,10158.1464143345,25565.228193545,33378.6713708973,9274.66714163675,831.52224,827.6137799999989,3321.88926,0.0
1467,NL_NC_PN_3,NL,NC,PN,3,FO,2015-12-01,0.0,234.1405729479728,234.1405729479728,,,,,,,,,,,,36691.796780951605,7049.67769841591,8726.72715828838,20915.3919242473,28561.7736650958,8130.02311585578,910.13949,745.29153,3327.9654600000013,0.0
1468,NL_NC_PN_3,NL,NC,PN,3,FO,2016-01-01,0.0,227.21239611596405,227.21239611596405,58.49530029296875,0.0,0.0,0.0,0.0,,,,,,,38324.3618725204,7309.65329058042,8950.67828635383,22064.030295586093,30867.4081180073,7456.953754513109,950.7500699999999,715.66524,3329.26368,58.49530029296875
1469,NL_NC_PN_3,NL,NC,PN,3,FO,2016-02-01,0.0,157.29721402184376,157.29721402184376,68.9468994140625,0.0,0.0,0.0,0.0,,,,,,,30753.2815813165,6457.703696104971,6998.20824466223,17297.3696405493,24582.355449721803,6170.9261315947315,976.87534,700.1073,3330.51262,68.9468994140625
1470,NL_NC_PN_3,NL,NC,PN,3,FO,2016-03-01,0.0,160.3379915556818,160.3379915556818,126.2603988647461,0.0,0.0,4.8384,4.8384,,,,,,,37020.4966905489,7533.994697703521,8507.87618736095,20978.6258054844,28424.5704977881,8595.9261927608,1002.73086,684.71487,3331.7492399999996,131.0987988647461
1471,NL_NC_PN_3,NL,NC,PN,3,FO,2016-04-01,0.2616,150.75836812032958,151.01996812032957,75.48410034179688,0.0,0.2616,16.3656,11.7888,,,,,,,34940.6716351337,7108.699248709841,7858.72545138917,19973.2469350347,26855.3531771974,8085.318457936371,983.4845,713.01708,3332.81954,87.27290034179687
1472,NL_NC_PN_3,NL,NC,PN,3,FO,2016-05-01,0.4272,168.5109742244041,168.9381742244041,104.28600311279295,0.0,0.4272,27.4584,11.52,,,,,,,36129.4957650516,7106.00067933413,7996.32236222729,21027.1727234902,28040.1305749052,8089.36519014644,873.91792,831.52224,3333.875980000001,115.80600311279295
1473,NL_NC_PN_3,NL,NC,PN,3,FO,2016-06-01,0.2064,168.9903015733997,169.1967015733997,195.0717010498047,2.0272,4.5344,55.4328,32.5088,,,,,,,35940.1713341321,7051.723857188829,8068.156481087181,20820.2909958561,28382.9233276142,7557.248006517959,803.9656200000003,910.13949,3334.90008,227.5805010498047
1474,NL_NC_PN_3,NL,NC,PN,3,FO,2016-07-01,0.868,149.92059710276502,150.78859710276504,91.68440246582031,6.3128,5.1536,50.2792,0.0,,,,,,,33109.017421142795,6712.49294531177,7447.4027245341085,18949.121751296898,26222.1686256248,6886.84879551793,772.0069599999997,950.7500699999999,3335.92264,91.68440246582031
1475,NL_NC_PN_3,NL,NC,PN,3,FO,2016-08-01,1.2048,142.1091327139757,143.3139327139757,46.81890106201172,13.124,1.108,49.1712,0.0,,,,,,,34282.196355192005,6948.05951485643,7520.78389790866,19813.3529424269,27274.104879145,7008.091476047021,755.2242,976.87534,3337.02682,46.81890106201172
1476,NL_NC_PN_3,NL,NC,PN,3,FO,2016-09-01,2.3928,130.1458132040877,132.5386132040877,90.7947998046875,11.4776,0.7464,48.4248,0.0,,,,,,,34806.1295922557,7142.2050236491505,7563.659641850559,20100.264926756,27307.034329203998,7499.09526305174,738.6199799999997,1002.73086,3338.12022,90.7947998046875
1477,NL_NC_PN_3,NL,NC,PN,3,FO,2016-10-01,2.5704,118.74589138354042,121.31629138354045,207.0435943603516,13.3392,4.4319999999999995,43.9928,0.0,,,,,,,35974.574081445,7342.583355478359,7987.820046508041,20644.170679458603,28845.1263885275,7129.44769291751,769.15032,983.4845,3339.45386,207.0435943603516
1478,NL_NC_PN_3,NL,NC,PN,3,FO,2016-11-01,4.1568000000000005,115.6796232711731,119.83642327117309,271.01309204101557,13.8824,4.699999999999998,39.2928,0.0,,,,,,,41276.287620921095,7645.74721055808,8787.23255843225,24843.3078519307,32719.99672298189,8556.29089793917,896.98496,873.91792,3341.612939999989,271.01309204101557
1479,NL_NC_PN_3,NL,NC,PN,3,FO,2016-12-01,5.9856,127.10839657845574,133.09399657845574,234.0,6.772,4.5616,28.9088,0.0,,,,,,,36220.894051549396,7897.278776224522,7913.97946399833,20409.6358113266,27824.0180802613,8396.875971288171,981.7914599999999,803.9656200000003,3343.368539999989,234.0
1480,NL_NC_PN_3,NL,NC,PN,3,FO,2017-01-01,3.52,135.1162804258052,138.6362804258052,105.9927978515625,7.4304,4.1784,11.9304,0.0,0.9549999982118608,0.7423437535762787,166.12733459472656,203.6790900230408,1198830.0,6447.0,39305.8043654325,8263.32133818222,8649.54776350186,22392.935263748397,31480.1282962918,7825.67606914065,1008.51509,772.0069599999997,3351.6130799999896,105.9927978515625
1481,NL_NC_PN_3,NL,NC,PN,3,FO,2017-02-01,4.6704,123.54291974776902,128.21331974776902,216.0863037109375,6.5336,3.7736,8.1568,0.0,0.9524999856948853,0.7549999952316284,162.13951110839844,207.1672396659851,1173699.0,6358.0,32203.8196465511,7283.972515958721,7528.559939858471,17391.287190733998,24628.4692099677,7575.3504365834,1020.2615400000001,755.2242,3359.5446599999896,216.0863037109375
1482,NL_NC_PN_3,NL,NC,PN,3,FO,2017-03-01,1.8448,149.284493426418,151.129293426418,168.9521026611328,5.2792,0.5904,16.7824,9.216000000000001,0.9474890947341921,0.7595314264297486,160.5147247314453,210.6234941482544,1266246.0,6798.0,37442.4017424286,8153.84730659772,8609.37542270433,20679.1790131266,28385.4794340684,9056.92230836027,1031.87913,738.6199799999997,3367.3979999999897,178.16810266113282
1483,NL_NC_PN_3,NL,NC,PN,3,FO,2017-04-01,5.784,175.6229165033403,181.4069165033403,163.3065948486328,4.5232,5.0280000000000005,21.8728,10.1184,0.9361061573028564,0.759376335144043,169.89065551757812,200.6821943918864,1278719.7333831787,6471.538530848921,35620.1278389657,7565.1811014371315,8290.96474288702,19763.9819946416,27028.3256978117,8591.802141154041,997.0328400000001,769.15032,3374.195099999989,173.42499484863282
1484,NL_NC_PN_3,NL,NC,PN,3,FO,2017-05-01,5.0136,167.6456218419619,172.6592218419619,244.5054931640625,5.3264,5.8168,8.6128,0.0,0.90728497505188,0.6960000157356262,176.8597869873047,204.4506520165337,1374995.744024277,6895.65262696147,37323.8546876441,7593.74060604803,8582.42394316121,21147.6901384349,28311.715870392203,9012.13881725198,864.9381400000003,896.98496,3380.904179999989,244.5054931640625
1485,NL_NC_PN_3,NL,NC,PN,3,FO,2017-06-01,7.0152,163.02637986175483,170.04157986175483,173.3343963623047,8.6584,8.1272,23.0648,22.5792,0.8432799935340881,0.6230000138282776,175.7156982421875,200.523093117608,1532367.491865158,7982.194088473916,39628.1311783893,7615.352525665949,9358.79649832583,22653.9821543975,30496.5910160167,9131.54016237257,776.0019900000003,981.7914599999999,3387.4078799999997,195.91359636230467
1486,NL_NC_PN_3,NL,NC,PN,3,FO,2017-07-01,12.6008,155.21868851269159,167.8194885126916,254.5287933349609,10.6248,14.5672,23.992,15.4944,0.7561656832695007,0.5160000026226044,172.84767150878906,204.1555684407552,1343848.3429450986,6823.829539865255,35529.5544623139,7354.90216692091,8660.22963026652,19514.4226651264,27245.5386723824,8284.01578993145,745.1549200000003,1008.51509,3393.9018,270.0231933349609
1487,NL_NC_PN_3,NL,NC,PN,3,FO,2017-08-01,12.6136,144.35755693238212,156.97115693238212,234.6752014160156,20.8976,22.8864,29.192,28.0864,0.6929999947547912,0.39300000071525576,175.7793731689453,204.8513573540581,1497248.1357784271,7641.3557398468265,37829.1994471351,7330.003087514509,9103.23891716863,21395.957442451898,28651.318429273597,9177.88101786147,728.9559,1020.2615400000001,3400.91406,262.76160141601565
1488,NL_NC_PN_3,NL,NC,PN,3,FO,2017-09-01,12.3472,128.60732121245493,140.95452121245492,153.53709411621094,24.5152,15.9648,-10.1656,0.0,0.7539999961853028,0.3800000071525574,179.33023071289062,202.669878853692,1408448.760543823,7058.570244960487,36885.160561670295,7072.92347562754,8731.24388835201,21080.9931976908,28060.6195580967,8824.541003573671,712.92921,1031.87913,3407.85786,153.53709411621094
1489,NL_NC_PN_3,NL,NC,PN,3,FO,2017-10-01,10.602,135.1262358109634,145.7282358109634,140.48379516601562,23.9212,10.008,-20.1736,0.0,0.7879999995231628,0.4460000038146973,181.5742645263672,203.834115770128,1342089.3669204712,6777.3668693229565,37608.2583118077,7378.43468462195,8930.9259060347,21298.8977211511,29188.883599650497,8419.374712157241,742.39764,997.0328400000001,3416.32734,140.48379516601562
1490,NL_NC_PN_3,NL,NC,PN,3,FO,2017-11-01,20.0936,155.04142645211118,175.13502645211122,65.90070343017578,7.5276,3.7,-14.9872,8.8864,0.916632866859436,0.6492977142333984,168.14776611328125,200.5259337955051,2059467.3288135529,10827.396516799929,48341.3459771781,7610.73087247895,10879.0250038326,29851.5901008665,36927.1166818942,11414.2292952838,865.7859199999989,864.9381400000003,3430.0389,74.78710343017578
1491,NL_NC_PN_3,NL,NC,PN,3,FO,2017-12-01,5.9384,99.9957727415528,105.93417274155279,17.482900619506836,4.3176,5.4872,4.588,0.0,0.9264886021614076,0.6639135241508484,179.4491729736328,207.2124807569716,1297500.595996857,6397.042443178594,36854.4321579046,7137.44318678486,8438.07595713106,21278.9130139886,28239.0741761639,8615.357981740692,947.64267,776.0019900000003,3441.1881,17.482900619506836
1492,NL_NC_PN_3,NL,NC,PN,3,FO,2018-01-01,7.763999999999999,95.36283064138951,103.12683064138949,24.76619911193848,2.8736,6.32,39.9096,41.6416,0.9403789401054382,0.6984764337539673,188.1939849853516,209.50883928934726,1346469.252118111,6528.919752743094,42337.423447155496,7792.503736325551,9597.102096542942,24947.817614287003,33761.2850069482,8576.13844020736,961.6550300000001,745.1549200000003,3446.9373600000013,66.40779911193847
