date,sku,brand,offtake_dc,osa,csl,anp,sellin_dc,sp_inv_dc,sellout,sellout_revenue,sellout_price,store_distribution
2017-11-01,NC2,NC,216349.6640625,0.9100000262260437,0.9300000071525574,43474.515625,208898.0,37883.0,157766.0,26734219.0,278.7852733686067,12269.0
2017-11-01,NC3,NC,1295767.40625,0.9300000071525574,0.9900000095367432,43474.515625,654688.0,68102.0,792242.0,123132511.0,246.64808126410836,12269.0
2017-11-01,NC4,NC,236177.8046875,0.7799999713897705,0.9900000095367432,43474.515625,120865.0,18924.0,176068.0,27325990.0,236.66192733017377,12269.0
2017-12-01,AC1,AC,141914.5,0.9200000166893005,0.9900000095367432,29860.33984375,103866.0,20729.0,54251.0,12937350.0,325.03970223325064,11499.0
2017-12-01,AC2,AC,197637.5,0.800000011920929,0.9800000190734863,29860.33984375,267974.0,16418.999005123973,173961.0,39561960.0,395.744030163385,11499.0
2017-12-01,AC3,AC,701174.5,0.8600000143051147,0.9900000095367432,29860.33984375,802910.0,39498.0,544479.0,106831787.0,334.95163856188356,11499.0
2017-12-01,AC4,AC,91324.5,0.7300000190734863,0.9599999785423279,29860.33984375,114219.0,8126.0,81881.0,16362585.0,296.8953068592058,11499.0
2017-12-01,AP1,AP,45940.75,0.8999999761581421,1.0,5496.37890625,20413.0,13278.0,18100.0,5571722.0,370.1008645533141,4939.0
2017-12-01,AP2,AP,57448.75,0.8600000143051147,0.949999988079071,5496.37890625,48829.0,9733.0,27423.0,9226443.0,449.8457300275482,4939.0
2017-12-01,AP3,AP,186661.5,0.8799999952316284,0.9700000286102295,5496.37890625,155676.0,6880.0,110114.0,33280026.0,406.9939819458375,4939.0
2017-12-01,AP4,AP,22545.25,0.699999988079071,0.8999999761581421,5496.37890625,17790.0,1871.0,13169.0,3631292.0,353.0,4939.0
2017-12-01,NC1,NC,116164.5,0.8999999761581421,0.9900000095367432,30138.396484375,89561.0,41925.0,44566.0,9079373.0,289.1157837247406,10915.0
2017-12-01,NC2,NC,200960.5,0.8600000143051147,0.9900000095367432,30138.396484375,230310.0,46155.0,105709.0,18061656.0,252.89295516925893,10915.0
2017-12-01,NC3,NC,775005.0,0.8799999952316284,1.0,30138.396484375,775452.0,52759.0,422955.0,67161358.0,250.20238095238096,10915.0
2017-12-01,NC4,NC,138307.75,0.7300000190734863,0.9700000286102295,30138.396484375,138630.0,9377.0,66805.0,11484639.0,255.90009165902842,10915.0
2018-01-01,AC1,AC,183705.9999923706,0.9599999785423279,0.9900000095367432,35274.73046875,256006.0,26221.0,139343.0,35039824.0,419.60044219835754,14657.0
2018-01-01,AC2,AC,266451.000002861,0.9100000262260437,0.9900000095367432,35274.73046875,483186.0,36566.0,289269.0,66762572.0,439.01146788990826,14657.0
2018-01-01,AC3,AC,1127053.4999980927,0.9100000262260437,0.9700000286102295,35274.73046875,1297116.0,51807.0,909521.0,182122358.0,336.5842320565266,14657.0
2018-01-01,AC4,AC,152936.24999976158,0.7900000214576721,0.9700000286102295,35274.73046875,263779.0,15070.0,141753.0,28365235.0,311.48452447945976,14657.0
2018-01-01,AP1,AP,61488.99999976158,0.9100000262260437,0.9700000286102295,5217.49560546875,76482.0,14832.0,39496.0,14103542.0,484.94178628389153,5800.0
2018-01-01,AP1MINI,AP,2446.0,,,5217.49560546875,28284.0,8131.0,7520.0,1844226.0,1464.3170731707316,5800.0
2018-01-01,AP2,AP,78060.50000047684,0.8700000047683716,0.9599999785423279,5217.49560546875,109860.0,12072.0,57690.0,20913115.0,492.06194029850747,5800.0
2018-01-01,AP3,AP,188854.9999999404,0.800000011920929,0.8299999833106995,5217.49560546875,149877.0,2166.0,106652.0,31130308.0,389.4992088607595,5800.0
2018-01-01,AP4,AP,23287.75,0.6899999976158142,0.9900000095367432,5217.49560546875,35912.0,5364.0,23079.0,7216705.0,440.21276595744683,5800.0
2018-01-01,NC1,NC,155644.99999427795,0.9599999785423279,0.9800000190734863,20642.296875,190680.0,30304.0,128374.0,26803289.0,390.142571884984,14581.0
2018-01-01,NC2,NC,254512.75003051758,0.9599999785423279,0.9900000095367432,20642.296875,348614.0,66422.0,278158.0,48533862.0,316.9880034275921,14581.0
2018-01-01,NC3,NC,1208069.9999923706,0.949999988079071,0.9900000095367432,20642.296875,1174461.0,35546.0,1022668.0,171378080.0,286.06810982048574,14581.0
2018-01-01,NC4,NC,192108.25,0.8100000023841858,0.9700000286102295,20642.296875,264607.0,6945.0,186979.0,30906138.0,246.21102284011917,14581.0
2018-02-01,AC1,AC,135048.0,0.9599999785423279,1.0,21704.41796875,62387.0,22293.0,89494.0,21135807.0,388.2032085561497,11806.0
2018-02-01,AC2,AC,185672.75,0.9399999976158142,0.9800000190734863,21704.41796875,98577.0,27190.0,120945.0,28200105.0,386.49094097019287,11806.0
2018-02-01,AC3,AC,635365.25,0.9399999976158142,0.9900000095367432,21704.41796875,548334.0,62722.0,597217.0,118429287.0,342.36938369781313,11806.0
2018-02-01,AC4,AC,89198.25,0.800000011920929,0.9300000071525574,21704.41796875,43679.0,24349.0,66542.0,14246113.0,326.774231678487,11806.0
2018-02-01,AP1,AP,46217.75,0.8299999833106995,0.9300000071525574,4603.87060546875,28363.0,10462.0,27246.0,9693798.0,484.71183533447686,4874.0
2018-02-01,AP1MINI,AP,7054.0,,,4603.87060546875,4944.0,10013.0,3900.0,845485.0,643.9473684210526,4874.0
2018-02-01,AP2,AP,54924.5,0.7799999713897705,0.9200000166893005,4603.87060546875,35158.0,7353.0,31987.0,11319403.0,476.24916387959865,4874.0
2018-02-01,AP3,AP,79694.5,0.5899999737739563,0.9599999785423279,4603.87060546875,49486.0,7889.0,69048.0,22354123.0,460.0292207792208,4874.0
2018-02-01,AP4,AP,14144.5,0.6499999761581421,1.0,4603.87060546875,15096.0,5906.0,11723.0,3616490.0,443.71153846153845,4874.0
2018-02-01,NC1,NC,115524.0,0.9599999785423279,0.9399999976158142,9228.23828125,61652.0,15418.0,64155.0,12934437.0,341.58662369057214,11456.0
2018-02-01,NC2,NC,159281.5,0.9599999785423279,0.9800000190734863,9228.23828125,30740.0,53127.0,74346.0,14171079.0,304.65762004175366,11456.0
2018-02-01,NC3,NC,614687.5,0.9399999976158142,0.9900000095367432,9228.23828125,335666.0,52257.0,447265.0,74743483.0,290.5207627118644,11456.0
2018-02-01,NC4,NC,111206.5,0.800000011920929,0.9599999785423279,9228.23828125,103694.0,19448.0,78709.0,13482982.0,270.56633221850615,11456.0
2018-03-01,AC1,AC,168699.79104064964,0.9599999785423279,0.9599999785423279,38443.0078125,158722.0,44510.0,125573.0,29713873.0,394.3795744680851,13820.0
2018-03-01,AC2,AC,196525.1594143696,0.949999988079071,0.9399999976158142,38443.0078125,173548.0,68783.0,103121.0,24869359.0,379.45580749652936,13820.0
2018-03-01,AC3,AC,1014036.0964773148,0.949999988079071,0.9300000071525574,38443.0078125,901654.0,143240.0,733117.0,142203192.0,329.8056338028169,13820.0
2018-03-01,AC4,AC,148652.02736813063,0.7900000214576721,0.9399999976158142,38443.0078125,141967.0,38011.0,112632.0,22403563.0,296.53324468085106,13820.0
2018-03-01,AP1,AP,60064.53999762423,0.8399999737739563,0.9300000071525574,13082.873046875,54763.0,19399.0,40342.0,14295798.0,487.39461883408075,6328.0
2018-03-01,AP1MINI,AP,9722.75,,,13082.873046875,14544.0,7996.0,7181.0,1471879.0,377.20338983050846,6328.0
2018-03-01,AP2,AP,75009.58999975736,0.800000011920929,0.8399999737739563,13082.873046875,83314.0,13859.0,66616.0,21885446.0,464.69671504965623,6328.0
2018-03-01,AP3,AP,166650.09000352956,0.6000000238418579,0.8999999761581421,13082.873046875,185709.0,6595.0,128540.0,41879492.0,505.930596285435,6328.0
2018-03-01,AP4,AP,22969.000000327826,0.6800000071525574,0.8199999928474426,13082.873046875,28919.0,12776.0,16477.0,5277508.0,423.2887323943662,6328.0
2018-03-01,NC1,NC,149016.76601881674,0.9599999785423279,0.9399999976158142,29846.591796875,160367.0,41329.0,123567.0,25677428.0,402.64685990338165,14073.0
2018-03-01,NC2,NC,173494.75855149888,0.9599999785423279,0.75,29846.591796875,156520.0,52867.0,100025.0,18452108.0,306.43397106859544,14073.0
2018-03-01,NC3,NC,1097904.9597479105,0.949999988079071,0.9599999785423279,29846.591796875,1308091.0,119808.0,958432.0,155805523.0,282.72306675479183,14073.0
2018-03-01,NC4,NC,190088.3159057172,0.7799999713897705,0.9599999785423279,29846.591796875,128621.0,27087.0,170008.0,27551735.0,246.55388320288984,14073.0
2018-04-01,AC1,AC,150942.31034479663,0.9599999785423279,0.9900000095367432,30106.20703125,167640.0,73244.0,106815.0,26844718.0,406.3888367729831,13248.0
2018-04-01,AC2,AC,195609.9849028252,0.9399999976158142,0.9800000190734863,30106.20703125,172823.0,80386.0,134319.0,33327078.0,403.8455684870188,13248.0
2018-04-01,AC3,AC,811646.9806234911,0.949999988079071,0.9900000095367432,30106.20703125,1016271.0,408362.0,675362.0,135864408.0,361.85554624196703,13248.0
2018-04-01,AC4,AC,122132.28599008825,0.7799999713897705,0.9200000166893005,30106.20703125,126983.0,74988.0,90392.0,19193823.0,305.7870662460568,13248.0
2018-04-01,AP1,AP,55202.66993031418,0.8299999833106995,0.9599999785423279,12555.740234375,61742.0,29228.0,37272.0,15415355.0,587.1451292246521,6611.0
2018-04-01,AP1MINI,AP,11772.75,,,12555.740234375,11580.0,10653.0,3882.0,1314793.0,491.18260869565216,6611.0
2018-04-01,AP2,AP,74552.30992094334,0.8100000023841858,0.9599999785423279,12555.740234375,97847.0,28885.0,66081.0,25824254.0,574.8921095008052,6611.0
2018-04-01,AP3,AP,173557.1403821404,0.6600000262260437,0.9900000095367432,12555.740234375,290407.0,31897.0,211203.0,66097343.0,523.1899804814574,6611.0
2018-04-01,AP4,AP,22664.800001717987,0.6100000143051147,0.9399999976158142,12555.740234375,26304.0,15719.0,20134.0,7239510.0,614.6414634146341,6611.0
2018-04-01,NC1,NC,127070.77169038495,0.9599999785423279,0.9800000190734863,22927.94140625,138788.0,76819.0,87527.0,18270870.0,393.3613493424814,13367.0
2018-04-01,NC2,NC,187176.47368583456,0.9599999785423279,0.9900000095367432,22927.94140625,186633.0,81358.0,143776.0,27101583.0,335.997079682937,13367.0
2018-04-01,NC3,NC,983486.4126563147,0.9599999785423279,1.0,22927.94140625,859381.0,160804.0,893188.0,145971184.0,290.54052007068924,13367.0
2018-04-01,NC4,NC,139058.65404225886,0.7599999904632568,0.9399999976158142,22927.94140625,81174.0,21741.0,94859.0,15138058.0,242.30353817504655,13367.0
2018-05-01,AC1,AC,138495.84933698177,0.9599999785423279,1.0,43655.2421875,161580.0,115065.0,93624.0,20345371.0,348.5169002473207,12856.0
2018-05-01,AC2,AC,192310.02749598026,0.949999988079071,1.0,43655.2421875,219816.0,129605.0,136337.0,29694851.0,366.28684210526313,12856.0
2018-05-01,AC3,AC,875426.0179920197,0.9700000286102295,1.0,43655.2421875,1095276.0,531668.0,822811.0,158196418.0,312.248987854251,12856.0
2018-05-01,AC4,AC,125260.19144034386,0.7699999809265137,0.9900000095367432,43655.2421875,160458.0,82830.0,129839.0,24218282.0,264.0,12856.0
2018-05-01,AP1,AP,57914.25,0.8399999737739563,1.0,19448.689453125,63372.0,34209.0,41273.0,14056096.0,484.4608333333333,6203.0
2018-05-01,AP1MINI,AP,12595.75,,,19448.689453125,8748.0,6953.0,5869.0,1480898.0,423.18461538461537,6203.0
2018-05-01,AP2,AP,72659.0,0.8199999928474426,0.9800000190734863,19448.689453125,44052.0,11735.0,42582.0,14351884.0,468.3688058489033,6203.0
2018-05-01,AP3,AP,245306.5,0.7699999809265137,0.9900000095367432,19448.689453125,328446.0,42109.0,235725.0,73857165.0,443.31138070479494,6203.0
2018-05-01,AP4,AP,27616.25,0.6100000143051147,1.0,19448.689453125,31194.0,16832.0,20109.0,6460533.0,500.3916083916084,6203.0
2018-05-01,NC1,NC,109114.78933310509,0.9599999785423279,1.0,28474.802734375,103962.0,84224.0,73587.0,14719590.0,331.4190427698574,12899.0
2018-05-01,NC2,NC,174266.9492455721,0.9599999785423279,1.0,28474.802734375,199842.0,125493.0,126604.0,22421486.0,293.1600609756098,12899.0
2018-05-01,NC3,NC,918507.7696180344,0.9700000286102295,1.0,28474.802734375,1038402.0,264866.0,794986.0,132270919.0,266.3588464874241,12899.0
2018-05-01,NC4,NC,152385.82184028625,0.7599999904632568,0.9700000286102295,28474.802734375,173976.0,19314.0,150480.0,24019739.0,220.61452184179456,12899.0
2018-06-01,AC1,AC,134046.07032861188,0.9700000286102295,1.0,53890.41015625,82177.0,101818.0,68628.0,16192860.0,367.56730342070193,14367.0
2018-06-01,AC2,AC,190249.6103684418,0.9700000286102295,0.9900000095367432,53890.41015625,112161.0,91126.0,107968.0,25639299.0,367.94912494912495,14367.0
2018-06-01,AC3,AC,1035255.6991161518,0.9800000190734863,0.9900000095367432,53890.41015625,970263.0,807799.0,574137.0,115352350.0,328.06113116726834,14367.0
2018-06-01,AC4,AC,143093.83008554298,0.7900000214576721,0.9700000286102295,53890.41015625,119484.0,131647.0,61582.0,12008768.0,264.3637026239067,14367.0
2018-06-01,AP1,AP,59586.77001533238,0.8700000047683716,0.9900000095367432,20952.7734375,28074.0,31504.0,22224.0,7963018.0,475.9654150197629,7237.0
2018-06-01,AP1MINI,AP,14116.75,,,20952.7734375,9012.0,5317.0,5574.0,1110398.0,365.1782945736434,7237.0
2018-06-01,AP2,AP,77984.99022950511,0.8299999833106995,0.9599999785423279,20952.7734375,68238.0,19727.0,42538.0,15074823.0,501.2637465051258,7237.0
2018-06-01,AP3,AP,255005.04982868396,0.8199999928474426,0.9700000286102295,20952.7734375,241380.0,80921.0,154622.0,48212164.0,500.53851174934726,7237.0
2018-06-01,AP4,AP,30078.249998965766,0.6299999952316284,0.9900000095367432,20952.7734375,14592.0,9456.0,18442.0,5773507.0,551.6823529411764,7237.0
2018-06-01,NC1,NC,85440.39988264022,0.9700000286102295,1.0,57366.984375,71964.0,94674.0,43256.0,9233185.0,319.09366958311887,14222.0
2018-06-01,NC2,NC,153463.7402269505,0.9800000190734863,0.9800000190734863,57366.984375,112541.0,111615.0,93183.0,17337320.0,282.0138648180243,14222.0
2018-06-01,NC3,NC,987495.007861115,0.9800000190734863,1.0,57366.984375,979732.0,462183.0,688530.0,114212794.0,279.53752535496955,14222.0
2018-06-01,NC4,NC,163142.60986688547,0.7799999713897705,0.9599999785423279,57366.984375,145062.0,52662.0,97406.0,16154638.0,249.2078431372549,14222.0
2018-07-01,AC1,AC,129139.6298843734,0.9800000190734863,1.0,15409.814453125,93613.0,87998.0,81824.0,18903988.0,351.9439834024896,13776.0
2018-07-01,AC2,AC,202472.41339668632,0.9800000190734863,1.0,15409.814453125,154789.0,76556.0,131022.0,30212614.0,373.7767183154549,13776.0
2018-07-01,AC3,AC,689632.0500126015,0.9800000190734863,1.0,15409.814453125,446320.0,636030.0,512467.0,101538881.0,300.87772104273046,13776.0
2018-07-01,AC4,AC,107614.23999104649,0.8199999928474426,0.9900000095367432,15409.814453125,29406.0,75667.0,69160.0,14310594.0,266.8760207869339,13776.0
2018-07-01,AP1,AP,63836.00019188225,0.8700000047683716,0.9900000095367432,16064.8828125,45564.0,24076.0,37675.0,13791448.0,486.0549800796813,7611.0
2018-07-01,AP1MINI,AP,14846.75,,,16064.8828125,8664.0,2530.0,7676.0,1339987.0,300.5037037037037,7611.0
2018-07-01,AP2,AP,83945.10986251943,0.8500000238418579,0.9399999976158142,16064.8828125,111102.0,47734.0,57304.0,20429806.0,506.90722433460076,7611.0
2018-07-01,AP3,AP,232018.7095754221,0.8700000047683716,0.9900000095367432,16064.8828125,280956.0,95488.0,191580.0,61675041.0,446.55677083333336,7611.0
2018-07-01,AP4,AP,21505.750000545755,0.6299999952316284,0.10000000149011612,16064.8828125,264.0,5385.0,4110.0,1066738.0,273.83561643835617,7611.0
2018-07-01,NC1,NC,90679.9804803729,0.9800000190734863,0.9900000095367432,16484.35546875,53940.0,78890.0,51560.0,10836901.0,308.6468857282982,13704.0
2018-07-01,NC2,NC,167150.4394514952,0.9800000190734863,1.0,16484.35546875,137544.0,99946.0,120661.0,21593502.0,293.2369591589163,13704.0
2018-07-01,NC3,NC,721164.4797504041,0.9800000190734863,0.9800000190734863,16484.35546875,764148.0,506359.0,630399.0,102916469.0,261.52540675844807,13704.0
2018-07-01,NC4,NC,123218.87662823126,0.8100000023841858,0.9599999785423279,16484.35546875,176052.0,111933.0,101361.0,16706261.0,227.5134443021767,13704.0
2018-08-01,AC1,AC,128946.74998788722,0.9800000190734863,1.0,36237.42578125,132961.0,86842.0,80638.0,19973773.0,398.43549862763035,14959.0
2018-08-01,AC2,AC,196694.99999490567,0.9800000190734863,1.0,36237.42578125,215299.0,105408.0,129196.0,30847093.0,397.19879032258063,14959.0
2018-08-01,AC3,AC,836194.2499943301,0.9800000190734863,1.0,36237.42578125,726836.0,607730.0,599726.0,121016778.0,319.51480263157896,14959.0
2018-08-01,AC4,AC,118834.00000225566,0.8199999928474426,1.0,36237.42578125,117693.0,80038.0,84371.0,17636517.0,303.42180774748925,14959.0
2018-08-01,AP1,AP,67265.49999303184,0.8899999856948853,1.0,22551.927734375,59809.0,23940.0,39712.0,14429454.0,472.23264401772525,7593.0
2018-08-01,AP1MINI,AP,14685.5,,,22551.927734375,17864.0,3252.0,9483.0,1762723.0,317.1700680272109,7593.0
2018-08-01,AP2,AP,83237.2499942854,0.8700000047683716,0.9300000071525574,22551.927734375,40015.0,10959.0,55673.0,19238788.0,497.22885196374625,7593.0
2018-08-01,AP3,AP,278198.2499992121,0.8999999761581421,0.9900000095367432,22551.927734375,258649.0,95218.0,193533.0,62485137.0,429.25808133472367,7593.0
2018-08-01,AP4,AP,23715.500001457054,0.6399999856948853,0.9900000095367432,22551.927734375,41935.0,11388.0,24635.0,8030029.0,540.5484693877551,7593.0
2018-08-01,NC1,NC,98865.24997872487,0.9800000190734863,1.0,27454.107421875,111776.0,75035.0,75679.5,15313527.0,318.8394871794872,14683.0
2018-08-01,NC2,NC,166516.99998929352,0.9800000190734863,1.0,27454.107421875,154345.0,89905.0,120852.5,22188361.0,299.7320151451409,14683.0
2018-08-01,NC3,NC,885951.5000551604,0.9800000190734863,1.0,27454.107421875,1051289.0,761141.0,661678.0,110706264.0,272.2974265543156,14683.0
2018-08-01,NC4,NC,142061.74999957066,0.8100000023841858,1.0,27454.107421875,153147.0,124786.0,114995.0,18926399.0,235.77747252747253,14683.0
2018-09-01,AC1,AC,130861.25001272,0.9782999753952026,1.0,44612.1171875,150469.0,111166.0,78339.0,21108097.0,456.6434824902724,16794.0
2018-09-01,AC2,AC,207533.50001911214,0.9789999723434448,1.0,44612.1171875,230324.0,131854.0,142812.0,35495385.0,459.1750301083902,16794.0
2018-09-01,AC3,AC,912540.2499706596,0.9811999797821045,1.0,44612.1171875,954138.0,736722.0,668680.0,136787858.0,363.96203682655147,16794.0
2018-09-01,AC4,AC,130747.75000064587,0.8259000182151794,1.0,44612.1171875,128120.0,94644.0,95349.0,18917981.0,282.97877652933835,16794.0
2018-09-01,AP1,AP,73542.49999224767,0.8849999904632568,0.9217629432678223,26997.958984375,59944.0,20927.0,41204.0,15429643.0,532.7634322373697,8856.0
2018-09-01,AP1MINI,AP,13088.5,,,26997.958984375,13059.0,1913.0,7586.0,1758526.0,399.20338983050846,8856.0
2018-09-01,AP2,AP,92111.2500079032,0.8531000018119812,0.9443145394325256,26997.958984375,92714.0,15635.0,55086.0,19513720.0,508.5953177257525,8856.0
2018-09-01,AP3,AP,302438.74997844175,0.9034000039100647,0.9838166832923889,26997.958984375,393874.0,235117.0,204531.0,60456958.0,453.6937269372694,8856.0
2018-09-01,AP4,AP,27516.24999983958,0.6503000259399414,0.9750367403030396,26997.958984375,27084.0,16416.0,17547.0,5263953.0,363.47780678851177,8856.0
2018-09-01,NC1,NC,101732.25001461431,0.9768000245094299,1.0,27502.79296875,144319.0,117458.0,70837.0,15875428.0,402.18756698821005,16662.0
2018-09-01,NC2,NC,169318.7500063125,0.9822999835014343,1.0,27502.79296875,199057.0,121830.0,116915.0,23373800.0,378.2175805047868,16662.0
2018-09-01,NC3,NC,887494.2500261143,0.9818000197410583,1.0,27502.79296875,949984.0,871677.0,707974.0,121941038.0,317.20700286280555,16662.0
2018-09-01,NC4,NC,138987.25000170968,0.8111000061035156,1.0,27502.79296875,153395.0,144146.0,113893.0,19100276.0,244.36240424278137,16662.0
2018-10-01,AC1,AC,117169.99999936298,0.9763000011444092,1.0,33940.0234375,139542.0,142420.0,75552.0,19386842.0,452.3368074602304,15334.0
2018-10-01,AC2,AC,206134.24997572042,0.9787999987602234,0.997157633304596,33940.0234375,193826.0,150898.0,124757.0,31145165.0,449.528276481149,15334.0
2018-10-01,AC3,AC,830843.999909725,0.9805999994277954,1.0,33940.0234375,958414.0,838239.0,727317.0,141674719.0,356.12772751463547,15334.0
2018-10-01,AC4,AC,121948.99999952456,0.8395000100135803,0.9999396204948425,33940.0234375,175590.0,153805.0,98207.0,19330270.0,284.3158258465791,15334.0
2018-10-01,AP1,AP,75027.00000047684,0.8758000135421753,0.8996483087539673,18406.841796875,56863.0,18639.0,42044.0,16106115.0,562.6067961165048,8399.0
2018-10-01,AP1MINI,AP,16767.75,,,18406.841796875,18252.0,4977.0,8300.0,1590433.0,375.6826923076923,8399.0
2018-10-01,AP2,AP,96772.74999079667,0.828000009059906,0.8906357884407043,18406.841796875,106858.0,27048.0,72552.0,25448740.0,527.7653589933383,8399.0
2018-10-01,AP3,AP,306432.49999679625,0.9057999849319458,0.9971374273300171,18406.841796875,330470.0,207521.0,273249.0,84671265.0,480.8288607594937,8399.0
2018-10-01,AP4,AP,25925.750000651227,0.6575999855995178,0.8958762884140015,18406.841796875,33048.0,20875.0,20201.0,6491595.0,468.1310344827586,8399.0
2018-10-01,NC1,NC,90992.7499988738,0.9764000177383423,1.0,29864.490234375,107565.0,143434.0,61585.0,13396026.0,375.6139088729017,14877.0
2018-10-01,NC2,NC,158662.75000348594,0.9811000227928162,1.0,29864.490234375,203698.0,180019.0,111988.0,21722525.0,346.7160077145612,14877.0
2018-10-01,NC3,NC,842070.5000059456,0.9821000099182129,1.0,29864.490234375,1119659.0,988277.0,897995.0,144334940.0,290.4358845671267,14877.0
2018-10-01,NC4,NC,131932.24999602884,0.8152999877929688,1.0,29864.490234375,197277.0,191177.0,135329.0,21267352.0,232.66510067114095,14877.0
2018-11-01,AC1,AC,138342.74800106697,0.9775999784469604,1.0,27755.810546875,88852.0,115930.0,65041.0,17843042.0,442.21425085407515,15633.0
2018-11-01,AC2,AC,209919.74801553413,0.9821000099182129,1.0,27755.810546875,213240.0,160376.0,122841.0,31305420.0,475.93023255813955,15633.0
2018-11-01,AC3,AC,1229123.7479874939,0.9848999977111816,1.0,27755.810546875,1246142.0,1029575.0,712766.0,148735424.0,375.70091434071225,15633.0
2018-11-01,AC4,AC,193236.24799817195,0.852400004863739,1.0,27755.810546875,135605.0,127031.0,117485.0,23128549.0,303.2653968253968,15633.0
2018-11-01,AP1,AP,81507.00100017339,0.8449000120162964,0.8862839937210083,12003.1357421875,84504.0,20817.0,40611.0,16773824.0,590.5481239804242,8677.0
2018-11-01,AP1MINI,AP,12114.0,,,12003.1357421875,12.0,1205.0,3727.0,471160.0,141.3661971830986,8677.0
2018-11-01,AP2,AP,105240.75400209613,0.8082000017166138,0.6771172285079956,12003.1357421875,44546.0,8066.0,44068.0,14499414.0,497.05593803786576,8677.0
2018-11-01,AP3,AP,444077.4979898967,0.9193000197410583,0.991848886013031,12003.1357421875,366507.0,192945.0,257400.0,81662598.0,509.2208448117539,8677.0
2018-11-01,AP4,AP,39806.747997270664,0.6682999730110168,0.9435602426528931,12003.1357421875,41136.0,22523.0,27074.0,8463144.0,422.6098901098901,8677.0
2018-11-01,NC1,NC,99652.75600291695,0.9779999852180481,1.0,38651.76953125,55048.0,117533.0,45034.0,10931469.0,377.7954796030871,15278.0
2018-11-01,NC2,NC,165106.2479943605,0.984499990940094,1.0,38651.76953125,107451.0,133522.0,91015.0,19470183.0,371.4753234307619,15278.0
2018-11-01,NC3,NC,1294276.7530630864,0.9854000210762024,1.0,38651.76953125,1182457.0,1117161.0,788265.0,134301650.0,313.043661971831,15278.0
2018-11-01,NC4,NC,212421.0039998889,0.8385999798774719,1.0,38651.76953125,154878.0,181083.0,120946.0,20210775.0,275.8539944903581,15278.0
2018-12-01,AC1,AC,159027.4940112792,0.9779000282287598,1.0,22647.80859375,107659.0,69984.0,74128.0,21148753.0,541.0183861082737,15638.0
2018-12-01,AC2,AC,225028.7519911416,0.9839000105857849,1.0,22647.80859375,136056.0,106264.0,91393.0,27144099.0,552.3389101338432,15638.0
2018-12-01,AC3,AC,975667.9970130585,0.9864000082015991,1.0,22647.80859375,706859.0,666965.0,586269.0,131539574.0,452.62376751427087,15638.0
2018-12-01,AC4,AC,137485.75099608675,0.8730000257492065,1.0,22647.80859375,76240.0,72649.0,83021.0,17521173.0,329.36964980544747,15638.0
2018-12-01,AP1,AP,88797.49700257182,0.8446999788284302,0.7289538383483887,25669.17578125,33781.0,6079.0,27745.0,11208967.0,575.0499075785582,10148.0
2018-12-01,AP1MINI,AP,11415.0,,,25669.17578125,38712.0,8701.0,13797.0,3372174.0,509.0444444444444,10148.0
2018-12-01,AP2,AP,97678.99599988759,0.7451000213623047,0.6954833269119263,25669.17578125,48973.0,1689.0,26864.0,10364359.0,563.0011337868481,10148.0
2018-12-01,AP3,AP,412092.74899601005,0.9427000284194946,0.9909223914146423,25669.17578125,421672.0,214938.0,230923.0,80199855.0,694.6465355805243,10148.0
2018-12-01,AP4,AP,34585.49400168378,0.7045000195503235,0.9902090430259705,25669.17578125,44915.0,26245.0,24845.0,8200480.0,474.2387543252595,10148.0
2018-12-01,NC1,NC,111944.25499803387,0.9768000245094299,1.0,24756.14453125,76668.0,93631.0,54340.0,13535722.0,448.53731343283584,15194.0
2018-12-01,NC2,NC,169558.49399811402,0.984000027179718,1.0,24756.14453125,112037.0,96562.0,73547.0,17895174.0,442.3376068376068,15194.0
2018-12-01,NC3,NC,858262.4979965687,0.9868999719619751,1.0,24756.14453125,529165.0,780294.0,525148.0,98920593.0,378.7572712850344,15194.0
2018-12-01,NC4,NC,140094.00099521503,0.8608999848365784,,24756.14453125,54996.0,96204.0,92605.0,15856440.0,281.52335164835165,15194.0
2019-01-01,AC1,AC,193156.9609375,0.9764999747276306,1.0,36519.34375,208152.0,25279.0,225483.0,40478161.0,179.9241620704285,27473.0
2019-01-01,AC2,AC,261699.8046875,0.9828000068664551,1.0,36519.34375,247022.0,28296.0,294948.0,52945434.0,179.9463978597363,27473.0
2019-01-01,AC3,AC,1272239.34375,0.9860000014305115,1.0,36519.34375,939449.0,126663.0,1247308.0,212871872.0,170.94098225340488,27473.0
2019-01-01,AC4,AC,156784.48046875,0.8944000005722046,1.0,36519.34375,115206.0,22851.0,134147.0,22895220.0,170.91569390402074,27473.0
2019-01-01,AP1,AP,84818.509765625,0.6516000032424927,0.8361164331436157,21852.513671875,59338.0,7990.0,54843.0,14542673.0,265.0,8494.0
2019-01-01,AP1MINI,AP,29920.25,,,21852.513671875,14662.0,3444.0,19257.0,2378246.0,124.0,8494.0
2019-01-01,AP2,AP,128161.5,0.559499979019165,0.8999999761581421,21852.513671875,168350.0,12947.0,142991.0,36878560.0,258.0,8494.0
2019-01-01,AP3,AP,460728.6015625,0.9312999844551086,1.0,21852.513671875,281179.0,44651.0,381823.0,95700497.0,251.0,8494.0
2019-01-01,AP4,AP,38490.52734375,0.7529000043869019,1.0,21852.513671875,35376.0,18861.0,32652.0,8184040.0,251.0,8494.0
