date,sku_wo_pkg,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
2015-01-01,NL_NC_PN_2,0.0,5.338154213400107e-11,5.338154213400107e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,NL_NC_PN_3,0.0,2.343024480382962e-11,2.343024480382962e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,NL_NC_PN_4,0.0,-3.976442037605043e-11,-3.976442037605043e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,NL_NC_PN_5,0.0,6.75090566073994e-11,6.75090566073994e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,NL_NC_PN_6,0.0,-2.8714771394537154e-10,-2.8714771394537154e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_APT_PF_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_APT_PF_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_APT_PF_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_APT_PN_1,0.0,1.2551165860012771e-11,1.2551165860012771e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_APT_PN_2,0.0,-1.4889509767237157e-11,-1.4889509767237157e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_APT_PN_3,0.0,1.5074462535726648e-10,1.5074462535726648e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_APT_PN_4,0.0,3.2437137197541684e-10,3.2437137197541684e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_C&G_C&G_1,0.0,1.2466617423034636e-11,1.2466617423034636e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_C&G_C&G_2,0.0,-4.327623629675711e-12,-4.327623629675711e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_C&G_C&G_3,0.0,4.8905737624700515e-11,4.8905737624700515e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,UK_C&G_C&G_4,0.0,-1.235396313500154e-10,-1.235396313500154e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-02-01,ANZ_APT_PF_1,0.0,1.7242348371686567e-10,1.7242348371686567e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_APT_PF_2,0.0,-2.1201498560169984e-10,-2.1201498560169984e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_APT_PF_3,0.0,-9.74959066513361e-11,-9.74959066513361e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
2015-02-01,ANZ_APT_PF_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95711077761914e-11,-5.583667806766681e-11,2.701202878239534e-11,-1.4853598428978812e-10,-3.00195577885994e-11,1.564434993377995e-11,9.38874701246508e-16,0.0,0.0,0.0
