date,sku_wo_pkg,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
2015-02-01,ANZ_KC_GT_1,0.0,-1.4660095359886327e-09,-1.4660095359886327e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_KC_GT_2,0.0,-3.6463703168010397e-09,-3.6463703168010397e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_KC_GT_3,0.0,2.6873898661960993e-09,2.6873898661960993e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PF_1,0.0,1.9190604660934696e-10,1.9190604660934696e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PF_2,0.0,-1.7885515291027332e-09,-1.7885515291027332e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PF_PRE,0.0,-3.3862601611645005e-10,-3.3862601611645005e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PN_1,0.0,3.0468072509393096e-10,3.0468072509393096e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PN_2,0.0,4.750918947138416e-08,4.750918947138416e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PN_3,0.0,-1.7033897847795743e-08,-1.7033897847795743e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PN_4,0.0,-1.7289465858993935e-08,-1.7289465858993935e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PN_5,0.0,4.1427767882851185e-08,4.1427767882851185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,DE_APT_PN_PRE,0.0,-3.487457433948293e-08,-3.487457433948293e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,NL_NC_PN_1,0.0,-6.901132110215258e-09,-6.901132110215258e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,NL_NC_PN_2,0.0,-2.1881021439185133e-09,-2.1881021439185133e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,NL_NC_PN_3,0.0,-3.947744176002743e-08,-3.947744176002743e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,NL_NC_PN_4,0.0,-2.5283327431679936e-08,-2.5283327431679936e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,NL_NC_PN_5,0.0,-5.502187150341342e-09,-5.502187150341342e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,NL_NC_PN_6,0.0,4.174212975271985e-09,4.174212975271985e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
