sku_wo_pkg,country,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,1/1/2018,31.3731,124.7651572,156.1382572,276.1835938,48.9393,27.8775,135.1386,0,-1,0.808098185,182.7085419,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,276.1835938
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,1/1/2018,171.9774,283.3845586,455.3619586,672.7164917,135.8496,131.6862,615.7674,617.7978,-1,0.833309799,161.9397736,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,1290.514292
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,1/1/2018,85.9248,182.2507222,268.1755222,332.9549866,60.5781,54.36,396.7083,349.5015,-1,0.833309799,164.682373,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,682.4564866
ANZ_KC_GD_1,ANZ,KC,GD,1,IF,1/1/2018,0,7.188314265,7.188314265,12.44699955,,,,,,,187.8818665,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,12.44699955
ANZ_KC_GD_2,ANZ,KC,GD,2,FO,1/1/2018,0,9.854158542,9.854158542,17.5447998,,,,,,,194.445816,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,17.5447998
ANZ_KC_GD_3,ANZ,KC,GD,3,GUM,1/1/2018,0,19.89550948,19.89550948,46.41579819,,,,,,,181.6010056,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,46.41579819
ANZ_KC_GD_4,ANZ,KC,GD,4,GUM,1/1/2018,0,16.65932104,16.65932104,25.56679916,,,,,,,168.6814728,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,25.56679916
ANZ_KC_GT_1,ANZ,KC,GT,1,IF,1/1/2018,0,56.4300276,56.4300276,77.99649811,,,,,,,276.2009888,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,77.99649811
ANZ_KC_GT_2,ANZ,KC,GT,2,FO,1/1/2018,0,52.55519349,52.55519349,177.5825958,,,,,,,255.4948578,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,177.5825958
ANZ_KC_GT_3,ANZ,KC,GT,3,GUM,1/1/2018,0,156.3183328,156.3183328,418.0192871,,,,,,,,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,418.0192871
DE_APT_PF_1,DE,APT,PF,1,IF,1/1/2018,25.1272,20.12225956,45.24945956,36.68619919,10.3024,27.9168,49.7608,56.2112,0.979599988,-1,257.3498535,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,92.89739919
DE_APT_PF_2,DE,APT,PF,2,FO,1/1/2018,51.4216,86.69433002,138.11593,171.7411041,21.4192,69.5056,30.1488,54.784,0.969000006,-1,276.8058167,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,226.5251041
DE_APT_PF_PRE,DE,APT,PF,PRE,IF,1/1/2018,25.5392,58.86829109,84.40749109,41.31029892,10.1432,33.192,60.8504,26.7456,0.979599988,-1,,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,68.05589892
DE_APT_PN_1,DE,APT,PN,1,IF,1/1/2018,31.9736,53.5742549,85.5478549,29.49119949,48.3248,28.6696,81.3592,26.4336,0.981200004,-1,185.7195129,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,55.92479949
DE_APT_PN_2,DE,APT,PN,2,FO,1/1/2018,39.3832,116.9165587,156.2997587,113.5597,33.74,39.5184,93.7344,89.7888,0.91509999,-1,197.7084045,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,203.3485
DE_APT_PN_3,DE,APT,PN,3,FO,1/1/2018,41.4576,178.3476385,219.8052385,214.0252075,25.2912,42.0064,84.3928,50.112,0.91509999,-1,200.6786957,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,264.1372075
DE_APT_PN_4,DE,APT,PN,4,GUM,1/1/2018,75.9712,331.2626798,407.2338798,312.7051086,71.0256,116.2704,10.2144,8.7168,0.952999997,-1,195.1950989,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,321.4219086
DE_APT_PN_5,DE,APT,PN,5,GUM,1/1/2018,43.2424,215.7229219,258.9653219,198.5567932,118.8888,44.0192,24.0296,23.328,0.952999997,-1,201.0358429,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,221.8847932
DE_APT_PN_PRE,DE,APT,PN,PRE,IF,1/1/2018,18.7192,81.66392153,100.3831215,71.85420227,34.0768,22.3336,66.9096,26.5728,0.981200004,-1,,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,98.42700227
NL_NC_PN_1,NL,NC,PN,1,IF,1/1/2018,7.6616,118.6054026,126.2670026,71.18099976,8.7232,7.1912,35.364,9.6224,0.940853727,0.698623049,158.7055664,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,80.80339976
NL_NC_PN_2,NL,NC,PN,2,FO,1/1/2018,10.4104,127.3542193,137.7646193,60.08100128,9.4032,11.8464,31.6912,19.8976,0.94037894,0.698476434,173.6599731,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,79.97860128
NL_NC_PN_3,NL,NC,PN,3,FO,1/1/2018,7.764,95.36283064,103.1268306,24.76619911,2.8736,6.32,39.9096,41.6416,0.94037894,0.698476434,188.193985,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,66.40779911
NL_NC_PN_4,NL,NC,PN,4,GUM,1/1/2018,43.7168,229.0408769,272.7576769,179.9454956,34.0816,43.044,73.4632,53.9648,0.899960208,0.758666066,186.4318542,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,233.9102956
NL_NC_PN_5,NL,NC,PN,5,GUM,1/1/2018,35.2048,126.5768992,161.7816992,85.6996994,17.208,34.7272,129.8968,105.9712,0.899960208,0.758666066,193.5566864,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,191.6708994
NL_NC_PN_6,NL,NC,PN,6,GUM,1/1/2018,0,60.12365715,60.12365715,33.58580017,,,,,0.899960208,0.758666066,240.6743774,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,33.58580017
UK_APT_PF_1,UK,APT,PF,1,IF,1/1/2018,0,23.54603512,23.54603512,26.93759918,,,,,-1,0.850071728,238.5774231,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,26.93759918
UK_APT_PF_2,UK,APT,PF,2,FO,1/1/2018,0,20.28876397,20.28876397,38.73279953,,,,,-1,0.860215068,243.5954437,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,38.73279953
UK_APT_PF_3,UK,APT,PF,3,GUM,1/1/2018,0,93.34788258,93.34788258,107.3535995,,,,,-1,0.586929131,258.6332397,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,107.3535995
UK_APT_PN_1,UK,APT,PN,1,IF,1/1/2018,9.3735,33.78389993,43.15739993,82.48500061,15.3621,11.1483,11.1168,0,-1,0.929721296,134.9949188,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,82.48500061
UK_APT_PN_2,UK,APT,PN,2,FO,1/1/2018,25.2846,22.93817887,48.22277887,62.38079834,13.4082,22.626,84.465,78.1542,-1,0.928270054,147.7301025,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,140.5349983
UK_APT_PN_3,UK,APT,PN,3,GUM,1/1/2018,40.7754,101.5268943,142.3022943,110.4731979,32.6601,34.2009,29.016,36.2232,-1,0.894819582,138.6006927,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,146.6963979
UK_APT_PN_4,UK,APT,PN,4,GUM,1/1/2018,19.3016,50.89372121,70.19532121,60.76319885,26.568,13.7752,28.5928,26.9088,-1,0.894819582,170.4707794,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,87.67199885
UK_C&G_C&G_1,UK,C&G,C&G,1,IF,1/1/2018,13.0338,23.20282698,36.23662698,33.09659958,9.675,13.0077,47.8485,30.7584,-1,0.936949635,129.9189301,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,63.85499958
UK_C&G_C&G_2,UK,C&G,C&G,2,FO,1/1/2018,23.0355,16.29618663,39.33168663,54.55080032,8.0442,18.3969,30.2517,35.7912,-1,0.937631404,126.8699875,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,90.34200032
UK_C&G_C&G_3,UK,C&G,C&G,3,GUM,1/1/2018,51.3027,78.85702437,130.1597244,97.59420013,20.2752,39.1563,45.5877,61.0254,-1,0.914511502,129.8112793,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,158.6196001
UK_C&G_C&G_4,UK,C&G,C&G,4,GUM,1/1/2018,22.372,40.61835653,62.99035653,42.9455986,25.3312,22.8112,14.2064,0,-1,0.914511502,148.193985,209.5088393,1346469.252,6528.919753,42337.42345,7792.503736,9597.102097,24947.81761,33761.28501,8576.13844,961.65503,745.15492,3446.93736,42.9455986
ANZ_APT_PF_1,ANZ,APT,PF,1,IF,2/1/2018,9.3654,55.69482833,65.06022833,67.61630249,16.0245,2.9043,29.4651,18.9,-1,0.886989725,227.1265564,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,86.51630249
ANZ_APT_PF_2,ANZ,APT,PF,2,FO,2/1/2018,14.8302,55.26249522,70.09269522,185.6141968,6.0921,6.63865,53.1909,45.3195,-1,0.705962157,241.6510773,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,230.9336968
ANZ_APT_PF_3,ANZ,APT,PF,3,GUM,2/1/2018,39.4245,157.4300013,196.8545013,232.2610931,51.5844,51.7653,255.1212,194.4729,-1,0.652301019,240.1585999,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,426.7339931
ANZ_APT_PF_4,ANZ,APT,PF,4,GUM,2/1/2018,18.0954,70.92537543,89.02077543,132.8336945,23.4405,9.6039,106.3323,71.064,-1,0.652301019,227.6852264,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,203.8976945
ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2/1/2018,14.5431,73.40698793,87.95008793,56.81340027,15.525,3.609,117.7443,0,-1,0.929588866,181.6602478,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,56.81340027
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2/1/2018,39.9285,87.62098172,127.5494817,91.59529877,26.6148,17.604,192.3786,74.844,-1,0.908861625,189.0931549,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,166.4392988
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2/1/2018,83.6676,273.9552181,357.6228181,245.8919067,129.0384,76.8564,646.8894,107.9784,-1,0.925995201,166.0424805,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,353.8703067
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,2/1/2018,36.9162,174.9114066,211.8276066,110.9029007,74.4633,50.8014,476.514,130.6071,-1,0.925995201,167.3768616,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,241.5100007
ANZ_KC_GD_1,ANZ,KC,GD,1,IF,2/1/2018,0,4.648104251,4.648104251,10.86750031,,,,,,,187.3132706,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,10.86750031
ANZ_KC_GD_2,ANZ,KC,GD,2,FO,2/1/2018,0,5.505052736,5.505052736,22.56060028,,,,,,,200.9629898,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,22.56060028
ANZ_KC_GD_3,ANZ,KC,GD,3,GUM,2/1/2018,0,9.622365803,9.622365803,49.94739914,,,,,,,183.4520416,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,49.94739914
ANZ_KC_GD_4,ANZ,KC,GD,4,GUM,2/1/2018,0,8.86489811,8.86489811,27.4538002,,,,,,,179.1562347,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,27.4538002
ANZ_KC_GT_1,ANZ,KC,GT,1,IF,2/1/2018,0,30.70016984,30.70016984,32.53469849,,,,,,,278.3300171,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,32.53469849
ANZ_KC_GT_2,ANZ,KC,GT,2,FO,2/1/2018,0,29.20113834,29.20113834,41.20130157,,,,,,,262.7867432,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,41.20130157
ANZ_KC_GT_3,ANZ,KC,GT,3,GUM,2/1/2018,0,78.86942777,78.86942777,225.7252045,,,,,,,,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,225.7252045
DE_APT_PF_1,DE,APT,PF,1,IF,2/1/2018,8.7584,24.01261927,32.77101927,16.91250038,12.3528,10.8088,38.952,0,0.98549999,-1,254.9888458,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,16.91250038
DE_APT_PF_2,DE,APT,PF,2,FO,2/1/2018,13.2328,80.16412597,93.39692597,154.8144073,18.6224,10.436,19.7128,0,0.983200002,-1,276.63974,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,154.8144073
DE_APT_PF_PRE,DE,APT,PF,PRE,IF,2/1/2018,11.2696,34.95312721,46.22272721,24.39629936,8.9504,10.0768,50.7736,0,0.98549999,-1,,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,24.39629936
DE_APT_PN_1,DE,APT,PN,1,IF,2/1/2018,14.3184,50.9678358,65.2862358,0.614400029,36.876,2.8624,78.4968,0,0.982599998,-1,181.6019135,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,0.614400029
DE_APT_PN_2,DE,APT,PN,2,FO,2/1/2018,21.9736,118.8878063,140.8614063,29.49119949,56.5064,44.74,66.0344,17.04,0.984099996,-1,194.9881287,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,46.53119949
DE_APT_PN_3,DE,APT,PN,3,FO,2/1/2018,21.7216,180.9870668,202.7086668,213.4788055,58.2608,54.2304,79.932,49.7696,0.984099996,-1,207.4007111,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,263.2484055
DE_APT_PN_4,DE,APT,PN,4,GUM,2/1/2018,41.968,260.739967,302.707967,244.6876068,75.1864,46.1288,161.8616,197.776,0.981299996,-1,193.9138031,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,442.4636068
DE_APT_PN_5,DE,APT,PN,5,GUM,2/1/2018,41.7792,136.9829809,178.7621809,123.2957993,85.1096,8,114.5768,98.5472,0.981299996,-1,206.6105347,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,221.8429993
DE_APT_PN_PRE,DE,APT,PN,PRE,IF,2/1/2018,16.7752,40.2804142,57.0556142,61.15579987,19.5592,2.2544,70.0312,5.376,0.982599998,-1,,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,66.53179987
NL_NC_PN_1,NL,NC,PN,1,IF,2/1/2018,6.5416,99.48014149,106.0217415,77.91539764,11.2232,9.0416,28.7704,2.448,0.947832,0.739649713,159.859314,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,80.36339764
NL_NC_PN_2,NL,NC,PN,2,FO,2/1/2018,12.0216,100.8612626,112.8828626,101.8701019,4.2456,6.864,53.8928,29.0656,0.950782812,0.746090114,175.4708557,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,130.9357019
NL_NC_PN_3,NL,NC,PN,3,FO,2/1/2018,9.9808,78.96228766,88.94308766,14.46030045,4.6664,11.7736,39.432,11.296,0.950782812,0.746090114,188.4493561,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,25.75630045
NL_NC_PN_4,NL,NC,PN,4,GUM,2/1/2018,30.4112,197.8212062,228.2324062,154.3298035,33.556,29.8856,191.9552,148.3776,0.93335582,0.793423665,186.8296814,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,302.7074035
NL_NC_PN_5,NL,NC,PN,5,GUM,2/1/2018,18.576,107.3620611,125.9380611,61.00289917,26.8128,28.1808,125.1656,23.4496,0.93335582,0.793423665,191.8916473,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,84.45249917
NL_NC_PN_6,NL,NC,PN,6,GUM,2/1/2018,0,44.0734202,44.0734202,37.8905983,,,,,0.93335582,0.793423665,244.5995178,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,37.8905983
UK_APT_PF_1,UK,APT,PF,1,IF,2/1/2018,0,19.06491029,19.06491029,12.2656002,,,,,-1,0.893294835,233.9721527,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,12.2656002
UK_APT_PF_2,UK,APT,PF,2,FO,2/1/2018,0,14.46934204,14.46934204,17.09440041,,,,,-1,0.878178227,239.7011108,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,17.09440041
UK_APT_PF_3,UK,APT,PF,3,GUM,2/1/2018,0,60.24411432,60.24411432,28.22400093,,,,,-1,0.741729128,248.6638336,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,28.22400093
UK_APT_PN_1,UK,APT,PN,1,IF,2/1/2018,10.4292,18.89724315,29.32644315,46.63439941,7.4763,2.5434,39.2454,30.672,-1,0.938125527,132.7953491,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,77.30639941
UK_APT_PN_2,UK,APT,PN,2,FO,2/1/2018,12.9771,21.01971679,33.99681679,49.98239899,18.5409,18.1098,77.9274,11.5722,-1,0.936831915,147.3342285,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,61.55459899
UK_APT_PN_3,UK,APT,PN,3,GUM,2/1/2018,21.1464,79.66833628,100.8147363,36.52560043,42.6033,31.0896,207.3492,209.4228,-1,0.939581656,137.2281494,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,245.9484004
UK_APT_PN_4,UK,APT,PN,4,GUM,2/1/2018,19.4128,30.45555419,49.86835419,15.87839985,18.024,10.8688,118.1016,100.3776,-1,0.939581656,172.1969299,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,116.2559998
UK_C&G_C&G_1,UK,C&G,C&G,1,IF,2/1/2018,8.9514,22.43023148,31.38163148,12.43080044,4.887,4.1634,43.6851,0,-1,0.951536465,129.5338745,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,12.43080044
UK_C&G_C&G_2,UK,C&G,C&G,2,FO,2/1/2018,11.556,26.17160103,37.72760103,21.83760071,8.5239,12.0357,26.316,8.1,-1,0.947149897,128.2205048,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,29.93760071
UK_C&G_C&G_3,UK,C&G,C&G,3,GUM,2/1/2018,23.6007,67.42117937,91.02187937,35.8506012,19.7496,23.0751,182.1204,159.6078,-1,0.949022138,131.0969543,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,195.4584012
UK_C&G_C&G_4,UK,C&G,C&G,4,GUM,2/1/2018,14.2504,31.6817676,45.9321676,10.16639996,25.3496,14.2688,67.0128,67.0752,-1,0.949022138,146.3364105,212.2029377,868449.3844,4195.673861,33305.46012,7023.320495,7707.570069,18574.56956,26934.68567,6370.774451,961.65838,728.9559,3452.46838,77.24159996
ANZ_APT_PF_1,ANZ,APT,PF,1,IF,3/1/2018,15.0372,60.33037834,75.36757834,127.4626007,13.9473,12.7836,16.5285,0,-1,0.877702582,223.2306213,209.077805,1255581.978,6260.406835,39787.79798,7888.019022,8829.317675,23070.46128,31744.09253,8043.705452,961.64916,712.92921,3457.94484,127.4626007
ANZ_APT_PF_2,ANZ,APT,PF,2,FO,3/1/2018,23.9022,81.54845781,105.4506578,144.3415985,12.5091,25.8405,26.8785,0,-1,0.745695543,238.3032074,209.077805,1255581.978,6260.406835,39787.79798,7888.019022,8829.317675,23070.46128,31744.09253,8043.705452,961.64916,712.92921,3457.94484,144.3415985
ANZ_APT_PF_3,ANZ,APT,PF,3,GUM,3/1/2018,110.5704,158.3845741,268.9549741,358.1268921,130.5846,171.1044,228.5235,149.688,-1,0.690993774,237.0853729,209.077805,1255581.978,6260.406835,39787.79798,7888.019022,8829.317675,23070.46128,31744.09253,8043.705452,961.64916,712.92921,3457.94484,507.8148921
ANZ_APT_PF_4,ANZ,APT,PF,4,GUM,3/1/2018,38.0916,88.89023201,126.981832,127.3105011,44.6571,56.7855,165.1536,116.0136,-1,0.690993774,230.7667999,209.077805,1255581.978,6260.406835,39787.79798,7888.019022,8829.317675,23070.46128,31744.09253,8043.705452,961.64916,712.92921,3457.94484,243.3241011
ANZ_APT_PN_1,ANZ,APT,PN,1,IF,3/1/2018,28.7235,88.23547618,116.9589762,152.7881012,21.5136,31.5081,84.951,0,-1,0.935719037,168.8121796,209.077805,1255581.978,6260.406835,39787.79798,7888.019022,8829.317675,23070.46128,31744.09253,8043.705452,961.64916,712.92921,3457.94484,152.7881012
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,3/1/2018,53.145,138.6895063,191.8345063,190.1822052,35.532,57.24,133.0776,0,-1,0.924257398,170.7602539,209.077805,1255581.978,6260.406835,39787.79798,7888.019022,8829.317675,23070.46128,31744.09253,8043.705452,961.64916,712.92921,3457.94484,190.1822052
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,3/1/2018,224.6202,367.2932764,591.9134764,652.9454956,161.6661,232.875,479.7315,71.9928,-1,0.92348395,151.9740906,209.077805,1255581.978,6260.406835,39787.79798,7888.019022,8829.317675,23070.46128,31744.09253,8043.705452,961.64916,712.92921,3457.94484,724.9382956
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,3/1/2018,112.4712,197.3725827,309.8437827,348.3536072,90.2682,117.1926,539.424,182.6253,-1,0.92348395,158.6182709,209.077805,1255581.978,6260.406835,39787.79798,7888.019022,8829.317675,23070.46128,31744.09253,8043.705452,961.64916,712.92921,3457.94484,530.9789072
