sku_wo_pkg,country,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
ANZ_APT_PF_4,ANZ,APT,PF,4,GUM,2017/4/1,10.4985,87.24309156,97.74159156,212.033286,7.8156,11.5641,24.3981,16.254,-1,0.842540002,217.8449761,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,228.287286
ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2017/4/1,15.3819,181.4870166,196.8689166,252.0573894,5.3118,9.6984,32.8158,41.58,-1,0.772000003,177.722639,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,293.6373894
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017/4/1,19.6605,198.0417851,217.7022851,183.2223645,6.3486,11.0322,26.5716,21.3732,-1,0.674000001,183.5549822,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,204.5955645
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2017/4/1,124.5141,374.3118385,498.8259385,246.9338307,16.2225,91.6371,100.9548,131.6952,-1,0.846000004,157.1385694,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,378.6290307
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,2017/4/1,61.7625,239.7377559,301.5002559,247.7528901,29.682,35.9829,94.3065,106.218,-1,0.846000004,176.6196694,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,353.9708901
ANZ_KC_GD_1,ANZ,KC,GD,1,IF,2017/4/1,0,18.27754785,18.27754785,19.7478,,0,,0,,,191.6881532,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,19.7478
ANZ_KC_GD_2,ANZ,KC,GD,2,FO,2017/4/1,0,29.65207535,29.65207535,26.7138,,0,,0,,,184.6698868,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,26.7138
ANZ_KC_GD_3,ANZ,KC,GD,3,GUM,2017/4/1,0,70.92587212,70.92587212,52.4448,,0,,0,,,173.0924465,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,52.4448
ANZ_KC_GD_4,ANZ,KC,GD,4,GUM,2017/4/1,0,52.39864764,52.39864764,30.8637,,0,,0,,,173.4047753,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,30.8637
ANZ_KC_GT_1,ANZ,KC,GT,1,IF,2017/4/1,0,98.65070615,98.65070615,39.0243294,,0,,0,,,276.7665603,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,39.0243294
ANZ_KC_GT_2,ANZ,KC,GT,2,FO,2017/4/1,0,105.2952432,105.2952432,59.6909079,,0,,0,,,268.8900348,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,59.6909079
ANZ_KC_GT_3,ANZ,KC,GT,3,GUM,2017/4/1,0,200.257668,200.257668,177.8419242,,0,,0,,,265.3970678,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,177.8419242
DE_APT_PF_1,DE,APT,PF,1,IF,2017/4/1,0,38.36859712,38.36859712,52.6376992,0,0,0.576,0.576,0.566734028,-1,266.5027242,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,53.2136992
DE_APT_PF_2,DE,APT,PF,2,FO,2017/4/1,0,109.6513763,109.6513763,107.7058304,0,0,0,0,0.501025963,-1,254.3572841,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,107.7058304
DE_APT_PF_PRE,DE,APT,PF,PRE,IF,2017/4/1,0,76.61838496,76.61838496,62.7527616,0,0,0.288,0.288,0.566734028,-1,285.5296758,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,63.0407616
DE_APT_PN_1,DE,APT,PN,1,IF,2017/4/1,3.7832,137.3761457,141.1593457,107.8637568,5.3,5.2944,5.0224,9.8336,0.930817652,-1,180.0100112,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,117.6973568
DE_APT_PN_2,DE,APT,PN,2,FO,2017/4/1,12.8416,181.4081493,194.2497493,166.7515136,13.648,9.3712,25.752,21.6704,0.723907983,-1,188.953117,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,188.4219136
DE_APT_PN_3,DE,APT,PN,3,FO,2017/4/1,10.2136,227.8827199,238.0963199,158.6746112,20.9368,4.9216,19.624,12.1344,0.723907983,-1,203.5755922,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,170.8090112
DE_APT_PN_4,DE,APT,PN,4,GUM,2017/4/1,16.7496,258.3702709,275.1198709,237.000015,26.2784,13.9184,36.5376,0,0.82409451,-1,196.5476531,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,237.000015
DE_APT_PN_5,DE,APT,PN,5,GUM,2017/4/1,16.5488,303.5109324,320.0597324,234.295278,11.44,6.6312,39.0872,32.9664,0.82409451,-1,199.8456861,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,267.261678
DE_APT_PN_PRE,DE,APT,PN,PRE,IF,2017/4/1,3.9368,122.6413174,126.5781174,125.920704,6.84,6.2808,13.536,6.7296,0.930817652,-1,177.6063054,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,132.650304
NL_NC_PN_1,NL,NC,PN,1,IF,2017/4/1,3.7344,191.2443836,194.9787836,181.0109473,10.2888,10.4312,12.9488,8.064,0.938530099,0.748077786,171.8910012,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,189.0749473
NL_NC_PN_2,NL,NC,PN,2,FO,2017/4/1,2.9392,211.8596206,214.7988206,157.9667307,0.9952,0.508,18.0256,6.1568,0.936106157,0.759376335,153.4121462,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,164.1235307
NL_NC_PN_3,NL,NC,PN,3,FO,2017/4/1,5.784,175.6229165,181.4069165,134.5401186,4.5232,5.028,21.8728,10.1184,0.936106157,0.759376335,170.042461,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,144.6585186
NL_NC_PN_4,NL,NC,PN,4,GUM,2017/4/1,17.328,320.0181399,337.3461399,182.2808364,15.872,17.3944,48.5592,56.1728,0.894844759,0.766615556,194.2106845,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,238.4536364
NL_NC_PN_5,NL,NC,PN,5,GUM,2017/4/1,22.0816,234.302717,256.384317,98.45285293,11.4784,10.6224,21.084,18.72,0.894844759,0.766615556,197.3910042,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,117.1728529
NL_NC_PN_6,NL,NC,PN,6,GUM,2017/4/1,0,79.78814473,79.78814473,30.02621003,,0,,0,0.894844759,0.766615556,225.3766616,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,30.02621003
UK_APT_PF_1,UK,APT,PF,1,IF,2017/4/1,0,15.28041194,15.28041194,15.568,,0,,0,,,239.7127012,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,15.568
UK_APT_PF_2,UK,APT,PF,2,FO,2017/4/1,0,14.28015361,14.28015361,15.152,,0,,0,,,248.2594197,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,15.152
UK_APT_PF_3,UK,APT,PF,3,GUM,2017/4/1,0,43.1986832,43.1986832,31.232,,0,,0,,,236.6397844,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,31.232
UK_APT_PN_1,UK,APT,PN,1,IF,2017/4/1,0,41.45490135,41.45490135,43.1298,0,0,0.324,0.288,,,149.2993163,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,43.4178
UK_APT_PN_2,UK,APT,PN,2,FO,2017/4/1,0,50.66068916,50.66068916,43.2864,0,0,0.324,0.288,,,142.631825,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,43.5744
UK_APT_PN_3,UK,APT,PN,3,GUM,2017/4/1,0,95.08321649,95.08321649,90.6012,0,0,0.324,0.288,,,136.8884279,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,90.8892
UK_APT_PN_4,UK,APT,PN,4,GUM,2017/4/1,0,63.5316696,63.5316696,42.552,0,0,0.288,0.288,,,192.9995322,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,42.84
UK_C&G_C&G_1,UK,C&G,C&G,1,IF,2017/4/1,0,63.97791981,63.97791981,34.074,0,0,0.324,0.288,,,142.0947847,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,34.362
UK_C&G_C&G_2,UK,C&G,C&G,2,FO,2017/4/1,0,81.30752628,81.30752628,31.158,0,0,0.324,0.288,,,131.1795176,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,31.446
UK_C&G_C&G_3,UK,C&G,C&G,3,GUM,2017/4/1,0,164.9560444,164.9560444,121.5756,0,0,0.324,0.288,,,132.3615276,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,121.8636
UK_C&G_C&G_4,UK,C&G,C&G,4,GUM,2017/4/1,0,118.3031852,118.3031852,45.504,0,0,0.288,0.288,,,150.9067203,200.6821944,1278719.733,6471.538531,35620.12784,7565.181101,8290.964743,19763.98199,27028.3257,8591.802141,997.03284,769.15032,3374.1951,45.792
ANZ_APT_PF_1,ANZ,APT,PF,1,IF,2017/5/1,3.3651,80.85138216,84.21648216,151.6107852,3.0834,3.9852,13.5099,9.072,-1,0.732037425,238.5654437,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,160.6827852
ANZ_APT_PF_2,ANZ,APT,PF,2,FO,2017/5/1,4.0689,68.52619642,72.59509642,124.1877159,2.8215,4.2021,11.5668,9.828,-1,0.542359018,241.3811879,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,134.0157159
ANZ_APT_PF_3,ANZ,APT,PF,3,GUM,2017/5/1,17.0154,170.1585684,187.1739684,217.1762082,22.9437,23.7159,46.4175,30.9933,-1,0.864000005,229.9326879,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,248.1695082
ANZ_APT_PF_4,ANZ,APT,PF,4,GUM,2017/5/1,13.7313,101.0600431,114.7913431,92.4128703,11.0655,16.9812,7.4169,0,-1,0.864000005,205.2761355,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,92.4128703
ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2017/5/1,14.8824,144.2696305,159.1520305,229.5588276,13.9176,23.4882,42.57,33.2424,-1,0.817452848,189.9179674,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,262.8012276
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017/5/1,21.8745,196.264882,218.139382,276.8141412,4.6314,20.1573,16.6635,10.2492,-1,0.523210287,180.0699814,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,287.0633412
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2017/5/1,83.0205,385.956858,468.977358,342.5250969,7.6221,74.4201,84.6765,58.1418,-1,0.797999999,160.5494216,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,400.6668969
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,2017/5/1,62.8722,260.4767766,323.3489766,175.947273,17.3178,50.508,49.5684,5.7699,-1,0.797999999,165.138933,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,181.717173
ANZ_KC_GD_1,ANZ,KC,GD,1,IF,2017/5/1,0,13.28250076,13.28250076,10.044,,0,,0,,,188.9411606,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,10.044
ANZ_KC_GD_2,ANZ,KC,GD,2,FO,2017/5/1,0,22.7693939,22.7693939,16.8696,,0,,0,,,177.5767442,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,16.8696
ANZ_KC_GD_3,ANZ,KC,GD,3,GUM,2017/5/1,0,45.92498728,45.92498728,43.4592,,0,,0,,,172.0769596,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,43.4592
ANZ_KC_GD_4,ANZ,KC,GD,4,GUM,2017/5/1,0,36.6282324,36.6282324,13.635,,0,,0,,,173.3639677,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,13.635
ANZ_KC_GT_1,ANZ,KC,GT,1,IF,2017/5/1,0,62.32693877,62.32693877,55.8936171,,0,,0,,,276.9176836,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,55.8936171
ANZ_KC_GT_2,ANZ,KC,GT,2,FO,2017/5/1,0,68.70725634,68.70725634,76.76271,,0,,0,,,272.9698979,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,76.76271
ANZ_KC_GT_3,ANZ,KC,GT,3,GUM,2017/5/1,0,137.495988,137.495988,176.3948079,,0,,0,,,277.5360322,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,176.3948079
DE_APT_PF_1,DE,APT,PF,1,IF,2017/5/1,0,40.24543868,40.24543868,51.754848,0,0,0.576,0,0.563,-1,270.8770376,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,51.754848
DE_APT_PF_2,DE,APT,PF,2,FO,2017/5/1,0,117.1227003,117.1227003,95.705184,0,0,16.2336,16.2336,0.444199997,-1,266.7823272,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,111.938784
DE_APT_PF_PRE,DE,APT,PF,PRE,IF,2017/5/1,0,84.85847017,84.85847017,58.0805696,0,0,16.1504,15.8624,0.563,-1,263.0023693,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,73.9429696
DE_APT_PN_1,DE,APT,PN,1,IF,2017/5/1,6.9304,143.3572058,150.2876058,130.5931872,6.4352,8.0656,73.3888,76.432,0.914900005,-1,183.8159386,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,207.0251872
DE_APT_PN_2,DE,APT,PN,2,FO,2017/5/1,15.0632,174.3329399,189.3961399,187.5968192,9.9248,11.34,37.5672,23.1552,0.537599993,-1,204.1476361,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,210.7520192
DE_APT_PN_3,DE,APT,PN,3,FO,2017/5/1,10.1784,219.1270043,229.3054043,155.6122408,19.7208,8.9624,47.0456,36.4736,0.537599993,-1,212.418119,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,192.0858408
DE_APT_PN_4,DE,APT,PN,4,GUM,2017/5/1,21.7112,296.8024054,318.5136054,264.47208,24.2656,19.6984,16.8392,0,0.883900011,-1,192.6607631,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,264.47208
DE_APT_PN_5,DE,APT,PN,5,GUM,2017/5/1,20.5328,288.4400245,308.9728245,280.415376,9.7216,18.8144,20.2728,0,0.883900011,-1,207.9194717,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,280.415376
DE_APT_PN_PRE,DE,APT,PN,PRE,IF,2017/5/1,5.108,115.7066032,120.8146032,147.5307744,6.7984,5.0664,85.356,76.8864,0.914900005,-1,180.9713063,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,224.4171744
NL_NC_PN_1,NL,NC,PN,1,IF,2017/5/1,4.6496,205.3187235,209.9683235,242.2066603,14.2232,8.584,23.8144,19.4496,0.903728735,0.712452841,164.1279106,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,261.6562603
NL_NC_PN_2,NL,NC,PN,2,FO,2017/5/1,3.98,204.5235536,208.5035536,206.5241233,3.9368,6.9216,11.104,0,0.907284975,0.696000016,158.0841166,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,206.5241233
NL_NC_PN_3,NL,NC,PN,3,FO,2017/5/1,5.0136,167.6456218,172.6592218,148.8344265,5.3264,5.8168,8.6128,0,0.907284975,0.696000016,178.4536928,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,148.8344265
NL_NC_PN_4,NL,NC,PN,4,GUM,2017/5/1,21.1072,321.2360683,342.3432683,230.498659,23.8704,29.1056,66.5552,48.3776,0.880390966,0.777549081,194.6472213,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,278.876259
NL_NC_PN_5,NL,NC,PN,5,GUM,2017/5/1,16.8256,229.5714817,246.3970817,141.3225512,11.3344,16.6816,76.5624,72.16,0.880390966,0.777549081,198.2971739,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,213.4825512
NL_NC_PN_6,NL,NC,PN,6,GUM,2017/5/1,0,84.27176341,84.27176341,34.30116581,,0,,0,0.880390966,0.777549081,216.4339479,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,34.30116581
UK_APT_PF_1,UK,APT,PF,1,IF,2017/5/1,0,18.49050074,18.49050074,18.5408,,0,,0,,,235.9931677,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,18.5408
UK_APT_PF_2,UK,APT,PF,2,FO,2017/5/1,0,18.54429989,18.54429989,21.5872,,0,,0,,,229.6533859,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,21.5872
UK_APT_PF_3,UK,APT,PF,3,GUM,2017/5/1,0,49.76312971,49.76312971,33.2608,,0,,0,,,244.7006342,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,33.2608
UK_APT_PN_1,UK,APT,PN,1,IF,2017/5/1,0,47.18576754,47.18576754,33.5394,0,0,7.5708,6.4416,,,149.5798085,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,39.981
UK_APT_PN_2,UK,APT,PN,2,FO,2017/5/1,0,54.07227175,54.07227175,18.7272,0,0,3.888,3.168,,,144.9362863,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,21.8952
UK_APT_PN_3,UK,APT,PN,3,GUM,2017/5/1,0,97.86706352,97.86706352,74.3796,0,0,38.7828,34.1856,,,143.4332816,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,108.5652
UK_APT_PN_4,UK,APT,PN,4,GUM,2017/5/1,0,70.5593359,70.5593359,36.8352,0,0,33.408,33.12,,,177.3431341,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,69.9552
UK_C&G_C&G_1,UK,C&G,C&G,1,IF,2017/5/1,0,63.6722316,63.6722316,24.1164,0,0,8.9802,7.6944,,,136.7702546,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,31.8108
UK_C&G_C&G_2,UK,C&G,C&G,2,FO,2017/5/1,0,69.51501996,69.51501996,18.2898,0,0,7.776,6.624,,,140.1214556,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,24.9138
UK_C&G_C&G_3,UK,C&G,C&G,3,GUM,2017/5/1,0,167.5522773,167.5522773,37.7514,0,0,26.1738,22.9776,,,125.9001513,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,60.729
UK_C&G_C&G_4,UK,C&G,C&G,4,GUM,2017/5/1,0,121.2238073,121.2238073,21.0672,0,0,14.4816,14.1936,,,147.4536247,204.450652,1374995.744,6895.652627,37323.85469,7593.740606,8582.423943,21147.69014,28311.71587,9012.138817,864.93814,896.98496,3380.90418,35.2608
ANZ_APT_PF_1,ANZ,APT,PF,1,IF,2017/6/1,4.716,67.35606583,72.07206583,135.2622834,7.1595,9.4041,32.8338,28.728,-1,0.726072013,208.492498,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,163.9902834
ANZ_APT_PF_2,ANZ,APT,PF,2,FO,2017/6/1,6.8904,68.27316226,75.16356226,99.4610538,1.7973,8.4951,35.2017,32.13,-1,0.468099552,217.5441239,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,131.5910538
ANZ_APT_PF_3,ANZ,APT,PF,3,GUM,2017/6/1,38.5578,167.5876351,206.1454351,145.6731477,16.1595,31.0716,33.984,18.6381,-1,0.776817828,206.881342,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,164.3112477
ANZ_APT_PF_4,ANZ,APT,PF,4,GUM,2017/6/1,20.5605,130.3878808,150.9483808,100.7881155,11.4102,19.3095,18.7254,30.618,-1,0.776817828,192.4568046,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,131.4061155
ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2017/6/1,14.4018,135.6410417,150.0428417,162.9126333,10.9116,11.3958,31.1742,0,-1,0.831382251,170.4696598,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,162.9126333
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017/6/1,19.755,183.9785788,203.7335788,171.6234876,3.4713,12.0339,87.606,82.9764,-1,0.477535111,169.6057685,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,254.5998876
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2017/6/1,109.4031,418.9360602,528.3391602,220.5586377,-2.7018,74.5074,10.1691,0,-1,0.603078482,141.0354338,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,220.5586377
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,2017/6/1,73.1115,261.7824859,334.8939859,137.6934714,0.486,45.8586,6.7338,3.024,-1,0.603078482,146.2067655,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,140.7174714
ANZ_KC_GD_1,ANZ,KC,GD,1,IF,2017/6/1,0,12.18036634,12.18036634,7.9866,,0,,0,,,186.8908427,200.5230931,1532367.492,7982.194088,39628.13118,7615.352526,9358.796498,22653.98215,30496.59102,9131.540162,776.00199,981.79146,3387.40788,7.9866
