,sku_wo_pkg,date_to_predict,horizon,date_when_predicting,label,prediction,ratio
23877,ANZ_APT_PN_2,201801,5,201708,di,46.19382095336914,1
23880,ANZ_APT_PN_3,201801,5,201708,di,106.79264831542969,1
23883,ANZ_APT_PN_4,201801,5,201708,di,59.58755874633789,1
23886,ANZ_KC_GD_1,201801,5,201708,di,0.0,1
23889,ANZ_KC_GD_2,201801,5,201708,di,0.0,1
23892,ANZ_KC_GD_3,201801,5,201708,di,0.0,1
23895,ANZ_KC_GD_4,201801,5,201708,di,0.0,1
23898,ANZ_KC_GT_1,201801,5,201708,di,0.0,1
23901,ANZ_KC_GT_2,201801,5,201708,di,0.0,1
23904,ANZ_KC_GT_3,201801,5,201708,di,0.0,1
23907,DE_APT_PF_1,201801,5,201708,di,10.991353034973145,1
23910,DE_APT_PF_2,201801,5,201708,di,28.159194946289062,1
23913,DE_APT_PF_PRE,201801,5,201708,di,9.495590209960938,1
23916,DE_APT_PN_1,201801,5,201708,di,49.521366119384766,1
23919,DE_APT_PN_2,201801,5,201708,di,59.060508728027344,1
23922,DE_APT_PN_3,201801,5,201708,di,40.46101379394531,1
23925,DE_APT_PN_4,201801,5,201708,di,60.58057403564453,1
23928,DE_APT_PN_5,201801,5,201708,di,33.66459655761719,1
23931,DE_APT_PN_PRE,201801,5,201708,di,24.803197860717773,1
23934,NL_NC_PN_1,201801,5,201708,di,24.570531845092773,1
23937,NL_NC_PN_2,201801,5,201708,di,28.921850204467773,1
23940,NL_NC_PN_3,201801,5,201708,di,29.077112197875977,1
23943,NL_NC_PN_4,201801,5,201708,di,49.59259796142578,1
23946,NL_NC_PN_5,201801,5,201708,di,44.36815643310547,1
23949,NL_NC_PN_6,201801,5,201708,di,0.0,1
23952,UK_APT_PF_1,201801,5,201708,di,0.0,1
23955,UK_APT_PF_2,201801,5,201708,di,0.0,1
23958,UK_APT_PF_3,201801,5,201708,di,0.0,1
23961,UK_APT_PN_1,201801,5,201708,di,19.734577178955078,1
23964,UK_APT_PN_2,201801,5,201708,di,21.423202514648438,1
23967,UK_APT_PN_3,201801,5,201708,di,26.01953125,1
23970,UK_APT_PN_4,201801,5,201708,di,25.282697677612305,1
23973,UK_C&G_C&G_1,201801,5,201708,di,14.919702529907227,1
23976,UK_C&G_C&G_2,201801,5,201708,di,19.18561363220215,1
23979,UK_C&G_C&G_3,201801,5,201708,di,37.32050704956055,1
23982,UK_C&G_C&G_4,201801,5,201708,di,17.628986358642578,1
23985,ANZ_APT_PF_1,201802,6,201708,di,11.459599494934082,1
23988,ANZ_APT_PF_2,201802,6,201708,di,15.69017505645752,1
23991,ANZ_APT_PF_3,201802,6,201708,di,40.00006103515625,1
23994,ANZ_APT_PF_4,201802,6,201708,di,22.028860092163086,1
23997,ANZ_APT_PN_1,201802,6,201708,di,25.357667922973633,1
24000,ANZ_APT_PN_2,201802,6,201708,di,36.182037353515625,1
24003,ANZ_APT_PN_3,201802,6,201708,di,72.47254180908203,1
24006,ANZ_APT_PN_4,201802,6,201708,di,47.006988525390625,1
24009,ANZ_KC_GD_1,201802,6,201708,di,0.0,1
24012,ANZ_KC_GD_2,201802,6,201708,di,0.0,1
24015,ANZ_KC_GD_3,201802,6,201708,di,0.0,1
24018,ANZ_KC_GD_4,201802,6,201708,di,0.0,1
24021,ANZ_KC_GT_1,201802,6,201708,di,0.0,1
24024,ANZ_KC_GT_2,201802,6,201708,di,0.0,1
24027,ANZ_KC_GT_3,201802,6,201708,di,0.0,1
24030,DE_APT_PF_1,201802,6,201708,di,11.225255966186523,1
24033,DE_APT_PF_2,201802,6,201708,di,25.22572135925293,1
24036,DE_APT_PF_PRE,201802,6,201708,di,8.37475299835205,1
24039,DE_APT_PN_1,201802,6,201708,di,35.20927810668945,1
24042,DE_APT_PN_2,201802,6,201708,di,44.973297119140625,1
24045,DE_APT_PN_3,201802,6,201708,di,46.374061584472656,1
24048,DE_APT_PN_4,201802,6,201708,di,37.47541427612305,1
24051,DE_APT_PN_5,201802,6,201708,di,30.014896392822266,1
24054,DE_APT_PN_PRE,201802,6,201708,di,23.769683837890625,1
24057,NL_NC_PN_1,201802,6,201708,di,25.520566940307617,1
24060,NL_NC_PN_2,201802,6,201708,di,19.21673583984375,1
24063,NL_NC_PN_3,201802,6,201708,di,23.229686737060547,1
24066,NL_NC_PN_4,201802,6,201708,di,41.852027893066406,1
24069,NL_NC_PN_5,201802,6,201708,di,28.902742385864258,1
24072,NL_NC_PN_6,201802,6,201708,di,0.0,1
24075,UK_APT_PF_1,201802,6,201708,di,0.0,1
24078,UK_APT_PF_2,201802,6,201708,di,0.0,1
24081,UK_APT_PF_3,201802,6,201708,di,0.0,1
24084,UK_APT_PN_1,201802,6,201708,di,13.380819320678711,1
24087,UK_APT_PN_2,201802,6,201708,di,9.443703651428223,1
24090,UK_APT_PN_3,201802,6,201708,di,35.49604797363281,1
24093,UK_APT_PN_4,201802,6,201708,di,12.672552108764648,1
24096,UK_C&G_C&G_1,201802,6,201708,di,10.130592346191406,1
24099,UK_C&G_C&G_2,201802,6,201708,di,10.937617301940918,1
24102,UK_C&G_C&G_3,201802,6,201708,di,35.15940856933594,1
24105,UK_C&G_C&G_4,201802,6,201708,di,10.299802780151367,1
24108,ANZ_APT_PF_1,201803,7,201708,di,14.500019073486328,1
24111,ANZ_APT_PF_2,201803,7,201708,di,24.975017547607422,1
24114,ANZ_APT_PF_3,201803,7,201708,di,78.99015808105469,1
24117,ANZ_APT_PF_4,201803,7,201708,di,45.948856353759766,1
24120,ANZ_APT_PN_1,201803,7,201708,di,33.724143981933594,1
24123,ANZ_APT_PN_2,201803,7,201708,di,59.53704833984375,1
24126,ANZ_APT_PN_3,201803,7,201708,di,152.97076416015625,1
24129,ANZ_APT_PN_4,201803,7,201708,di,75.61410522460938,1
24132,ANZ_KC_GD_1,201803,7,201708,di,0.0,1
24135,ANZ_KC_GD_2,201803,7,201708,di,0.0,1
24138,ANZ_KC_GD_3,201803,7,201708,di,0.0,1
24141,ANZ_KC_GD_4,201803,7,201708,di,0.0,1
24144,ANZ_KC_GT_1,201803,7,201708,di,0.0,1
24147,ANZ_KC_GT_2,201803,7,201708,di,0.0,1
24150,ANZ_KC_GT_3,201803,7,201708,di,0.0,1
24153,DE_APT_PF_1,201803,7,201708,di,13.496173858642578,1
24156,DE_APT_PF_2,201803,7,201708,di,30.428024291992188,1
24159,DE_APT_PF_PRE,201803,7,201708,di,14.297104835510254,1
24162,DE_APT_PN_1,201803,7,201708,di,48.07468795776367,1
24165,DE_APT_PN_2,201803,7,201708,di,77.95142364501953,1
24168,DE_APT_PN_3,201803,7,201708,di,71.08003234863281,1
24171,DE_APT_PN_4,201803,7,201708,di,53.158485412597656,1
24174,DE_APT_PN_5,201803,7,201708,di,47.87834167480469,1
24177,DE_APT_PN_PRE,201803,7,201708,di,39.73737335205078,1
24180,NL_NC_PN_1,201803,7,201708,di,22.164113998413086,1
24183,NL_NC_PN_2,201803,7,201708,di,19.174610137939453,1
24186,NL_NC_PN_3,201803,7,201708,di,45.51240158081055,1
24189,NL_NC_PN_4,201803,7,201708,di,73.91461181640625,1
24192,NL_NC_PN_5,201803,7,201708,di,54.20604705810547,1
24195,NL_NC_PN_6,201803,7,201708,di,0.0,1
24198,UK_APT_PF_1,201803,7,201708,di,0.0,1
24201,UK_APT_PF_2,201803,7,201708,di,0.0,1
24204,UK_APT_PF_3,201803,7,201708,di,0.0,1
24207,UK_APT_PN_1,201803,7,201708,di,14.667131423950195,1
24210,UK_APT_PN_2,201803,7,201708,di,22.347320556640625,1
24213,UK_APT_PN_3,201803,7,201708,di,39.653564453125,1
24216,UK_APT_PN_4,201803,7,201708,di,24.66277503967285,1
24219,UK_C&G_C&G_1,201803,7,201708,di,20.58358383178711,1
24222,UK_C&G_C&G_2,201803,7,201708,di,20.84916114807129,1
24225,UK_C&G_C&G_3,201803,7,201708,di,33.559425354003906,1
24228,UK_C&G_C&G_4,201803,7,201708,di,27.148990631103516,1
24231,ANZ_APT_PF_1,201804,8,201708,di,20.905805587768555,1
24234,ANZ_APT_PF_2,201804,8,201708,di,28.20248031616211,1
24237,ANZ_APT_PF_3,201804,8,201708,di,63.32561111450195,1
24240,ANZ_APT_PF_4,201804,8,201708,di,51.77409744262695,1
24243,ANZ_APT_PN_1,201804,8,201708,di,37.38159942626953,1
24246,ANZ_APT_PN_2,201804,8,201708,di,72.57732391357422,1
24249,ANZ_APT_PN_3,201804,8,201708,di,86.39775848388672,1
24252,ANZ_APT_PN_4,201804,8,201708,di,80.41166687011719,1
24255,ANZ_KC_GD_1,201804,8,201708,di,0.0,1
24258,ANZ_KC_GD_2,201804,8,201708,di,0.0,1
24261,ANZ_KC_GD_3,201804,8,201708,di,0.0,1
24264,ANZ_KC_GD_4,201804,8,201708,di,0.0,1
24267,ANZ_KC_GT_1,201804,8,201708,di,0.0,1
24270,ANZ_KC_GT_2,201804,8,201708,di,0.0,1
24273,ANZ_KC_GT_3,201804,8,201708,di,0.0,1
24276,DE_APT_PF_1,201804,8,201708,di,16.200481414794922,1
24279,DE_APT_PF_2,201804,8,201708,di,42.27888107299805,1
24282,DE_APT_PF_PRE,201804,8,201708,di,13.888345718383789,1
24285,DE_APT_PN_1,201804,8,201708,di,68.85870361328125,1
24288,DE_APT_PN_2,201804,8,201708,di,74.08440399169922,1
24291,DE_APT_PN_3,201804,8,201708,di,73.83087921142578,1
24294,DE_APT_PN_4,201804,8,201708,di,74.4721450805664,1
24297,DE_APT_PN_5,201804,8,201708,di,60.60747528076172,1
24300,DE_APT_PN_PRE,201804,8,201708,di,46.29538345336914,1
24303,NL_NC_PN_1,201804,8,201708,di,31.93743324279785,1
24306,NL_NC_PN_2,201804,8,201708,di,33.37885665893555,1
24309,NL_NC_PN_3,201804,8,201708,di,46.35578536987305,1
24312,NL_NC_PN_4,201804,8,201708,di,79.56004333496094,1
24315,NL_NC_PN_5,201804,8,201708,di,78.48660278320312,1
24318,NL_NC_PN_6,201804,8,201708,di,0.0,1
24321,UK_APT_PF_1,201804,8,201708,di,0.0,1
24324,UK_APT_PF_2,201804,8,201708,di,0.0,1
24327,UK_APT_PF_3,201804,8,201708,di,0.0,1
24330,UK_APT_PN_1,201804,8,201708,di,15.263890266418457,1
24333,UK_APT_PN_2,201804,8,201708,di,17.851896286010742,1
24336,UK_APT_PN_3,201804,8,201708,di,47.69429397583008,1
24339,UK_APT_PN_4,201804,8,201708,di,30.236961364746094,1
24342,UK_C&G_C&G_1,201804,8,201708,di,19.289995193481445,1
24345,UK_C&G_C&G_2,201804,8,201708,di,18.681982040405273,1
24348,UK_C&G_C&G_3,201804,8,201708,di,45.41562271118164,1
24351,UK_C&G_C&G_4,201804,8,201708,di,31.171594619750977,1
24354,ANZ_APT_PF_1,201805,9,201708,di,22.463932037353516,1
24357,ANZ_APT_PF_2,201805,9,201708,di,31.164628982543945,1
24360,ANZ_APT_PF_3,201805,9,201708,di,43.695518493652344,1
24363,ANZ_APT_PF_4,201805,9,201708,di,42.56145477294922,1
24366,ANZ_APT_PN_1,201805,9,201708,di,17.855642318725586,1
24369,ANZ_APT_PN_2,201805,9,201708,di,27.437673568725586,1
24372,ANZ_APT_PN_3,201805,9,201708,di,55.22028732299805,1
24375,ANZ_APT_PN_4,201805,9,201708,di,50.556861877441406,1
24378,ANZ_KC_GD_1,201805,9,201708,di,0.0,1
24381,ANZ_KC_GD_2,201805,9,201708,di,0.0,1
24384,ANZ_KC_GD_3,201805,9,201708,di,0.0,1
24387,ANZ_KC_GD_4,201805,9,201708,di,0.0,1
24390,ANZ_KC_GT_1,201805,9,201708,di,0.0,1
24393,ANZ_KC_GT_2,201805,9,201708,di,0.0,1
24396,ANZ_KC_GT_3,201805,9,201708,di,0.0,1
24399,DE_APT_PF_1,201805,9,201708,di,12.821173667907715,1
24402,DE_APT_PF_2,201805,9,201708,di,36.381465911865234,1
24405,DE_APT_PF_PRE,201805,9,201708,di,18.51717758178711,1
24408,DE_APT_PN_1,201805,9,201708,di,38.39769744873047,1
24411,DE_APT_PN_2,201805,9,201708,di,31.59890365600586,1
24414,DE_APT_PN_3,201805,9,201708,di,48.993370056152344,1
24417,DE_APT_PN_4,201805,9,201708,di,34.001853942871094,1
24420,DE_APT_PN_5,201805,9,201708,di,33.051815032958984,1
24423,DE_APT_PN_PRE,201805,9,201708,di,25.454153060913086,1
24426,NL_NC_PN_1,201805,9,201708,di,26.598115921020508,1
24429,NL_NC_PN_2,201805,9,201708,di,27.974184036254883,1
24432,NL_NC_PN_3,201805,9,201708,di,37.67238235473633,1
24435,NL_NC_PN_4,201805,9,201708,di,53.53150177001953,1
24438,NL_NC_PN_5,201805,9,201708,di,30.312231063842773,1
24441,NL_NC_PN_6,201805,9,201708,di,0.0,1
24444,UK_APT_PF_1,201805,9,201708,di,0.0,1
24447,UK_APT_PF_2,201805,9,201708,di,0.0,1
24450,UK_APT_PF_3,201805,9,201708,di,0.0,1
24453,UK_APT_PN_1,201805,9,201708,di,17.845867156982422,1
24456,UK_APT_PN_2,201805,9,201708,di,20.085315704345703,1
24459,UK_APT_PN_3,201805,9,201708,di,36.115699768066406,1
24462,UK_APT_PN_4,201805,9,201708,di,21.291515350341797,1
24465,UK_C&G_C&G_1,201805,9,201708,di,18.052955627441406,1
24468,UK_C&G_C&G_2,201805,9,201708,di,17.56137466430664,1
24471,UK_C&G_C&G_3,201805,9,201708,di,39.14621353149414,1
24474,UK_C&G_C&G_4,201805,9,201708,di,17.93548583984375,1
24477,ANZ_APT_PF_1,201806,10,201708,di,37.57556915283203,1
24480,ANZ_APT_PF_2,201806,10,201708,di,39.09051513671875,1
24483,ANZ_APT_PF_3,201806,10,201708,di,82.58247375488281,1
24486,ANZ_APT_PF_4,201806,10,201708,di,61.70729064941406,1
24489,ANZ_APT_PN_1,201806,10,201708,di,39.11549377441406,1
24492,ANZ_APT_PN_2,201806,10,201708,di,64.73817443847656,1
24495,ANZ_APT_PN_3,201806,10,201708,di,145.56375122070312,1
24498,ANZ_APT_PN_4,201806,10,201708,di,94.08885955810547,1
24501,ANZ_KC_GD_1,201806,10,201708,di,0.0,1
24504,ANZ_KC_GD_2,201806,10,201708,di,0.0,1
24507,ANZ_KC_GD_3,201806,10,201708,di,0.0,1
24510,ANZ_KC_GD_4,201806,10,201708,di,0.0,1
24513,ANZ_KC_GT_1,201806,10,201708,di,0.0,1
24516,ANZ_KC_GT_2,201806,10,201708,di,0.0,1
24519,ANZ_KC_GT_3,201806,10,201708,di,0.0,1
24522,DE_APT_PF_1,201806,10,201708,di,19.825014114379883,1
24525,DE_APT_PF_2,201806,10,201708,di,60.70481872558594,1
24528,DE_APT_PF_PRE,201806,10,201708,di,22.0180606842041,1
24531,DE_APT_PN_1,201806,10,201708,di,57.82048034667969,1
24534,DE_APT_PN_2,201806,10,201708,di,70.06861114501953,1
24537,DE_APT_PN_3,201806,10,201708,di,92.47248077392578,1
24540,DE_APT_PN_4,201806,10,201708,di,81.59535217285156,1
24543,DE_APT_PN_5,201806,10,201708,di,53.375282287597656,1
24546,DE_APT_PN_PRE,201806,10,201708,di,52.48323059082031,1
24549,NL_NC_PN_1,201806,10,201708,di,37.34395980834961,1
24552,NL_NC_PN_2,201806,10,201708,di,41.1683464050293,1
24555,NL_NC_PN_3,201806,10,201708,di,76.2237777709961,1
24558,NL_NC_PN_4,201806,10,201708,di,93.12205505371094,1
24561,NL_NC_PN_5,201806,10,201708,di,62.59919357299805,1
24564,NL_NC_PN_6,201806,10,201708,di,0.0,1
24567,UK_APT_PF_1,201806,10,201708,di,0.0,1
24570,UK_APT_PF_2,201806,10,201708,di,0.0,1
24573,UK_APT_PF_3,201806,10,201708,di,0.0,1
24576,UK_APT_PN_1,201806,10,201708,di,24.255918502807617,1
24579,UK_APT_PN_2,201806,10,201708,di,25.28782081604004,1
24582,UK_APT_PN_3,201806,10,201708,di,102.94567108154297,1
24585,UK_APT_PN_4,201806,10,201708,di,48.97844696044922,1
24588,UK_C&G_C&G_1,201806,10,201708,di,26.085866928100586,1
24591,UK_C&G_C&G_2,201806,10,201708,di,27.95673179626465,1
24594,UK_C&G_C&G_3,201806,10,201708,di,99.32095336914062,1
24597,UK_C&G_C&G_4,201806,10,201708,di,37.94221115112305,1
24600,ANZ_APT_PF_1,201710,1,201709,di,10.298713684082031,1
24603,ANZ_APT_PF_2,201710,1,201709,di,17.41382598876953,1
24606,ANZ_APT_PF_3,201710,1,201709,di,66.42765045166016,1
24609,ANZ_APT_PF_4,201710,1,201709,di,29.509157180786133,1
24612,ANZ_APT_PN_1,201710,1,201709,di,22.354450225830078,1
24615,ANZ_APT_PN_2,201710,1,201709,di,48.20384979248047,1
24618,ANZ_APT_PN_3,201710,1,201709,di,101.71863555908203,1
24621,ANZ_APT_PN_4,201710,1,201709,di,63.18608093261719,1
24624,ANZ_KC_GD_1,201710,1,201709,di,0.0,1
24627,ANZ_KC_GD_2,201710,1,201709,di,0.0,1
24630,ANZ_KC_GD_3,201710,1,201709,di,0.0,1
24633,ANZ_KC_GD_4,201710,1,201709,di,0.0,1
24636,ANZ_KC_GT_1,201710,1,201709,di,0.0,1
24639,ANZ_KC_GT_2,201710,1,201709,di,0.0,1
24642,ANZ_KC_GT_3,201710,1,201709,di,0.0,1
24645,DE_APT_PF_1,201710,1,201709,di,10.037396430969238,1
24648,DE_APT_PF_2,201710,1,201709,di,27.223329544067383,1
24651,DE_APT_PF_PRE,201710,1,201709,di,13.143917083740234,1
24654,DE_APT_PN_1,201710,1,201709,di,32.69476318359375,1
24657,DE_APT_PN_2,201710,1,201709,di,64.03675842285156,1
24660,DE_APT_PN_3,201710,1,201709,di,68.82538604736328,1
24663,DE_APT_PN_4,201710,1,201709,di,48.311248779296875,1
24666,DE_APT_PN_5,201710,1,201709,di,34.491615295410156,1
24669,DE_APT_PN_PRE,201710,1,201709,di,29.436540603637695,1
24672,NL_NC_PN_1,201710,1,201709,di,8.016613960266113,1
24675,NL_NC_PN_2,201710,1,201709,di,15.589447975158691,1
24678,NL_NC_PN_3,201710,1,201709,di,11.505349159240723,1
24681,NL_NC_PN_4,201710,1,201709,di,63.58012390136719,1
24684,NL_NC_PN_5,201710,1,201709,di,30.707101821899414,1
24687,NL_NC_PN_6,201710,1,201709,di,0.0,1
24690,UK_APT_PF_1,201710,1,201709,di,0.0,1
24693,UK_APT_PF_2,201710,1,201709,di,0.0,1
24696,UK_APT_PF_3,201710,1,201709,di,0.0,1
24699,UK_APT_PN_1,201710,1,201709,di,9.465699195861816,1
24702,UK_APT_PN_2,201710,1,201709,di,13.656805992126465,1
24705,UK_APT_PN_3,201710,1,201709,di,32.441368103027344,1
24708,UK_APT_PN_4,201710,1,201709,di,22.965089797973633,1
24711,UK_C&G_C&G_1,201710,1,201709,di,8.981120109558105,1
24714,UK_C&G_C&G_2,201710,1,201709,di,13.98020076751709,1
24717,UK_C&G_C&G_3,201710,1,201709,di,39.26382827758789,1
24720,UK_C&G_C&G_4,201710,1,201709,di,10.562098503112793,1
24723,ANZ_APT_PF_1,201711,2,201709,di,17.794679641723633,1
24726,ANZ_APT_PF_2,201711,2,201709,di,25.243919372558594,1
24729,ANZ_APT_PF_3,201711,2,201709,di,44.621726989746094,1
24732,ANZ_APT_PF_4,201711,2,201709,di,35.64949035644531,1
24735,ANZ_APT_PN_1,201711,2,201709,di,29.199384689331055,1
24738,ANZ_APT_PN_2,201711,2,201709,di,46.80644989013672,1
24741,ANZ_APT_PN_3,201711,2,201709,di,94.02894592285156,1
24744,ANZ_APT_PN_4,201711,2,201709,di,53.292598724365234,1
24747,ANZ_KC_GD_1,201711,2,201709,di,0.0,1
24750,ANZ_KC_GD_2,201711,2,201709,di,0.0,1
24753,ANZ_KC_GD_3,201711,2,201709,di,0.0,1
24756,ANZ_KC_GD_4,201711,2,201709,di,0.0,1
24759,ANZ_KC_GT_1,201711,2,201709,di,0.0,1
24762,ANZ_KC_GT_2,201711,2,201709,di,0.0,1
24765,ANZ_KC_GT_3,201711,2,201709,di,0.0,1
24768,DE_APT_PF_1,201711,2,201709,di,17.76378631591797,1
24771,DE_APT_PF_2,201711,2,201709,di,32.83438491821289,1
24774,DE_APT_PF_PRE,201711,2,201709,di,12.582316398620605,1
24777,DE_APT_PN_1,201711,2,201709,di,41.969398498535156,1
24780,DE_APT_PN_2,201711,2,201709,di,56.904701232910156,1
24783,DE_APT_PN_3,201711,2,201709,di,56.054264068603516,1
24786,DE_APT_PN_4,201711,2,201709,di,50.97201919555664,1
24789,DE_APT_PN_5,201711,2,201709,di,42.212764739990234,1
24792,DE_APT_PN_PRE,201711,2,201709,di,25.966745376586914,1
24795,NL_NC_PN_1,201711,2,201709,di,22.29900360107422,1
24798,NL_NC_PN_2,201711,2,201709,di,22.503503799438477,1
24801,NL_NC_PN_3,201711,2,201709,di,28.815507888793945,1
24804,NL_NC_PN_4,201711,2,201709,di,25.987316131591797,1
24807,NL_NC_PN_5,201711,2,201709,di,29.59756851196289,1
24810,NL_NC_PN_6,201711,2,201709,di,0.0,1
24813,UK_APT_PF_1,201711,2,201709,di,0.0,1
24816,UK_APT_PF_2,201711,2,201709,di,0.0,1
24819,UK_APT_PF_3,201711,2,201709,di,0.0,1
24822,UK_APT_PN_1,201711,2,201709,di,17.949739456176758,1
24825,UK_APT_PN_2,201711,2,201709,di,18.297208786010742,1
24828,UK_APT_PN_3,201711,2,201709,di,65.78356170654297,1
24831,UK_APT_PN_4,201711,2,201709,di,33.53116989135742,1
24834,UK_C&G_C&G_1,201711,2,201709,di,15.079968452453613,1
24837,UK_C&G_C&G_2,201711,2,201709,di,20.102113723754883,1
24840,UK_C&G_C&G_3,201711,2,201709,di,55.22553634643555,1
24843,UK_C&G_C&G_4,201711,2,201709,di,26.74153709411621,1
24846,ANZ_APT_PF_1,201712,3,201709,di,12.9526948928833,1
24849,ANZ_APT_PF_2,201712,3,201709,di,20.187524795532227,1
24852,ANZ_APT_PF_3,201712,3,201709,di,46.566463470458984,1
24855,ANZ_APT_PF_4,201712,3,201709,di,20.853374481201172,1
24858,ANZ_APT_PN_1,201712,3,201709,di,29.609739303588867,1
24861,ANZ_APT_PN_2,201712,3,201709,di,31.5416259765625,1
24864,ANZ_APT_PN_3,201712,3,201709,di,81.44901275634766,1
24867,ANZ_APT_PN_4,201712,3,201709,di,57.3248405456543,1
24870,ANZ_KC_GD_1,201712,3,201709,di,0.0,1
24873,ANZ_KC_GD_2,201712,3,201709,di,0.0,1
24876,ANZ_KC_GD_3,201712,3,201709,di,0.0,1
24879,ANZ_KC_GD_4,201712,3,201709,di,0.0,1
24882,ANZ_KC_GT_1,201712,3,201709,di,0.0,1
24885,ANZ_KC_GT_2,201712,3,201709,di,0.0,1
24888,ANZ_KC_GT_3,201712,3,201709,di,0.0,1
24891,DE_APT_PF_1,201712,3,201709,di,16.70635986328125,1
24894,DE_APT_PF_2,201712,3,201709,di,18.276723861694336,1
24897,DE_APT_PF_PRE,201712,3,201709,di,17.40203285217285,1
24900,DE_APT_PN_1,201712,3,201709,di,27.80657386779785,1
24903,DE_APT_PN_2,201712,3,201709,di,29.949810028076172,1
24906,DE_APT_PN_3,201712,3,201709,di,57.255088806152344,1
24909,DE_APT_PN_4,201712,3,201709,di,39.65284729003906,1
24912,DE_APT_PN_5,201712,3,201709,di,20.178403854370117,1
24915,DE_APT_PN_PRE,201712,3,201709,di,27.922231674194336,1
24918,NL_NC_PN_1,201712,3,201709,di,13.126322746276855,1
24921,NL_NC_PN_2,201712,3,201709,di,14.767050743103027,1
24924,NL_NC_PN_3,201712,3,201709,di,16.779010772705078,1
24927,NL_NC_PN_4,201712,3,201709,di,51.8480110168457,1
24930,NL_NC_PN_5,201712,3,201709,di,29.345722198486328,1
24933,NL_NC_PN_6,201712,3,201709,di,0.0,1
24936,UK_APT_PF_1,201712,3,201709,di,0.0,1
24939,UK_APT_PF_2,201712,3,201709,di,0.0,1
24942,UK_APT_PF_3,201712,3,201709,di,0.0,1
24945,UK_APT_PN_1,201712,3,201709,di,26.971277236938477,1
24948,UK_APT_PN_2,201712,3,201709,di,20.12376594543457,1
24951,UK_APT_PN_3,201712,3,201709,di,47.75874328613281,1
24954,UK_APT_PN_4,201712,3,201709,di,30.842025756835938,1
24957,UK_C&G_C&G_1,201712,3,201709,di,17.90276336669922,1
24960,UK_C&G_C&G_2,201712,3,201709,di,27.891456604003906,1
24963,UK_C&G_C&G_3,201712,3,201709,di,29.601356506347656,1
24966,UK_C&G_C&G_4,201712,3,201709,di,16.041873931884766,1
24969,ANZ_APT_PF_1,201801,4,201709,di,17.332666397094727,1
24972,ANZ_APT_PF_2,201801,4,201709,di,29.934579849243164,1
24975,ANZ_APT_PF_3,201801,4,201709,di,60.01581573486328,1
24978,ANZ_APT_PF_4,201801,4,201709,di,36.68256378173828,1
24981,ANZ_APT_PN_1,201801,4,201709,di,38.79422378540039,1
24984,ANZ_APT_PN_2,201801,4,201709,di,38.61235046386719,1
24987,ANZ_APT_PN_3,201801,4,201709,di,111.2564697265625,1
24990,ANZ_APT_PN_4,201801,4,201709,di,71.13880920410156,1
24993,ANZ_KC_GD_1,201801,4,201709,di,0.0,1
24996,ANZ_KC_GD_2,201801,4,201709,di,0.0,1
24999,ANZ_KC_GD_3,201801,4,201709,di,0.0,1
25002,ANZ_KC_GD_4,201801,4,201709,di,0.0,1
25005,ANZ_KC_GT_1,201801,4,201709,di,0.0,1
25008,ANZ_KC_GT_2,201801,4,201709,di,0.0,1
25011,ANZ_KC_GT_3,201801,4,201709,di,0.0,1
25014,DE_APT_PF_1,201801,4,201709,di,17.655969619750977,1
25017,DE_APT_PF_2,201801,4,201709,di,27.591938018798828,1
25020,DE_APT_PF_PRE,201801,4,201709,di,14.597420692443848,1
25023,DE_APT_PN_1,201801,4,201709,di,42.21019744873047,1
25026,DE_APT_PN_2,201801,4,201709,di,40.44664001464844,1
25029,DE_APT_PN_3,201801,4,201709,di,54.600215911865234,1
25032,DE_APT_PN_4,201801,4,201709,di,55.16337203979492,1
25035,DE_APT_PN_5,201801,4,201709,di,38.7976188659668,1
25038,DE_APT_PN_PRE,201801,4,201709,di,34.95394515991211,1
25041,NL_NC_PN_1,201801,4,201709,di,25.272214889526367,1
25044,NL_NC_PN_2,201801,4,201709,di,35.30458450317383,1
25047,NL_NC_PN_3,201801,4,201709,di,39.80927658081055,1
25050,NL_NC_PN_4,201801,4,201709,di,53.54391860961914,1
25053,NL_NC_PN_5,201801,4,201709,di,40.47504425048828,1
25056,NL_NC_PN_6,201801,4,201709,di,0.0,1
25059,UK_APT_PF_1,201801,4,201709,di,0.0,1
25062,UK_APT_PF_2,201801,4,201709,di,0.0,1
25065,UK_APT_PF_3,201801,4,201709,di,0.0,1
25068,UK_APT_PN_1,201801,4,201709,di,23.58610725402832,1
25071,UK_APT_PN_2,201801,4,201709,di,30.609760284423828,1
25074,UK_APT_PN_3,201801,4,201709,di,67.23983001708984,1
25077,UK_APT_PN_4,201801,4,201709,di,31.403974533081055,1
25080,UK_C&G_C&G_1,201801,4,201709,di,19.113344192504883,1
25083,UK_C&G_C&G_2,201801,4,201709,di,23.562238693237305,1
25086,UK_C&G_C&G_3,201801,4,201709,di,58.889984130859375,1
25089,UK_C&G_C&G_4,201801,4,201709,di,22.939191818237305,1
25092,ANZ_APT_PF_1,201802,5,201709,di,10.916348457336426,1
25095,ANZ_APT_PF_2,201802,5,201709,di,13.699247360229492,1
25098,ANZ_APT_PF_3,201802,5,201709,di,27.695863723754883,1
25101,ANZ_APT_PF_4,201802,5,201709,di,28.113191604614258,1
25104,ANZ_APT_PN_1,201802,5,201709,di,26.40418815612793,1
25107,ANZ_APT_PN_2,201802,5,201709,di,40.91361618041992,1
