Unnamed: 0_x,sku_wo_pkg,date,horizon,date_when_predicting_x,yhat_di_calib,Unnamed: 0_y,date_when_predicting_y,yhat_eib_calib,Unnamed: 0,date_when_predicting,yhat_il_calib,fold,target_di,target_eib,target_il
8922,NL_NC_PN_2,2018-11-01,2,201809,46.4302978515625,9414,201809,39.53717422485352,9906,201809,85.96746826171875,-1,33.264,55.30779092,88.57179092
8923,NL_NC_PN_3,2018-11-01,2,201809,46.21972274780274,9415,201809,31.83733940124512,9907,201809,78.05706024169922,-1,47.7,44.6888545,92.38885450000001
8924,NL_NC_PN_4,2018-11-01,2,201809,261.92840576171875,9416,201809,75.43951416015625,9908,201809,337.367919921875,-1,250.1712,55.62726305,305.7984631
8925,NL_NC_PN_5,2018-11-01,2,201809,154.51318359375,9417,201809,37.47540283203125,9909,201809,191.98858642578125,-1,169.84400000000002,73.67121822,243.5152182
8926,NL_NC_PN_6,2018-11-01,2,201809,0.0,9418,201809,40.325477600097656,9910,201809,40.325477600097656,-1,0.0,64.29346396,64.29346396
8927,UK_APT_PF_1,2018-11-01,2,201809,0.0,9419,201809,15.612533569335938,9911,201809,15.612533569335938,-1,0.0,12.77190132,12.77190132
8928,UK_APT_PF_2,2018-11-01,2,201809,0.0,9420,201809,16.651222229003903,9912,201809,16.651222229003903,-1,0.0,19.50042772,19.50042772
8929,UK_APT_PF_3,2018-11-01,2,201809,0.0,9421,201809,52.33967971801758,9913,201809,52.33967971801758,-1,0.0,113.71348880000001,113.71348880000001
8930,UK_APT_PN_1,2018-11-01,2,201809,14.385004997253418,9422,201809,10.511296272277832,9914,201809,24.89630126953125,-1,6.7815,8.767642676,15.54914268
8931,UK_APT_PN_2,2018-11-01,2,201809,33.814346313476555,9423,201809,20.849323272705078,9915,201809,54.66366958618164,-1,13.2318,11.96882512,25.20062512
8932,UK_APT_PN_3,2018-11-01,2,201809,86.6213607788086,9424,201809,31.230743408203125,9916,201809,117.85210418701172,-1,67.7403,28.16191723,95.90221723
8933,UK_APT_PN_4,2018-11-01,2,201809,34.525394439697266,9425,201809,40.967586517333984,9917,201809,75.49298095703125,-1,38.4616,64.18942679,102.6510268
8934,UK_C&G_C&G_1,2018-11-01,2,201809,16.460378646850586,9426,201809,20.210952758789066,9918,201809,36.67133331298828,-1,9.0264,30.120263199999997,39.146663200000006
8935,UK_C&G_C&G_2,2018-11-01,2,201809,39.48214721679688,9427,201809,23.19055938720703,9919,201809,62.672706604003906,-1,11.8448,26.80573813,38.65053813
8936,UK_C&G_C&G_3,2018-11-01,2,201809,49.40802764892578,9428,201809,37.76979446411133,9920,201809,87.17782592773438,-1,59.4304,49.72345866,109.1538587
8937,UK_C&G_C&G_4,2018-11-01,2,201809,40.633567810058594,9429,201809,39.80452346801758,9921,201809,80.43809509277344,-1,37.9416,59.655170299999995,97.5967703
8938,ANZ_APT_PF_1,2018-12-01,3,201809,19.088211059570312,9430,201809,47.24083709716797,9922,201809,66.32904815673828,-1,25.1568,50.53068223,75.68748223
8939,ANZ_APT_PF_2,2018-12-01,3,201809,42.44733428955078,9431,201809,79.92169189453125,9923,201809,122.36902618408205,-1,39.1455,65.81211521,104.9576152
8940,ANZ_APT_PF_3,2018-12-01,3,201809,148.4013671875,9432,201809,120.81414794921876,9924,201809,269.21551513671875,-1,154.1538,154.7556967,308.9094967
8941,ANZ_APT_PF_4,2018-12-01,3,201809,78.29652404785156,9433,201809,95.63524627685548,9925,201809,173.9317626953125,-1,71.3295,174.9089736,246.2384736
8942,ANZ_APT_PN_1,2018-12-01,3,201809,19.449047088623047,9434,201809,101.02574920654295,9926,201809,120.47479248046876,-1,41.2578,90.16627898,131.424079
8943,ANZ_APT_PN_2,2018-12-01,3,201809,51.10715103149414,9435,201809,126.93814086914062,9927,201809,178.0452880859375,-1,54.5067,93.06814871,147.5748487
8944,ANZ_APT_PN_3,2018-12-01,3,201809,295.4267578125,9436,201809,226.64202880859372,9928,201809,522.0687866210939,-1,345.6198,149.098361,494.718161
8945,ANZ_APT_PN_4,2018-12-01,3,201809,146.8118133544922,9437,201809,204.2240753173828,9929,201809,351.035888671875,-1,237.4182,248.16134580000002,485.57954580000006
8946,ANZ_KC_GD_1,2018-12-01,3,201809,0.0,9438,201809,11.921563148498535,9930,201809,11.921563148498535,-1,0.0,12.62462842,12.62462842
8947,ANZ_KC_GD_2,2018-12-01,3,201809,0.0,9439,201809,15.328579902648926,9931,201809,15.328579902648926,-1,0.0,13.01121883,13.01121883
8948,ANZ_KC_GD_3,2018-12-01,3,201809,0.0,9440,201809,28.95211601257324,9932,201809,28.95211601257324,-1,0.0,30.25539258,30.25539258
8949,ANZ_KC_GD_4,2018-12-01,3,201809,0.0,9441,201809,52.54102325439453,9933,201809,52.54102325439453,-1,0.0,43.11634686,43.11634686
8950,ANZ_KC_GT_1,2018-12-01,3,201809,0.0,9442,201809,49.64787673950195,9934,201809,49.64787673950195,-1,0.0,46.83719099,46.83719099
8951,ANZ_KC_GT_2,2018-12-01,3,201809,0.0,9443,201809,53.26940155029297,9935,201809,53.26940155029297,-1,0.0,47.25526003,47.25526003
8952,ANZ_KC_GT_3,2018-12-01,3,201809,0.0,9444,201809,123.48400115966795,9936,201809,123.48400115966795,-1,0.0,75.87860963,75.87860963
8953,DE_APT_PF_1,2018-12-01,3,201809,20.215717315673828,9445,201809,37.726409912109375,9937,201809,57.9421272277832,-1,17.8736,66.72716728,84.60076728
8954,DE_APT_PF_2,2018-12-01,3,201809,42.56093215942383,9446,201809,114.69270324707031,9938,201809,157.25363159179688,-1,47.2304,204.0143418,251.2447418
8955,DE_APT_PF_PRE,2018-12-01,3,201809,21.866397857666016,9447,201809,39.3640251159668,9939,201809,61.23042297363281,-1,21.9496,51.21440099,73.16400099
8956,DE_APT_PN_1,2018-12-01,3,201809,16.293962478637695,9448,201809,42.89702224731445,9940,201809,59.19098663330078,-1,20.0968,50.08012038,70.17692038
8957,DE_APT_PN_2,2018-12-01,3,201809,34.659019470214844,9449,201809,43.63758087158203,9941,201809,78.29660034179688,-1,29.7616,60.71769933,90.47929933
8958,DE_APT_PN_3,2018-12-01,3,201809,61.47995376586914,9450,201809,101.05014038085938,9942,201809,162.53009033203125,-1,56.1224,95.58311019,151.7055102
8959,DE_APT_PN_4,2018-12-01,3,201809,163.49478149414062,9451,201809,114.82503509521484,9943,201809,278.31982421875,-1,89.6304,116.26352759999999,205.89392759999998
8960,DE_APT_PN_5,2018-12-01,3,201809,94.30461883544922,9452,201809,78.50373840332031,9944,201809,172.808349609375,-1,66.8726,123.8170746,190.68967460000002
8961,DE_APT_PN_PRE,2018-12-01,3,201809,10.035917282104492,9453,201809,16.028106689453125,9945,201809,26.064023971557614,-1,15.6448,18.66217651,34.30697651
8962,NL_NC_PN_1,2018-12-01,3,201809,19.18313217163086,9454,201809,33.488365173339844,9946,201809,52.6714973449707,-1,28.4456,35.73645296,64.18205296
8963,NL_NC_PN_2,2018-12-01,3,201809,26.26496887207031,9455,201809,35.01310348510742,9947,201809,61.27807235717773,-1,29.9224,34.44351811,64.36591811
8964,NL_NC_PN_3,2018-12-01,3,201809,24.06081199645996,9456,201809,28.939945220947266,9948,201809,53.000755310058594,-1,34.8352,40.20733719,75.04253719
8965,NL_NC_PN_4,2018-12-01,3,201809,96.46014404296876,9457,201809,73.54055786132812,9949,201809,170.00070190429688,-1,157.6576,72.86584371,230.5234437
8966,NL_NC_PN_5,2018-12-01,3,201809,78.17121124267578,9458,201809,40.73213577270508,9950,201809,118.90335083007812,-1,120.5336,44.75208177,165.28568180000002
8967,NL_NC_PN_6,2018-12-01,3,201809,0.0,9459,201809,42.571720123291016,9951,201809,42.571720123291016,-1,0.0,46.55453077,46.55453077
8968,UK_APT_PF_1,2018-12-01,3,201809,0.0,9460,201809,16.35555076599121,9952,201809,16.35555076599121,-1,0.0,14.20118106,14.20118106
8969,UK_APT_PF_2,2018-12-01,3,201809,0.0,9461,201809,13.618548393249512,9953,201809,13.618548393249512,-1,0.0,18.65630706,18.65630706
8970,UK_APT_PF_3,2018-12-01,3,201809,0.0,9462,201809,57.46638870239258,9954,201809,57.46638870239258,-1,0.0,109.93694690000001,109.93694690000001
8971,UK_APT_PN_1,2018-12-01,3,201809,6.296945571899414,9463,201809,12.482312202453613,9955,201809,18.779258728027344,-1,10.4104,7.373356982000001,17.78375698
8972,UK_APT_PN_2,2018-12-01,3,201809,9.61279010772705,9464,201809,11.767661094665527,9956,201809,21.380451202392575,-1,18.816,8.014883917999999,26.83088392
8973,UK_APT_PN_3,2018-12-01,3,201809,55.94361114501953,9465,201809,37.7178840637207,9957,201809,93.6614990234375,-1,29.5824,44.55813052,74.14053052
8974,UK_APT_PN_4,2018-12-01,3,201809,13.94069766998291,9466,201809,46.90754318237305,9958,201809,60.84823989868164,-1,15.352,66.56573011,81.91773011
8975,UK_C&G_C&G_1,2018-12-01,3,201809,10.76285171508789,9467,201809,17.89504051208496,9959,201809,28.65789222717285,-1,6.9344,23.69440188,30.62880188
8976,UK_C&G_C&G_2,2018-12-01,3,201809,18.006742477416992,9468,201809,16.021709442138672,9960,201809,34.02845001220703,-1,9.256,19.27438254,28.53038254
8977,UK_C&G_C&G_3,2018-12-01,3,201809,42.88011932373047,9469,201809,40.08207702636719,9961,201809,82.96219635009766,-1,22.0464,55.88012551,77.92652551
8978,UK_C&G_C&G_4,2018-12-01,3,201809,27.15715026855469,9470,201809,48.71202850341797,9962,201809,75.86917877197266,-1,19.3872,47.5208172,66.9080172
8979,ANZ_APT_PF_1,2019-01-01,4,201809,22.320594787597656,9471,201809,46.28493118286133,9963,201809,68.60552978515625,-1,13.6053,42.42289622,56.02819622
8980,ANZ_APT_PF_2,2019-01-01,4,201809,45.27231216430664,9472,201809,76.63861083984375,9964,201809,121.91091918945312,-1,49.3128,25.77630648,75.08910648
8981,ANZ_APT_PF_3,2019-01-01,4,201809,167.0280303955078,9473,201809,149.90115356445312,9965,201809,316.92919921875,-1,184.5648,60.18411587,244.7489159
8982,ANZ_APT_PF_4,2019-01-01,4,201809,64.94334411621094,9474,201809,158.40562438964844,9966,201809,223.34896850585938,-1,64.0683,112.2831331,176.3514331
8983,ANZ_APT_PN_1,2019-01-01,4,201809,30.471210479736328,9475,201809,89.5618896484375,9967,201809,120.03309631347656,-1,22.6728,69.75244,92.42524
8984,ANZ_APT_PN_2,2019-01-01,4,201809,45.83004760742188,9476,201809,121.78006744384766,9968,201809,167.610107421875,-1,52.0344,74.23494755,126.2693476
8985,ANZ_APT_PN_3,2019-01-01,4,201809,317.3617858886719,9477,201809,189.51861572265625,9969,201809,506.8804016113281,-1,380.5065,72.0590568,452.5655568
8986,ANZ_APT_PN_4,2019-01-01,4,201809,152.6795196533203,9478,201809,183.48570251464844,9970,201809,336.16522216796875,-1,250.38,107.523648,357.903648
8987,ANZ_KC_GD_1,2019-01-01,4,201809,0.0,9479,201809,14.143526077270508,9971,201809,14.143526077270508,-1,0.0,9.906099456,9.906099456
8988,ANZ_KC_GD_2,2019-01-01,4,201809,0.0,9480,201809,12.984560012817385,9972,201809,12.984560012817385,-1,0.0,9.842409117999999,9.842409117999999
8989,ANZ_KC_GD_3,2019-01-01,4,201809,0.0,9481,201809,27.256511688232425,9973,201809,27.256511688232425,-1,0.0,18.74669088,18.74669088
8990,ANZ_KC_GD_4,2019-01-01,4,201809,0.0,9482,201809,38.56021499633789,9974,201809,38.56021499633789,-1,0.0,28.38941488,28.38941488
8991,ANZ_KC_GT_1,2019-01-01,4,201809,0.0,9483,201809,49.28342819213867,9975,201809,49.28342819213867,-1,0.0,31.43994845,31.43994845
8992,ANZ_KC_GT_2,2019-01-01,4,201809,0.0,9484,201809,43.38127899169922,9976,201809,43.38127899169922,-1,0.0,35.61125033,35.61125033
8993,ANZ_KC_GT_3,2019-01-01,4,201809,0.0,9485,201809,134.95472717285156,9977,201809,134.95472717285156,-1,0.0,46.57495583,46.57495583
8994,DE_APT_PF_1,2019-01-01,4,201809,21.72384452819824,9486,201809,42.30725860595703,9978,201809,64.03110504150389,-1,12.1664,42.203922600000006,54.3703226
8995,DE_APT_PF_2,2019-01-01,4,201809,52.82545471191406,9487,201809,113.72434997558594,9979,201809,166.5498046875,-1,50.9824,142.1937261,193.1761261
8996,DE_APT_PF_PRE,2019-01-01,4,201809,22.721324920654297,9488,201809,35.58665466308594,9980,201809,58.30797958374024,-1,26.3416,25.56096358,51.90256358
8997,DE_APT_PN_1,2019-01-01,4,201809,26.62680053710937,9489,201809,32.74947738647461,9981,201809,59.37627792358398,-1,27.708000000000002,48.98257359,76.69057359
8998,DE_APT_PN_2,2019-01-01,4,201809,56.61477279663086,9490,201809,46.16762924194336,9982,201809,102.78240203857422,-1,39.88,50.15474939,90.03474939
8999,DE_APT_PN_3,2019-01-01,4,201809,76.15079498291016,9491,201809,76.55140686035156,9983,201809,152.70220947265625,-1,44.8856,104.9914486,149.8770486
9000,DE_APT_PN_4,2019-01-01,4,201809,206.75929260253903,9492,201809,104.0047378540039,9984,201809,310.7640380859375,-1,86.3578,109.4350896,195.7928896
9001,DE_APT_PN_5,2019-01-01,4,201809,106.35553741455078,9493,201809,72.52429962158203,9985,201809,178.8798370361328,-1,42.8002,113.8251507,156.62535069999998
9002,DE_APT_PN_PRE,2019-01-01,4,201809,24.73690795898437,9494,201809,22.028976440429688,9986,201809,46.76588439941406,-1,15.2424,30.84071126,46.08311126
9003,NL_NC_PN_1,2019-01-01,4,201809,22.154136657714844,9495,201809,32.22576904296875,9987,201809,54.3799057006836,-1,26.456,33.05202991,59.50802991
9004,NL_NC_PN_2,2019-01-01,4,201809,34.49253463745117,9496,201809,35.58409881591797,9988,201809,70.07662963867189,-1,24.9968,29.81774049,54.81454049
9005,NL_NC_PN_3,2019-01-01,4,201809,36.38007736206055,9497,201809,31.60735893249512,9989,201809,67.98743438720703,-1,23.5096,38.34049678,61.85009678
9006,NL_NC_PN_4,2019-01-01,4,201809,145.61326599121094,9498,201809,50.81666946411133,9990,201809,196.429931640625,-1,174.1856,74.88621215,249.0718122
9007,NL_NC_PN_5,2019-01-01,4,201809,92.81311798095705,9499,201809,51.33062744140625,9991,201809,144.14373779296875,-1,121.5384,37.52019885,159.0585989
9008,NL_NC_PN_6,2019-01-01,4,201809,0.0,9500,201809,37.16797637939453,9992,201809,37.16797637939453,-1,0.0,50.24323624,50.24323624
9009,UK_APT_PF_1,2019-01-01,4,201809,0.0,9501,201809,15.983525276184082,9993,201809,15.983525276184082,-1,0.0,8.489694969,8.489694969
9010,UK_APT_PF_2,2019-01-01,4,201809,0.0,9502,201809,15.31427764892578,9994,201809,15.31427764892578,-1,0.0,12.55177339,12.55177339
9011,UK_APT_PF_3,2019-01-01,4,201809,0.0,9503,201809,50.49966049194336,9995,201809,50.49966049194336,-1,0.0,54.0321422,54.0321422
9012,UK_APT_PN_1,2019-01-01,4,201809,10.492222785949707,9504,201809,16.437324523925778,9996,201809,26.929546356201172,-1,5.0032,6.23983213,11.24303213
9013,UK_APT_PN_2,2019-01-01,4,201809,22.715709686279297,9505,201809,23.25602912902832,9997,201809,45.97174072265625,-1,6.9288,10.56084709,17.48964709
9014,UK_APT_PN_3,2019-01-01,4,201809,56.09637451171875,9506,201809,38.98045349121094,9998,201809,95.07682800292969,-1,16.3736,29.26289878,45.63649878
9015,UK_APT_PN_4,2019-01-01,4,201809,31.272815704345703,9507,201809,41.63465881347656,9999,201809,72.907470703125,-1,6.3336,45.93073419,52.26433419
9016,UK_C&G_C&G_1,2019-01-01,4,201809,12.63451862335205,9508,201809,17.19881820678711,10000,201809,29.833335876464844,-1,6.4544,24.47758292,30.93198292
9017,UK_C&G_C&G_2,2019-01-01,4,201809,24.99172592163086,9509,201809,18.378421783447266,10001,201809,43.37014770507813,-1,9.6224,18.41108941,28.03348941
9018,UK_C&G_C&G_3,2019-01-01,4,201809,45.20571517944336,9510,201809,34.291358947753906,10002,201809,79.4970703125,-1,25.3816,42.44932701,67.83092701
9019,UK_C&G_C&G_4,2019-01-01,4,201809,37.50745391845703,9511,201809,41.0604248046875,10003,201809,78.56787872314453,-1,20.0944,38.14604637,58.24044637
9020,ANZ_APT_PF_1,2019-02-01,5,201809,14.128501892089846,9512,201809,66.00741531231228,10004,201809,68.68622589111328,-1,4.2165,49.2311493,53.4476493
9021,ANZ_APT_PF_2,2019-02-01,5,201809,22.230859756469727,9513,201809,109.51540875000627,10005,201809,112.74964904785156,-1,31.8213,45.59734311,77.41864311
9022,ANZ_APT_PF_3,2019-02-01,5,201809,119.70564270019531,9514,201809,171.55130620187404,10006,201809,261.49954223632807,-1,90.7641,146.9152594,237.6793594
9023,ANZ_APT_PF_4,2019-02-01,5,201809,54.66719055175781,9515,201809,125.88603677301576,10007,201809,158.71694946289062,-1,15.1533,170.6572423,185.8105423
9024,ANZ_APT_PN_1,2019-02-01,5,201809,18.2199649810791,9516,201809,85.01900823806056,10008,201809,88.49151611328125,-1,14.1696,91.81319643,105.98279640000001
9025,ANZ_APT_PN_2,2019-02-01,5,201809,32.67557907104492,9517,201809,161.5217280279096,10009,201809,166.1796417236328,-1,32.1507,93.94782062,126.0985206
9026,ANZ_APT_PN_3,2019-02-01,5,201809,331.51300048828125,9518,201809,213.42670533599983,10010,201809,507.9185791015625,-1,172.6965,191.8510949,364.5475949
9027,ANZ_APT_PN_4,2019-02-01,5,201809,134.89073181152344,9519,201809,261.0758737436351,10011,201809,350.6802062988281,-1,129.0366,235.0174341,364.0540341
9028,ANZ_KC_GD_1,2019-02-01,5,201809,0.0,9520,201809,10.73440169734939,10012,201809,8.872405052185059,-1,0.0,12.99268504,12.99268504
9029,ANZ_KC_GD_2,2019-02-01,5,201809,0.0,9521,201809,14.74903997058032,10013,201809,12.190661430358887,-1,0.0,12.28471892,12.28471892
9030,ANZ_KC_GD_3,2019-02-01,5,201809,0.0,9522,201809,37.49503810053732,10014,201809,30.99112319946289,-1,0.0,29.89204479,29.89204479
9031,ANZ_KC_GD_4,2019-02-01,5,201809,0.0,9523,201809,44.42609870096858,10015,201809,36.71991729736328,-1,0.0,43.21862277,43.21862277
9032,ANZ_KC_GT_1,2019-02-01,5,201809,0.0,9524,201809,32.635644956883624,10016,201809,26.97464370727539,-1,0.0,31.93042537,31.93042537
9033,ANZ_KC_GT_2,2019-02-01,5,201809,0.0,9525,201809,42.257552234793664,10017,201809,34.927528381347656,-1,0.0,36.74697125,36.74697125
9034,ANZ_KC_GT_3,2019-02-01,5,201809,0.0,9526,201809,125.94728132804899,10018,201809,104.10037994384766,-1,0.0,49.61611370000001,49.61611370000001
9035,DE_APT_PF_1,2019-02-01,5,201809,16.166749954223633,9527,201809,38.746346973094504,10019,201809,48.19213104248047,-1,11.5632,41.19781741,52.76101741
9036,DE_APT_PF_2,2019-02-01,5,201809,46.45309829711914,9528,201809,107.89695561573888,10020,201809,135.63417053222656,-1,32.1528,140.2959254,172.4487254
9037,DE_APT_PF_PRE,2019-02-01,5,201809,18.266159057617188,9529,201809,43.721186333749074,10021,201809,54.40343856811523,-1,16.7872,26.30581516,43.09301516
9038,DE_APT_PN_1,2019-02-01,5,201809,12.568195343017578,9530,201809,51.92377989416447,10022,201809,55.4852409362793,-1,13.5248,60.23331776,73.75811776
9039,DE_APT_PN_2,2019-02-01,5,201809,20.33670234680176,9531,201809,64.48660270602403,10023,201809,73.63741302490234,-1,18.4112,60.44794929,78.85914929
9040,DE_APT_PN_3,2019-02-01,5,201809,50.60180282592773,9532,201809,117.99642734972015,10024,201809,148.1304931640625,-1,15.7968,121.80137109999998,137.5981711
9041,DE_APT_PN_4,2019-02-01,5,201809,152.4304656982422,9533,201809,144.01675115597916,10025,201809,271.46597290039057,-1,52.434,91.08153562,143.5155356
9042,DE_APT_PN_5,2019-02-01,5,201809,74.80116271972656,9534,201809,120.1023908342635,10026,201809,174.0705108642578,-1,54.4594,71.07639749,125.53579750000002
9043,DE_APT_PN_PRE,2019-02-01,5,201809,19.863943099975586,9535,201809,25.280646961964308,10027,201809,40.75939178466797,-1,9.1048,23.39038601,32.49518601
9044,NL_NC_PN_1,2019-02-01,5,201809,18.78559875488281,9536,201809,26.11380598125513,10028,201809,40.36968612670898,-1,25.7896,30.65478536,56.44438536
9045,NL_NC_PN_2,2019-02-01,5,201809,18.563417434692386,9537,201809,48.39756579350765,10029,201809,58.56591033935547,-1,14.015999999999998,37.56085188,51.57685188
9046,NL_NC_PN_3,2019-02-01,5,201809,24.35201072692871,9538,201809,46.8721702299362,10030,201809,63.09370422363281,-1,18.1976,34.60644304,52.80404304
9047,NL_NC_PN_4,2019-02-01,5,201809,81.83610534667969,9539,201809,68.09672692386694,10031,201809,138.1207275390625,-1,77.5064,116.3488187,193.8552187
9048,NL_NC_PN_5,2019-02-01,5,201809,51.51373672485352,9540,201809,54.099443097631124,10032,201809,96.2290496826172,-1,56.9944,72.85728099,129.851681
9049,NL_NC_PN_6,2019-02-01,5,201809,0.0,9541,201809,44.80883332491711,10033,201809,37.03626251220703,-1,0.0,37.69158957,37.69158957
9050,UK_APT_PF_1,2019-02-01,5,201809,0.0,9542,201809,26.401496163298827,10034,201809,21.821874618530273,-1,0.0,10.51636353,10.51636353
9051,UK_APT_PF_2,2019-02-01,5,201809,0.0,9543,201809,18.363617918310734,10035,201809,15.178252220153807,-1,0.0,15.45403298,15.45403298
9052,UK_APT_PF_3,2019-02-01,5,201809,0.0,9544,201809,63.04832025294635,10036,201809,52.1119155883789,-1,0.0,75.48518603,75.48518603
9053,UK_APT_PN_1,2019-02-01,5,201809,9.904050827026367,9545,201809,26.370220825907513,10037,201809,31.70007514953613,-1,3.2504,10.8169709,14.0673709
9054,UK_APT_PN_2,2019-02-01,5,201809,13.754261016845705,9546,201809,25.046000010591086,10038,201809,34.455764770507805,-1,4.4928,14.06611908,18.55891908
9055,UK_APT_PN_3,2019-02-01,5,201809,41.18122482299805,9547,201809,47.41546066251296,10039,201809,80.37196350097656,-1,16.2736,38.15554038,54.42914038
9056,UK_APT_PN_4,2019-02-01,5,201809,13.505215644836426,9548,201809,54.751653763725926,10040,201809,58.75960922241211,-1,4.9296,67.34164479,72.27124479
9057,UK_C&G_C&G_1,2019-02-01,5,201809,12.44958782196045,9549,201809,29.149417504667486,10041,201809,36.542728424072266,-1,3.7072,21.87248423,25.57968423
9058,UK_C&G_C&G_2,2019-02-01,5,201809,11.729564666748047,9550,201809,28.36201190635045,10042,201809,35.17188262939453,-1,7.3928,16.22741813,23.62021813
9059,UK_C&G_C&G_3,2019-02-01,5,201809,38.57206726074219,9551,201809,60.825327515804794,10043,201809,88.84658813476562,-1,9.3896,38.74656418,48.13616418
9060,UK_C&G_C&G_4,2019-02-01,5,201809,21.812198638916016,9552,201809,68.77648148630225,10044,201809,78.65866088867188,-1,9.4736,40.02234579,49.49594579
9061,ANZ_APT_PF_1,2019-03-01,6,201809,16.147109985351562,9553,201809,58.61630785060712,10045,201809,70.97366333007812,-1,17.0487,46.97632783,64.02502783
9062,ANZ_APT_PF_2,2019-03-01,6,201809,37.59017181396485,9554,201809,129.10184981055858,10046,201809,158.34512329101562,-1,45.4311,47.96783558,93.39893558
9063,ANZ_APT_PF_3,2019-03-01,6,201809,159.41839599609375,9555,201809,181.66483529615365,10047,201809,329.33795166015625,-1,182.2779,111.0753845,293.35328450000003
9064,ANZ_APT_PF_4,2019-03-01,6,201809,99.95569610595705,9556,201809,158.90922388188426,10048,201809,248.5908508300781,-1,91.8666,149.9801946,241.8467946
9065,ANZ_APT_PN_1,2019-03-01,6,201809,19.034957885742188,9557,201809,131.83451897600608,10049,201809,142.34588623046875,-1,18.0036,101.30889959999999,119.31249960000001
9066,ANZ_APT_PN_2,2019-03-01,6,201809,39.03443908691406,9558,201809,183.50238991124118,10050,201809,210.6727294921875,-1,42.7212,106.470978,149.192178
9067,ANZ_APT_PN_3,2019-03-01,6,201809,351.4858093261719,9559,201809,260.9937026439397,10051,201809,595.6053466796875,-1,217.1934,207.291076,424.484476
9068,ANZ_APT_PN_4,2019-03-01,6,201809,144.93017578125,9560,201809,210.1222821050159,10052,201809,341.46728515625,-1,140.8491,329.54524419999996,470.3943442
9069,ANZ_KC_GD_1,2019-03-01,6,201809,0.0,9561,201809,9.880851848296645,10053,201809,9.242018699645996,-1,0.0,18.29195552,18.29195552
9070,ANZ_KC_GD_2,2019-03-01,6,201809,0.0,9562,201809,15.15416376429289,10054,201809,14.174391746520994,-1,0.0,17.29305576,17.29305576
9071,ANZ_KC_GD_3,2019-03-01,6,201809,0.0,9563,201809,31.253465441275633,10055,201809,29.23281478881836,-1,0.0,36.28213217,36.28213217
9072,ANZ_KC_GD_4,2019-03-01,6,201809,0.0,9564,201809,38.575322851392045,10056,201809,36.0812873840332,-1,0.0,62.62564026,62.62564026
9073,ANZ_KC_GT_1,2019-03-01,6,201809,0.0,9565,201809,59.221306883512675,10057,201809,55.392433166503906,-1,0.0,42.57022767,42.57022767
9074,ANZ_KC_GT_2,2019-03-01,6,201809,0.0,9566,201809,51.296742489704314,10058,201809,47.98022079467773,-1,0.0,46.63606447,46.63606447
9075,ANZ_KC_GT_3,2019-03-01,6,201809,0.0,9567,201809,157.29691000339574,10059,201809,147.12709045410156,-1,0.0,63.71851911,63.71851911
9076,DE_APT_PF_1,2019-03-01,6,201809,15.565481185913086,9568,201809,41.87755808966015,10060,201809,54.73550415039063,-1,18.5752,50.83814782,69.41334782
9077,DE_APT_PF_2,2019-03-01,6,201809,60.56198120117188,9569,201809,129.78945641787956,10061,201809,181.9600830078125,-1,51.6296,128.2034542,179.8330542
9078,DE_APT_PF_PRE,2019-03-01,6,201809,17.116256713867188,9570,201809,34.86910374327864,10062,201809,49.7309455871582,-1,24.7216,30.34228107,55.06388107
9079,DE_APT_PN_1,2019-03-01,6,201809,30.79410171508789,9571,201809,35.09680782102538,10063,201809,63.62177276611328,-1,17.1184,90.79925621,107.9176562
9080,DE_APT_PN_2,2019-03-01,6,201809,35.42049789428711,9572,201809,52.45888077344856,10064,201809,84.48771667480469,-1,20.9968,81.94976717,102.9465672
9081,DE_APT_PN_3,2019-03-01,6,201809,56.6914291381836,9573,201809,100.27784641945463,10065,201809,150.48594665527344,-1,12.4488,158.4394484,170.8882484
9082,DE_APT_PN_4,2019-03-01,6,201809,218.87646484375,9574,201809,134.40114100322856,10066,201809,344.58807373046875,-1,91.2528,129.4762152,220.72901519999996
9083,DE_APT_PN_5,2019-03-01,6,201809,134.828125,9575,201809,84.38466297773594,10067,201809,213.75701904296875,-1,89.5518,80.38705806,169.9388581
9084,DE_APT_PN_PRE,2019-03-01,6,201809,31.60902976989746,9576,201809,27.821246134482227,10068,201809,57.63153076171875,-1,15.7912,37.3060059,53.0972059
9085,NL_NC_PN_1,2019-03-01,6,201809,26.155012130737305,9577,201809,31.80098787352773,10069,201809,55.89994812011719,-1,36.8816,22.35420732,59.23580732
9086,NL_NC_PN_2,2019-03-01,6,201809,29.412172317504886,9578,201809,31.476253032675398,10070,201809,58.853370666503906,-1,24.8032,29.74626067,54.54946067
9087,NL_NC_PN_3,2019-03-01,6,201809,27.88920593261719,9579,201809,28.86866572373409,10071,201809,54.89140701293945,-1,20.3784,37.19073023,57.56913023
9088,NL_NC_PN_4,2019-03-01,6,201809,160.86090087890625,9580,201809,100.25167138057051,10072,201809,254.6309356689453,-1,123.8424,96.22470514,220.0671051
9089,NL_NC_PN_5,2019-03-01,6,201809,115.77883911132812,9581,201809,49.775250041709796,10073,201809,162.3359375,-1,94.8688,64.06485102,158.933651
9090,NL_NC_PN_6,2019-03-01,6,201809,0.0,9582,201809,41.52971719040988,10074,201809,38.844669342041016,-1,0.0,46.85203108,46.85203108
