country,sku_wo_pkg,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,sellin_il,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,0to6_month_population,6to12_month_population,12to36_month_population,APT_si,C&G_si,Feihe_si,Friso_si,KC_si,NC_si,Weyth_si,brand_si,raw,brand_price,anp,tp,rebate,tp_rebate,sc_anp,sc_ts,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,uprep,upre,spre,mainstream
NL,NL_NC_PN_3,NC,PN,3,FO,1/1/2016,0,227.21,227.21,58.495,0,0,0,0,58.495,,,184.2871126,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,53368,1/1/2016,199.7541133,0,,0,0,134.405,5605.00246,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
NL,NL_NC_PN_4,NC,PN,4,GUM,1/1/2016,0,436.35,436.35,670.416,0,0,0,0,670.416,,,188.9192849,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,53368,1/1/2016,199.7541133,0,,0,0,134.405,5605.00246,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
NL,NL_NC_PN_5,NC,PN,5,GUM,1/1/2016,0,289.67,289.67,337.306,0,0,0,0,337.306,,,206.7135331,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,53368,1/1/2016,199.7541133,0,,0,0,134.405,5605.00246,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
NL,NL_NC_PN_6,NC,PN,6,GUM,1/1/2016,0,16.34,16.34,25.254,0,0,0,0,25.254,,,263.2343142,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,53368,1/1/2016,199.7541133,0,,0,0,134.405,5605.00246,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_APT_PF_1,APT,PF,1,IF,1/1/2016,0,0,0,20.013,0,0,0,0,20.013,,,0,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,167399,1/1/2016,202.5654943,-0.109351071,,,1104.768043,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_APT_PF_2,APT,PF,2,FO,1/1/2016,0,0,0,21.131,0,0,0,0,21.131,,,0,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,167399,1/1/2016,202.5654943,-0.109351071,,,1104.768043,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_APT_PF_3,APT,PF,3,GUM,1/1/2016,0,0,0,27.009,0,0,0,0,27.009,,,0,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,167399,1/1/2016,202.5654943,-0.109351071,,,1104.768043,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_APT_PN_1,APT,PN,1,IF,1/1/2016,0,64.57,64.57,29.026,0,0,0,0,29.026,,,183.0530863,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,167399,1/1/2016,202.5654943,-0.109351071,,,1104.768043,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_APT_PN_2,APT,PN,2,FO,1/1/2016,0,72.18,72.18,58.934,0,0,0,0,58.934,,,184.3918755,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,167399,1/1/2016,202.5654943,-0.109351071,,,1104.768043,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_APT_PN_3,APT,PN,3,GUM,1/1/2016,0,224.06,224.06,197.958,0,0,0,0,197.958,,,181.4171869,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,167399,1/1/2016,202.5654943,-0.109351071,,,1104.768043,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_APT_PN_4,APT,PN,4,GUM,1/1/2016,0,90.92,90.92,69.298,0,0,0,0,69.298,,,204.2685982,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,167399,1/1/2016,202.5654943,-0.109351071,,,1104.768043,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_C&G_C&G_1,C&G,C&G,1,IF,1/1/2016,0,54.55,54.55,21.456,0,0,0,0,21.456,,,162.0108732,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,103536,1/1/2016,191.2904718,0,,0,0,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_C&G_C&G_2,C&G,C&G,2,FO,1/1/2016,0,68.68,68.68,55.182,0,0,0,0,55.182,,,159.4835897,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,103536,1/1/2016,191.2904718,0,,0,0,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_C&G_C&G_3,C&G,C&G,3,GUM,1/1/2016,0,192.82,192.82,159.593,0,0,0,0,159.593,,,159.4611775,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,103536,1/1/2016,191.2904718,0,,0,0,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
UK,UK_C&G_C&G_4,C&G,C&G,4,GUM,1/1/2016,0,99.08,99.08,74.109,0,0,0,0,74.109,,,169.0851463,,,,838.4083333,827.55,3328.583333,167399,103536,105201,143811,55018,53368,59185,103536,1/1/2016,191.2904718,0,,0,0,181.99195,389.60379,44538.27758,9183.339826,10897.51355,24457.4242,35696.74745,8841.530129,1901.305057,5173.229826,20857.39616,16381.30554
ANZ,ANZ_APT_PF_1,APT,PF,1,IF,2/1/2016,0,22.34,22.34,3.733,0,0,0,0,3.733,,,220.1139151,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,223.2286015,384.4920473,,73.27583587,341.5122782,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_APT_PF_2,APT,PF,2,FO,2/1/2016,0,26.96,26.96,19.068,0,0,0,0,19.068,,,234.0668098,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,223.2286015,384.4920473,,73.27583587,341.5122782,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_APT_PF_3,APT,PF,3,GUM,2/1/2016,0,118.9,118.9,77.912,0,0,0,0,77.912,,,216.4629817,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,223.2286015,384.4920473,,73.27583587,341.5122782,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_APT_PF_4,APT,PF,4,GUM,2/1/2016,0,61.81,61.81,32.954,0,0,0,0,32.954,,,213.2444444,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,223.2286015,384.4920473,,73.27583587,341.5122782,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_APT_PN_1,APT,PN,1,IF,2/1/2016,1.0116,108.2884,109.3,86.203,0,1.0116,0,0,86.203,,,192.166858,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,223.2286015,384.4920473,,73.27583587,341.5122782,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_APT_PN_2,APT,PN,2,FO,2/1/2016,2.2509,97.8891,100.14,214.625,0,2.2509,0,0,214.625,,,214.6796007,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,223.2286015,384.4920473,,73.27583587,341.5122782,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_APT_PN_3,APT,PN,3,GUM,2/1/2016,9.8226,238.9774,248.8,403.349,0,9.8226,0,10.206,413.555,,,210.0996384,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,223.2286015,384.4920473,,73.27583587,341.5122782,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_APT_PN_4,APT,PN,4,GUM,2/1/2016,4.626,164.104,168.73,222.396,0,4.626,0,6.426,228.822,,,208.1373893,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,223.2286015,384.4920473,,73.27583587,341.5122782,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_KC_GD_1,KC,GD,1,IF,2/1/2016,0,13.12,13.12,11.588,0,0,0,0,11.588,,,182.7353571,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,42038,2/1/2016,240.4927087,0,,,0,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_KC_GD_2,KC,GD,2,FO,2/1/2016,0,18.98,18.98,20.876,0,0,0,0,20.876,,,196.4091753,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,42038,2/1/2016,240.4927087,0,,,0,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_KC_GD_3,KC,GD,3,GUM,2/1/2016,0,52.26,52.26,45.554,0,0,0,0,45.554,,,205.5070958,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,42038,2/1/2016,240.4927087,0,,,0,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_KC_GD_4,KC,GD,4,GUM,2/1/2016,0,33.24,33.24,14.658,0,0,0,0,14.658,,,204.4671176,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,42038,2/1/2016,240.4927087,0,,,0,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_KC_GT_1,KC,GT,1,IF,2/1/2016,0,25.75,25.75,6.5214,0,0,0,0,6.5214,,,263.3732709,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,42038,2/1/2016,240.4927087,0,,,0,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_KC_GT_2,KC,GT,2,FO,2/1/2016,0,47.21,47.21,29.806,0,0,0,0,29.806,,,277.4377054,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,42038,2/1/2016,240.4927087,0,,,0,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_KC_GT_3,KC,GT,3,GUM,2/1/2016,0,63.85,63.85,59.996,0,0,0,0,59.996,,,310.7548462,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,42038,2/1/2016,240.4927087,0,,,0,242.33558,3215.99432,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PF_1,APT,PF,1,IF,2/1/2016,0,20.88,20.88,11.516,0,0,0,0,11.516,,,270.6691296,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PF_2,APT,PF,2,FO,2/1/2016,0,50.17,50.17,38.6695,0,0,0,0,38.6695,,,258.4773499,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PF_PRE,APT,PF,PRE,IF,2/1/2016,0,35.81,35.81,20.912,0,0,0,0,20.912,,,263.9708328,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PN_1,APT,PN,1,IF,2/1/2016,0,113.64,113.64,70.959,0,0,0,5.6672,76.6262,,,200.1753477,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PN_2,APT,PN,2,FO,2/1/2016,0,142.79,142.79,179.712,0,0,0,7.1136,186.8256,,,206.0465306,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PN_3,APT,PN,3,FO,2/1/2016,0,225.13,225.13,243.097,0,0,0,4.032,247.129,,,208.2348776,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PN_4,APT,PN,4,GUM,2/1/2016,0,316.32,316.32,134.645,0,0,0,0,134.645,,,231.3172674,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PN_5,APT,PN,5,GUM,2/1/2016,0,226.45,226.45,27.418,0,0,0,0,27.418,,,232.9958854,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
DE,DE_APT_PN_PRE,APT,PN,PRE,IF,2/1/2016,0,107.13,107.13,80.153,0,0,0,4.4672,84.6202,,,205.3923983,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,227.2442974,384.4920473,,0,341.5122782,410.31005,5302.98757,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
NL,NL_NC_PN_1,NC,PN,1,IF,2/1/2016,0,160.06,160.06,354.297,0,0,0,7.7696,362.0666,,,162.3593245,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,44856,2/1/2016,203.3694789,0,,0,0,218.514,6066.34187,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
NL,NL_NC_PN_2,NC,PN,2,FO,2/1/2016,0,133.01,133.01,81.956,0,0,0,0,81.956,,,181.5312908,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,44856,2/1/2016,203.3694789,0,,0,0,218.514,6066.34187,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
NL,NL_NC_PN_3,NC,PN,3,FO,2/1/2016,0,157.3,157.3,68.947,0,0,0,0,68.947,,,185.6978699,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,44856,2/1/2016,203.3694789,0,,0,0,218.514,6066.34187,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
NL,NL_NC_PN_4,NC,PN,4,GUM,2/1/2016,0,327.04,327.04,691.164,0,0,0,0,691.164,,,189.2968157,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,44856,2/1/2016,203.3694789,0,,0,0,218.514,6066.34187,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
NL,NL_NC_PN_5,NC,PN,5,GUM,2/1/2016,0,225.27,225.27,387.858,0,0,0,0,387.858,,,206.3036231,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,44856,2/1/2016,203.3694789,0,,0,0,218.514,6066.34187,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
NL,NL_NC_PN_6,NC,PN,6,GUM,2/1/2016,0,10.15,10.15,26.644,0,0,0,0,26.644,,,264.4594166,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,44856,2/1/2016,203.3694789,0,,0,0,218.514,6066.34187,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_APT_PF_1,APT,PF,1,IF,2/1/2016,0,0,0,13.239,0,0,0,0,13.239,,,0,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,204.0538808,384.4920473,,,341.5122782,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_APT_PF_2,APT,PF,2,FO,2/1/2016,0,0,0,14.7104,0,0,0,0,14.7104,,,0,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,204.0538808,384.4920473,,,341.5122782,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_APT_PF_3,APT,PF,3,GUM,2/1/2016,0,0,0,6.189,0,0,0,0,6.189,,,0,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,204.0538808,384.4920473,,,341.5122782,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_APT_PN_1,APT,PN,1,IF,2/1/2016,0,47.57,47.57,30.322,0,0,0,0,30.322,,,182.1490323,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,204.0538808,384.4920473,,,341.5122782,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_APT_PN_2,APT,PN,2,FO,2/1/2016,0,48.97,48.97,24.412,0,0,0,0,24.412,,,188.5486216,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,204.0538808,384.4920473,,,341.5122782,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_APT_PN_3,APT,PN,3,GUM,2/1/2016,0,155.1,155.1,154.097,0,0,0,0,154.097,,,188.1091805,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,204.0538808,384.4920473,,,341.5122782,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_APT_PN_4,APT,PN,4,GUM,2/1/2016,0,62.66,62.66,58.503,0,0,0,0,58.503,,,210.9510375,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,158646,2/1/2016,204.0538808,384.4920473,,,341.5122782,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_C&G_C&G_1,C&G,C&G,1,IF,2/1/2016,0,35.45,35.45,25.551,0,0,0,0,25.551,,,160.9896888,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,101795,2/1/2016,185.3696476,0,,0,0,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_C&G_C&G_2,C&G,C&G,2,FO,2/1/2016,0,39.16,39.16,25.827,0,0,0,0,25.827,,,166.1620674,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,101795,2/1/2016,185.3696476,0,,0,0,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_C&G_C&G_3,C&G,C&G,3,GUM,2/1/2016,0,126.51,126.51,157.559,0,0,0,0,157.559,,,164.2018361,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,101795,2/1/2016,185.3696476,0,,0,0,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
UK,UK_C&G_C&G_4,C&G,C&G,4,GUM,2/1/2016,0,63.17,63.17,69.073,0,0,0,0,69.073,,,169.6545857,,,,849.2666667,827.55,3329.866667,158646,101795,93624,129755,42038,44856,50831,101795,2/1/2016,185.3696476,0,,0,0,181.99196,297.5305,36594.22288,8232.317059,8732.708352,19629.19747,29462.77778,7131.445096,1544.036065,4504.839738,16950.53372,13309.02501
ANZ,ANZ_APT_PF_1,APT,PF,1,IF,3/1/2016,0,30.37,30.37,25.134,0,0,0,0,25.134,,,218.4561697,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,202031,3/1/2016,224.2596579,227.3423121,,77.23703865,793.1800931,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_APT_PF_2,APT,PF,2,FO,3/1/2016,0,38.22,38.22,16.743,0,0,0,0,16.743,,,231.140925,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,202031,3/1/2016,224.2596579,227.3423121,,77.23703865,793.1800931,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_APT_PF_3,APT,PF,3,GUM,3/1/2016,0,190.94,190.94,160.942,0,0,0,0,160.942,,,212.6093663,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,202031,3/1/2016,224.2596579,227.3423121,,77.23703865,793.1800931,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_APT_PF_4,APT,PF,4,GUM,3/1/2016,0,96.48,96.48,111.827,0,0,0,0,111.827,,,213.2444444,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,202031,3/1/2016,224.2596579,227.3423121,,77.23703865,793.1800931,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_APT_PN_1,APT,PN,1,IF,3/1/2016,0.8802,148.9498,149.83,181.195,0,0.8802,0,0,181.195,,,193.0097352,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,202031,3/1/2016,224.2596579,227.3423121,,77.23703865,793.1800931,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_APT_PN_2,APT,PN,2,FO,3/1/2016,2.1114,155.4786,157.59,193.351,0,2.1114,0,0,193.351,,,207.5690137,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,202031,3/1/2016,224.2596579,227.3423121,,77.23703865,793.1800931,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_APT_PN_3,APT,PN,3,GUM,3/1/2016,10.9143,376.4557,387.37,415.752,0,10.9143,0,7.182,422.934,,,198.3419022,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,202031,3/1/2016,224.2596579,227.3423121,,77.23703865,793.1800931,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_APT_PN_4,APT,PN,4,GUM,3/1/2016,7.8714,252.9786,260.85,271.962,0,7.8714,0,9.4284,281.3904,,,202.4498392,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,202031,3/1/2016,224.2596579,227.3423121,,77.23703865,793.1800931,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_KC_GD_1,KC,GD,1,IF,3/1/2016,0,18.19,18.19,19.478,0,0,0,0,19.478,,,175.941002,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,86797,3/1/2016,246.6894201,0,,,0,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
ANZ,ANZ_KC_GD_2,KC,GD,2,FO,3/1/2016,0,29.97,29.97,25.148,0,0,0,0,25.148,,,186.6064761,,,,860.125,827.55,3331.15,202031,133626,109068,175923,86797,60130,83805,86797,3/1/2016,246.6894201,0,,,0,242.33559,4442.92669,43840.82004,9755.287962,10497.3413,23588.19077,34231.6226,9609.197433,1859.580711,5210.95065,19830.52614,16552.71753
