,sku_wo_pkg,date,horizon,date_when_predicting_x,yhat_di_calib,date_when_predicting_y,yhat_eib_calib,date_when_predicting,yhat_il_calib,fold,target_di,target_eib,target_il,country,brand,tier,stage,age_offtake_di,age_offtake_il,age_offtake_eib,err_di,abs_err_di
4888,ANZ_KC_GD_2,2019-08-01,10,201810,0.0,201810,14.683966953114455,201810,12.439142227172852,-1,0.0,14.102726364133506,14.102726364133506,ANZ,KC,GD,2,-99.0,55.0,55.0,0.0,0.0
4889,ANZ_KC_GD_3,2019-08-01,10,201810,0.0,201810,31.86998396110719,201810,26.997831344604492,-1,0.0,33.333863510067125,33.333863510067125,ANZ,KC,GD,3,-99.0,55.0,55.0,0.0,0.0
4890,ANZ_KC_GD_4,2019-08-01,10,201810,0.0,201810,33.81482531424868,201810,28.645353317260742,-1,0.0,48.693161888068744,48.693161888068744,ANZ,KC,GD,4,-99.0,55.0,55.0,0.0,0.0
4891,ANZ_KC_GT_1,2019-08-01,10,201810,0.0,201810,33.121469432060294,201810,28.057994842529297,-1,0.0,38.91035052016938,38.91035052016938,ANZ,KC,GT,1,-99.0,55.0,55.0,0.0,0.0
4892,ANZ_KC_GT_2,2019-08-01,10,201810,0.0,201810,51.49922683206714,201810,43.62623596191406,-1,0.0,48.50479377922928,48.50479377922928,ANZ,KC,GT,2,-99.0,55.0,55.0,0.0,0.0
4893,ANZ_KC_GT_3,2019-08-01,10,201810,0.0,201810,118.9560163831022,201810,100.7705078125,-1,0.0,79.76606097527728,79.76606097527728,ANZ,KC,GT,3,-99.0,55.0,55.0,0.0,0.0
4894,DE_APT_PF_1,2019-08-01,10,201810,25.376548767089844,201810,38.38486340956785,201810,57.89329147338867,-1,31.004,27.26760265805891,58.27160265805891,DE,APT,PF,1,15.0,41.0,41.0,5.627451232910158,5.627451232910158
4895,DE_APT_PF_2,2019-08-01,10,201810,59.450782775878906,201810,81.48839698138532,201810,128.4815673828125,-1,99.78,72.54667256582692,172.32667256582693,DE,APT,PF,2,23.0,55.0,55.0,40.329217224121095,40.329217224121095
4896,DE_APT_PF_PRE,2019-08-01,10,201810,24.260019302368164,201810,38.82903266573719,201810,57.15303039550781,-1,37.5616,25.69337431700912,63.254974317009115,DE,APT,PF,PRE,15.0,51.0,51.0,13.301580697631834,13.301580697631834
4897,DE_APT_PN_1,2019-08-01,10,201810,16.121807098388672,201810,43.730849020225584,201810,53.16726303100586,-1,15.6384,50.97349855920999,66.61189855920999,DE,APT,PN,1,24.0,55.0,55.0,-0.48340709838867113,0.48340709838867113
4898,DE_APT_PN_2,2019-08-01,10,201810,37.15422821044922,201810,62.90081693557765,201810,90.43902587890625,-1,19.7888,66.65035032602964,86.43915032602966,DE,APT,PN,2,26.0,55.0,55.0,-17.36542821044922,17.36542821044922
4899,DE_APT_PN_3,2019-08-01,10,201810,75.03268432617188,201810,118.65899992056906,201810,175.55157470703125,-1,30.851999999999997,120.04830442916212,150.90030442916213,DE,APT,PN,3,24.0,55.0,55.0,-44.18068432617188,44.18068432617188
4900,DE_APT_PN_4,2019-08-01,10,201810,175.927490234375,201810,181.71349916660685,201810,329.86138916015625,-1,62.6224,130.18630621550736,192.80870621550739,DE,APT,PN,4,28.0,55.0,55.0,-113.305090234375,113.305090234375
4901,DE_APT_PN_5,2019-08-01,10,201810,75.30841064453125,201810,74.74831900078223,201810,138.6295166015625,-1,81.87899999999998,56.409722525059365,138.28872252505937,DE,APT,PN,5,27.0,55.0,55.0,6.5705893554687265,6.5705893554687265
4902,DE_APT_PN_PRE,2019-08-01,10,201810,15.204968452453613,201810,25.869504351151097,201810,37.11964797973633,-1,11.9064,14.66721319263134,26.57361319263134,DE,APT,PN,PRE,23.0,55.0,55.0,-3.2985684524536136,3.2985684524536136
4903,NL_NC_PN_1,2019-08-01,10,201810,17.349214553833008,201810,34.72138117852614,201810,46.762535095214844,-1,31.6096,20.804025422038627,52.41362542203864,NL,NC,PN,1,13.0,55.0,55.0,14.260385446166993,14.260385446166993
4904,NL_NC_PN_2,2019-08-01,10,201810,28.569000244140625,201810,35.60259351129663,201810,58.72881317138672,-1,36.61280000000001,12.963950344859676,49.576750344859676,NL,NC,PN,2,14.0,55.0,55.0,8.043799755859382,8.043799755859382
4905,NL_NC_PN_3,2019-08-01,10,201810,33.54155349731445,201810,61.505513227683586,201810,85.64435577392578,-1,32.8952,20.137166108776384,53.03236610877639,NL,NC,PN,3,23.0,55.0,55.0,-0.6463534973144505,0.6463534973144505
4906,NL_NC_PN_4,2019-08-01,10,201810,108.4765625,201810,111.6341764659468,201810,203.0445556640625,-1,121.06640000000004,44.07295288267189,165.13935288267191,NL,NC,PN,4,34.0,55.0,55.0,12.589837500000044,12.589837500000044
4907,NL_NC_PN_5,2019-08-01,10,201810,57.06086730957031,201810,74.94617686989258,201810,120.54957580566406,-1,105.1056,-5.29706879601801,99.80853120398199,NL,NC,PN,5,32.0,55.0,55.0,48.04473269042968,48.04473269042968
4908,NL_NC_PN_6,2019-08-01,10,201810,0.0,201810,41.53983587659169,201810,35.189395904541016,-1,0.0,61.69194974378603,61.69194974378603,NL,NC,PN,6,-99.0,55.0,55.0,0.0,0.0
4909,UK_APT_PF_1,2019-08-01,10,201810,0.0,201810,16.687218211582323,201810,14.136144638061523,-1,0.0,11.444798330529304,11.444798330529304,UK,APT,PF,1,-99.0,30.0,30.0,0.0,0.0
4910,UK_APT_PF_2,2019-08-01,10,201810,0.0,201810,24.819744925137144,201810,21.02540397644043,-1,0.0,16.011587394194592,16.011587394194592,UK,APT,PF,2,-99.0,27.0,27.0,0.0,0.0
4911,UK_APT_PF_3,2019-08-01,10,201810,0.0,201810,64.70797554603516,201810,54.8156852722168,-1,0.0,72.91485001891431,72.91485001891431,UK,APT,PF,3,-99.0,35.0,35.0,0.0,0.0
4912,UK_APT_PN_1,2019-08-01,10,201810,14.983892440795898,201810,18.86284646264452,201810,30.963064193725586,-1,5.0280000000000005,7.206303612022682,12.234303612022686,UK,APT,PN,1,-99.0,55.0,55.0,-9.955892440795898,9.955892440795898
4913,UK_APT_PN_2,2019-08-01,10,201810,15.660911560058594,201810,17.9667547119668,201810,30.8809814453125,-1,7.2504,9.50325342836559,16.753653428365592,UK,APT,PN,2,22.0,55.0,55.0,-8.410511560058595,8.410511560058595
4914,UK_APT_PN_3,2019-08-01,10,201810,53.21992874145508,201810,60.41234602413563,201810,104.39668273925781,-1,24.585600000000003,11.80662140172895,36.39222140172895,UK,APT,PN,3,23.0,55.0,55.0,-28.634328741455075,28.634328741455075
4915,UK_APT_PN_4,2019-08-01,10,201810,24.245670318603516,201810,45.521499210906164,201810,62.80802917480469,-1,19.887999999999998,44.91078825176111,64.79878825176111,UK,APT,PN,4,23.0,55.0,55.0,-4.3576703186035175,4.3576703186035175
4916,UK_C&G_C&G_1,2019-08-01,10,201810,13.806693077087402,201810,24.959503603859634,201810,34.95048904418945,-1,7.9552,20.328160782240204,28.2833607822402,UK,C&G,C&G,1,-99.0,55.0,55.0,-5.851493077087403,5.851493077087403
4917,UK_C&G_C&G_2,2019-08-01,10,201810,15.804865837097168,201810,19.19817993114651,201810,32.06810760498047,-1,10.7704,17.283044171586212,28.053444171586214,UK,C&G,C&G,2,20.0,55.0,55.0,-5.0344658370971676,5.0344658370971676
4918,UK_C&G_C&G_3,2019-08-01,10,201810,49.13532257080078,201810,61.682944966922655,201810,101.388427734375,-1,31.42720000000001,29.162522264707302,60.5897222647073,UK,C&G,C&G,3,23.0,55.0,55.0,-17.70812257080077,17.70812257080077
4919,UK_C&G_C&G_4,2019-08-01,10,201810,37.45124816894531,201810,39.330017724504856,201810,70.7686538696289,-1,24.5616,72.82539148590402,97.386991485904,UK,C&G,C&G,4,20.0,55.0,55.0,-12.889648168945314,12.889648168945314
4920,ANZ_APT_PF_1,2018-12-01,1,201811,19.814876556396484,201811,51.48084259033203,201811,71.29571533203125,-1,25.1568,50.53068223157008,75.68748223157009,ANZ,APT,PF,1,7.0,47.0,47.0,5.341923443603516,5.341923443603516
4921,ANZ_APT_PF_2,2018-12-01,1,201811,50.10117721557617,201811,74.54850769042969,201811,124.64968872070312,-1,39.1455,65.81211521085864,104.95761521085863,ANZ,APT,PF,2,15.0,47.0,47.0,-10.955677215576173,10.955677215576173
4922,ANZ_APT_PF_3,2018-12-01,1,201811,208.23191833496094,201811,119.0745620727539,201811,327.3064880371094,-1,154.1538,154.75569671698074,308.90949671698075,ANZ,APT,PF,3,17.0,47.0,47.0,-54.07811833496095,54.07811833496095
4923,ANZ_APT_PF_4,2018-12-01,1,201811,93.03160858154297,201811,154.90524291992188,201811,247.93685913085938,-1,71.3295,174.90897363279984,246.23847363279984,ANZ,APT,PF,4,17.0,38.0,38.0,-21.702108581542973,21.702108581542973
4924,ANZ_APT_PN_1,2018-12-01,1,201811,21.89171028137207,201811,111.53711700439453,201811,133.4288330078125,-1,41.2578,90.16627897662883,131.42407897662883,ANZ,APT,PN,1,19.0,47.0,47.0,19.366089718627933,19.366089718627933
4925,ANZ_APT_PN_2,2018-12-01,1,201811,58.0595588684082,201811,113.34329986572266,201811,171.40286254882812,-1,54.5067,93.068148710678,147.574848710678,ANZ,APT,PN,2,22.0,47.0,47.0,-3.552858868408201,3.552858868408201
4926,ANZ_APT_PN_3,2018-12-01,1,201811,325.72332763671875,201811,174.28427124023438,201811,500.0075988769531,-1,345.61980000000005,149.09836097836285,494.7181609783629,ANZ,APT,PN,3,27.0,47.0,47.0,19.896472363281305,19.896472363281305
4927,ANZ_APT_PN_4,2018-12-01,1,201811,198.65785217285156,201811,231.73248291015625,201811,430.39031982421875,-1,237.4182,248.1613457610453,485.5795457610453,ANZ,APT,PN,4,27.0,47.0,47.0,38.76034782714845,38.76034782714845
4928,ANZ_KC_GD_1,2018-12-01,1,201811,0.0,201811,14.606484413146973,201811,14.606484413146973,-1,0.0,12.624628419952526,12.624628419952526,ANZ,KC,GD,1,-99.0,47.0,47.0,0.0,0.0
4929,ANZ_KC_GD_2,2018-12-01,1,201811,0.0,201811,15.358713150024414,201811,15.358713150024414,-1,0.0,13.011218828181715,13.011218828181715,ANZ,KC,GD,2,-99.0,47.0,47.0,0.0,0.0
4930,ANZ_KC_GD_3,2018-12-01,1,201811,0.0,201811,28.01142692565918,201811,28.01142692565918,-1,0.0,30.25539258331593,30.25539258331593,ANZ,KC,GD,3,-99.0,47.0,47.0,0.0,0.0
4931,ANZ_KC_GD_4,2018-12-01,1,201811,0.0,201811,43.7146110534668,201811,43.7146110534668,-1,0.0,43.11634685765961,43.11634685765961,ANZ,KC,GD,4,-99.0,47.0,47.0,0.0,0.0
4932,ANZ_KC_GT_1,2018-12-01,1,201811,0.0,201811,51.09182357788086,201811,51.09182357788086,-1,0.0,46.83719099305056,46.83719099305056,ANZ,KC,GT,1,-99.0,47.0,47.0,0.0,0.0
4933,ANZ_KC_GT_2,2018-12-01,1,201811,0.0,201811,51.49274826049805,201811,51.49274826049805,-1,0.0,47.2552600286101,47.2552600286101,ANZ,KC,GT,2,-99.0,47.0,47.0,0.0,0.0
4934,ANZ_KC_GT_3,2018-12-01,1,201811,0.0,201811,107.8097915649414,201811,107.8097915649414,-1,0.0,75.87860963018319,75.87860963018319,ANZ,KC,GT,3,-99.0,47.0,47.0,0.0,0.0
4935,DE_APT_PF_1,2018-12-01,1,201811,25.360855102539062,201811,47.355045318603516,201811,72.71589660644531,-1,17.8736,66.78417012296208,84.65777012296206,DE,APT,PF,1,7.0,33.0,33.0,-7.487255102539063,7.487255102539063
4936,DE_APT_PF_2,2018-12-01,1,201811,55.85834503173828,201811,172.3170928955078,201811,228.17544555664062,-1,47.2304,204.18362713449105,251.41402713449105,DE,APT,PF,2,15.0,47.0,47.0,-8.627945031738278,8.627945031738278
4937,DE_APT_PF_PRE,2018-12-01,1,201811,18.45148468017578,201811,54.11717987060547,201811,72.56866455078125,-1,21.9496,51.263697902957475,73.21329790295749,DE,APT,PF,PRE,7.0,43.0,43.0,3.498115319824219,3.498115319824219
4938,DE_APT_PN_1,2018-12-01,1,201811,16.788240432739258,201811,48.17540740966797,201811,64.9636459350586,-1,20.0968,50.06163261503805,70.15843261503805,DE,APT,PN,1,16.0,47.0,47.0,3.308559567260744,3.308559567260744
4939,DE_APT_PN_2,2018-12-01,1,201811,38.224300384521484,201811,119.59247589111328,201811,157.8167724609375,-1,29.761600000000005,60.69860580736274,90.46020580736277,DE,APT,PN,2,18.0,47.0,47.0,-8.46270038452148,8.46270038452148
4940,DE_APT_PN_3,2018-12-01,1,201811,45.03527069091797,201811,102.62141418457031,201811,147.65667724609375,-1,56.12239999999999,95.34959890294522,151.47199890294522,DE,APT,PN,3,16.0,47.0,47.0,11.087129309082023,11.087129309082023
4941,DE_APT_PN_4,2018-12-01,1,201811,139.31324768066406,201811,126.49043273925781,201811,265.8036804199219,-1,89.63040000000002,116.10743540356228,205.73783540356231,DE,APT,PN,4,20.0,47.0,47.0,-49.68284768066404,49.68284768066404
4942,DE_APT_PN_5,2018-12-01,1,201811,114.09278869628906,201811,100.13511657714844,201811,214.2279052734375,-1,66.87259999999999,123.94555867038011,190.8181586703801,DE,APT,PN,5,19.0,47.0,47.0,-47.22018869628907,47.22018869628907
4943,DE_APT_PN_PRE,2018-12-01,1,201811,8.733783721923828,201811,39.40645217895508,201811,48.140235900878906,-1,15.644800000000002,18.68529208740562,34.330092087405625,DE,APT,PN,PRE,15.0,47.0,47.0,6.911016278076174,6.911016278076174
4944,NL_NC_PN_1,2018-12-01,1,201811,26.30286407470703,201811,43.912261962890625,201811,70.21512603759766,-1,28.4456,35.39519200123155,63.84079200123156,NL,NC,PN,1,5.0,47.0,47.0,2.1427359252929676,2.1427359252929676
4945,NL_NC_PN_2,2018-12-01,1,201811,26.142560958862305,201811,46.388126373291016,201811,72.53068542480469,-1,29.9224,34.10127952592641,64.02367952592641,NL,NC,PN,2,6.0,47.0,47.0,3.779839041137695,3.779839041137695
4946,NL_NC_PN_3,2018-12-01,1,201811,40.307334899902344,201811,45.733917236328125,201811,86.04125213623047,-1,34.8352,39.808330191929954,74.64353019192995,NL,NC,PN,3,15.0,47.0,47.0,-5.472134899902343,5.472134899902343
4947,NL_NC_PN_4,2018-12-01,1,201811,149.64085388183594,201811,69.74017333984375,201811,219.3810272216797,-1,157.6576,75.074721093443,232.732321093443,NL,NC,PN,4,26.0,47.0,47.0,8.016746118164065,8.016746118164065
4948,NL_NC_PN_5,2018-12-01,1,201811,74.26318359375,201811,61.735755920410156,201811,135.99893188476562,-1,120.5336,43.873244969226675,164.40684496922668,NL,NC,PN,5,24.0,47.0,47.0,46.27041640625001,46.27041640625001
4949,NL_NC_PN_6,2018-12-01,1,201811,0.0,201811,45.169189453125,201811,45.169189453125,-1,0.0,46.306996721371895,46.306996721371895,NL,NC,PN,6,-99.0,47.0,47.0,0.0,0.0
4950,UK_APT_PF_1,2018-12-01,1,201811,0.0,201811,13.219094276428223,201811,13.219094276428223,-1,0.0,14.201181062372749,14.201181062372749,UK,APT,PF,1,-99.0,22.0,22.0,0.0,0.0
4951,UK_APT_PF_2,2018-12-01,1,201811,0.0,201811,18.933313369750977,201811,18.933313369750977,-1,0.0,18.65630705902665,18.65630705902665,UK,APT,PF,2,-99.0,19.0,19.0,0.0,0.0
4952,UK_APT_PF_3,2018-12-01,1,201811,0.0,201811,112.4305191040039,201811,112.4305191040039,-1,0.0,109.93694690055577,109.93694690055577,UK,APT,PF,3,-99.0,27.0,27.0,0.0,0.0
4953,UK_APT_PN_1,2018-12-01,1,201811,6.251829624176025,201811,10.030590057373047,201811,16.282419204711914,-1,10.4104,7.373356982073307,17.78375698207331,UK,APT,PN,1,-99.0,47.0,47.0,4.158570375823974,4.158570375823974
4954,UK_APT_PN_2,2018-12-01,1,201811,11.594677925109863,201811,13.321555137634277,201811,24.91623306274414,-1,18.816,8.014883917809781,26.830883917809786,UK,APT,PN,2,14.0,47.0,47.0,7.221322074890136,7.221322074890136
4955,UK_APT_PN_3,2018-12-01,1,201811,53.5057258605957,201811,29.732040405273438,201811,83.23776245117188,-1,29.5824,44.55813052286965,74.14053052286965,UK,APT,PN,3,15.0,47.0,47.0,-23.923325860595703,23.923325860595703
4956,UK_APT_PN_4,2018-12-01,1,201811,32.31792068481445,201811,47.13446807861328,201811,79.452392578125,-1,15.352,66.56573011305363,81.91773011305364,UK,APT,PN,4,15.0,47.0,47.0,-16.965920684814453,16.965920684814453
4957,UK_C&G_C&G_1,2018-12-01,1,201811,8.798954963684082,201811,25.896333694458008,201811,34.695289611816406,-1,6.934400000000001,23.69440187976172,30.62880187976172,UK,C&G,C&G,1,-99.0,47.0,47.0,-1.864554963684081,1.864554963684081
4958,UK_C&G_C&G_2,2018-12-01,1,201811,13.024887084960938,201811,19.75953483581543,201811,32.784423828125,-1,9.256,19.274382535485586,28.530382535485586,UK,C&G,C&G,2,12.0,47.0,47.0,-3.7688870849609373,3.7688870849609373
4959,UK_C&G_C&G_3,2018-12-01,1,201811,37.927520751953125,201811,43.715084075927734,201811,81.64260864257812,-1,22.0464,55.88012550926197,77.92652550926195,UK,C&G,C&G,3,15.0,47.0,47.0,-15.881120751953127,15.881120751953127
4960,UK_C&G_C&G_4,2018-12-01,1,201811,36.116065979003906,201811,46.65591049194336,201811,82.77197265625,-1,19.387200000000004,47.5208171991232,66.90801719912321,UK,C&G,C&G,4,12.0,47.0,47.0,-16.728865979003903,16.728865979003903
4961,ANZ_APT_PF_1,2019-01-01,2,201811,18.01087188720703,201811,47.87785720825195,201811,65.88873291015625,-1,13.6053,42.4228962236608,56.02819622366079,ANZ,APT,PF,1,8.0,48.0,48.0,-4.4055718872070315,4.4055718872070315
4962,ANZ_APT_PF_2,2019-01-01,2,201811,60.65885925292969,201811,100.53302001953125,201811,161.19187927246094,-1,49.3128,25.776306482542424,75.08910648254242,ANZ,APT,PF,2,16.0,48.0,48.0,-11.346059252929685,11.346059252929685
4963,ANZ_APT_PF_3,2019-01-01,2,201811,217.2391357421875,201811,130.58326721191406,201811,347.8223876953125,-1,184.5648,60.18411586515372,244.7489158651537,ANZ,APT,PF,3,18.0,48.0,48.0,-32.67433574218751,32.67433574218751
4964,ANZ_APT_PF_4,2019-01-01,2,201811,116.31258392333984,201811,151.70693969726562,201811,268.01953125,-1,64.0683,112.28313314003596,176.35143314003597,ANZ,APT,PF,4,18.0,39.0,39.0,-52.24428392333985,52.24428392333985
4965,ANZ_APT_PN_1,2019-01-01,2,201811,27.03875160217285,201811,105.40156555175781,201811,132.44032287597656,-1,22.6728,69.75244000044358,92.4252400004436,ANZ,APT,PN,1,20.0,48.0,48.0,-4.365951602172853,4.365951602172853
4966,ANZ_APT_PN_2,2019-01-01,2,201811,59.980621337890625,201811,134.81600952148438,201811,194.796630859375,-1,52.03440000000001,74.23494755130713,126.26934755130712,ANZ,APT,PN,2,23.0,48.0,48.0,-7.946221337890613,7.946221337890613
4967,ANZ_APT_PN_3,2019-01-01,2,201811,266.66986083984375,201811,182.16476440429688,201811,448.8346252441406,-1,380.5065,72.059056801194,452.565556801194,ANZ,APT,PN,3,28.0,48.0,48.0,113.83663916015627,113.83663916015627
4968,ANZ_APT_PN_4,2019-01-01,2,201811,214.1444091796875,201811,270.0712890625,201811,484.2156982421875,-1,250.38,107.52364802412683,357.9036480241268,ANZ,APT,PN,4,28.0,48.0,48.0,36.235590820312495,36.235590820312495
4969,ANZ_KC_GD_1,2019-01-01,2,201811,0.0,201811,13.39719009399414,201811,13.39719009399414,-1,0.0,9.90609945556646,9.90609945556646,ANZ,KC,GD,1,-99.0,48.0,48.0,0.0,0.0
4970,ANZ_KC_GD_2,2019-01-01,2,201811,0.0,201811,13.355049133300781,201811,13.355049133300781,-1,0.0,9.842409118304596,9.842409118304596,ANZ,KC,GD,2,-99.0,48.0,48.0,0.0,0.0
4971,ANZ_KC_GD_3,2019-01-01,2,201811,0.0,201811,33.395809173583984,201811,33.395809173583984,-1,0.0,18.746690876663106,18.746690876663106,ANZ,KC,GD,3,-99.0,48.0,48.0,0.0,0.0
4972,ANZ_KC_GD_4,2019-01-01,2,201811,0.0,201811,47.74895095825195,201811,47.74895095825195,-1,0.0,28.38941487932719,28.38941487932719,ANZ,KC,GD,4,-99.0,48.0,48.0,0.0,0.0
4973,ANZ_KC_GT_1,2019-01-01,2,201811,0.0,201811,53.595314025878906,201811,53.595314025878906,-1,0.0,31.43994844863503,31.43994844863503,ANZ,KC,GT,1,-99.0,48.0,48.0,0.0,0.0
4974,ANZ_KC_GT_2,2019-01-01,2,201811,0.0,201811,51.09335708618164,201811,51.09335708618164,-1,0.0,35.611250334150704,35.611250334150704,ANZ,KC,GT,2,-99.0,48.0,48.0,0.0,0.0
4975,ANZ_KC_GT_3,2019-01-01,2,201811,0.0,201811,104.2433090209961,201811,104.2433090209961,-1,0.0,46.57495582561936,46.57495582561936,ANZ,KC,GT,3,-99.0,48.0,48.0,0.0,0.0
4976,DE_APT_PF_1,2019-01-01,2,201811,30.982107162475586,201811,56.811954498291016,201811,87.79405975341797,-1,12.1664,42.23265513440826,54.39905513440826,DE,APT,PF,1,8.0,34.0,34.0,-18.815707162475587,18.815707162475587
4977,DE_APT_PF_2,2019-01-01,2,201811,46.186866760253906,201811,167.58181762695312,201811,213.7686767578125,-1,50.9824,142.2958119562869,193.2782119562869,DE,APT,PF,2,16.0,48.0,48.0,4.795533239746092,4.795533239746092
4978,DE_APT_PF_PRE,2019-01-01,2,201811,25.981159210205078,201811,52.720130920410156,201811,78.7012939453125,-1,26.3416,25.58839200257264,51.92999200257264,DE,APT,PF,PRE,8.0,44.0,44.0,0.36044078979492156,0.36044078979492156
4979,DE_APT_PN_1,2019-01-01,2,201811,17.342668533325195,201811,44.07132339477539,201811,61.41399383544922,-1,27.708000000000002,48.98180269636346,76.68980269636344,DE,APT,PN,1,17.0,48.0,48.0,10.365331466674807,10.365331466674807
4980,DE_APT_PN_2,2019-01-01,2,201811,32.534420013427734,201811,121.07513427734375,201811,153.60955810546875,-1,39.88,50.17818282313885,90.05818282313886,DE,APT,PN,2,19.0,48.0,48.0,7.345579986572268,7.345579986572268
4981,DE_APT_PN_3,2019-01-01,2,201811,57.071224212646484,201811,109.07760620117188,201811,166.14883422851562,-1,44.8856,104.88158856701573,149.76718856701572,DE,APT,PN,3,17.0,48.0,48.0,-12.185624212646488,12.185624212646488
4982,DE_APT_PN_4,2019-01-01,2,201811,179.44564819335938,201811,147.1777801513672,201811,326.6234130859375,-1,86.3578,109.30664313842243,195.66444313842243,DE,APT,PN,4,21.0,48.0,48.0,-93.08784819335938,93.08784819335938
4983,DE_APT_PN_5,2019-01-01,2,201811,110.77094268798828,201811,99.66544342041016,201811,210.43638610839844,-1,42.80019999999999,113.90792089910153,156.70812089910152,DE,APT,PN,5,20.0,48.0,48.0,-67.97074268798829,67.97074268798829
4984,DE_APT_PN_PRE,2019-01-01,2,201811,13.764975547790527,201811,26.4290714263916,201811,40.19404602050781,-1,15.2424,30.706338183430734,45.94873818343074,DE,APT,PN,PRE,16.0,48.0,48.0,1.4774244522094726,1.4774244522094726
4985,NL_NC_PN_1,2019-01-01,2,201811,24.518827438354492,201811,47.826637268066406,201811,72.34546661376953,-1,26.456,33.0644872337289,59.52048723372889,NL,NC,PN,1,6.0,48.0,48.0,1.9371725616455073,1.9371725616455073
4986,NL_NC_PN_2,2019-01-01,2,201811,28.52800941467285,201811,48.93556213378906,201811,77.46356964111328,-1,24.9968,29.88239290044462,54.879192900444615,NL,NC,PN,2,7.0,48.0,48.0,-3.531209414672851,3.531209414672851
4987,NL_NC_PN_3,2019-01-01,2,201811,51.63521957397461,201811,51.310569763183594,201811,102.94578552246094,-1,23.5096,39.596626661522066,63.10622666152207,NL,NC,PN,3,16.0,48.0,48.0,-28.12561957397461,28.12561957397461
4988,NL_NC_PN_4,2019-01-01,2,201811,168.3089599609375,201811,73.55036926269531,201811,241.8593292236328,-1,174.1856,73.6856782685681,247.8712782685681,NL,NC,PN,4,27.0,48.0,48.0,5.876640039062494,5.876640039062494
4989,NL_NC_PN_5,2019-01-01,2,201811,113.27385711669922,201811,100.42768859863281,201811,213.7015380859375,-1,121.5384,37.54232093695346,159.08072093695347,NL,NC,PN,5,25.0,48.0,48.0,8.264542883300777,8.264542883300777
4990,NL_NC_PN_6,2019-01-01,2,201811,0.0,201811,47.213348388671875,201811,47.213348388671875,-1,0.0,50.088408416884526,50.088408416884526,NL,NC,PN,6,-99.0,48.0,48.0,0.0,0.0
4991,UK_APT_PF_1,2019-01-01,2,201811,0.0,201811,16.836639404296875,201811,16.836639404296875,-1,0.0,8.489694969152234,8.489694969152234,UK,APT,PF,1,-99.0,23.0,23.0,0.0,0.0
4992,UK_APT_PF_2,2019-01-01,2,201811,0.0,201811,19.251811981201172,201811,19.251811981201172,-1,0.0,12.551773385178931,12.551773385178931,UK,APT,PF,2,-99.0,20.0,20.0,0.0,0.0
4993,UK_APT_PF_3,2019-01-01,2,201811,0.0,201811,105.43630981445312,201811,105.43630981445312,-1,0.0,54.03214220191485,54.03214220191485,UK,APT,PF,3,-99.0,28.0,28.0,0.0,0.0
4994,UK_APT_PN_1,2019-01-01,2,201811,6.612265110015869,201811,7.829049587249756,201811,14.441314697265625,-1,5.0032,6.239832129569237,11.243032129569237,UK,APT,PN,1,-99.0,48.0,48.0,-1.6090651100158695,1.6090651100158695
4995,UK_APT_PN_2,2019-01-01,2,201811,12.411091804504395,201811,13.362687110900879,201811,25.773778915405273,-1,6.9288,10.56084708501944,17.48964708501944,UK,APT,PN,2,15.0,48.0,48.0,-5.482291804504395,5.482291804504395
4996,UK_APT_PN_3,2019-01-01,2,201811,56.75227737426758,201811,27.260295867919922,201811,84.0125732421875,-1,16.3736,29.26289877807561,45.63649877807561,UK,APT,PN,3,16.0,48.0,48.0,-40.37867737426758,40.37867737426758
4997,UK_APT_PN_4,2019-01-01,2,201811,32.45022201538086,201811,57.473995208740234,201811,89.9242172241211,-1,6.3336,45.93073419280695,52.26433419280694,UK,APT,PN,4,16.0,48.0,48.0,-26.11662201538086,26.11662201538086
4998,UK_C&G_C&G_1,2019-01-01,2,201811,10.609338760375977,201811,26.60332489013672,201811,37.21266174316406,-1,6.4544000000000015,24.477582920731717,30.931982920731716,UK,C&G,C&G,1,-99.0,48.0,48.0,-4.154938760375975,4.154938760375975
4999,UK_C&G_C&G_2,2019-01-01,2,201811,11.879343032836914,201811,23.444149017333984,201811,35.32349395751953,-1,9.6224,18.41108941390842,28.03348941390842,UK,C&G,C&G,2,13.0,48.0,48.0,-2.2569430328369133,2.2569430328369133
5000,UK_C&G_C&G_3,2019-01-01,2,201811,52.71883010864258,201811,50.482017517089844,201811,103.20085144042969,-1,25.3816,42.44932701345825,67.83092701345825,UK,C&G,C&G,3,16.0,48.0,48.0,-27.33723010864258,27.33723010864258
5001,UK_C&G_C&G_4,2019-01-01,2,201811,37.2845344543457,201811,52.64969253540039,201811,89.9342269897461,-1,20.0944,38.14604636798311,58.24044636798311,UK,C&G,C&G,4,13.0,48.0,48.0,-17.190134454345703,17.190134454345703
5002,ANZ_APT_PF_1,2019-02-01,3,201811,13.954057693481445,201811,41.15690231323242,201811,55.1109619140625,-1,4.2165,50.28949125060278,54.50599125060278,ANZ,APT,PF,1,9.0,49.0,49.0,-9.737557693481445,9.737557693481445
5003,ANZ_APT_PF_2,2019-02-01,3,201811,37.59859085083008,201811,66.42838287353516,201811,104.0269775390625,-1,31.8213,47.13034593830007,78.95164593830006,ANZ,APT,PF,2,17.0,49.0,49.0,-5.777290850830077,5.777290850830077
