country,sku_wo_pkg,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il,total_vol_old,if_vol_old,fo_vol_old,gum_vol_old,cl_vol_old,il_vol_old,0to6_month_population_old,6to12_month_population_old,12to36_month_population_old,uprep_old,upre_old,spre_old,mainstream_old,APT_si,C&G_si,Feihe_si,Friso_si,KC_si,NC_si,Weyth_si,brand_si,raw,brand_price,anp,tp,rebate,tp_rebate,sc_anp,sc_ts,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,uprep,upre,spre,mainstream
DE,DE_APT_PF_2,APT,PF,2,FO,1/1/2018,51.4216,87.64161571,139.0632157,186.3543943,21.4192,69.5056,30.1488,54.784,0.969000006,-1,276.80581,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,241.1383943,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,204.9388547,368.939376,3051.671092,1557.36844,1866.243322,80,8039.439,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
DE,DE_APT_PF_PRE,APT,PF,PRE,IF,1/1/2018,25.5392,49.88263508,75.42183508,44.79059197,10.1432,33.192,60.8504,26.7456,0.979599988,-1,297.896418,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,71.53619197,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,204.9388547,368.939376,3051.671092,1557.36844,1866.243322,80,8039.439,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
DE,DE_APT_PN_1,APT,PN,1,IF,1/1/2018,31.9736,47.78287859,79.75647859,57.39246953,48.3248,28.6696,81.3592,26.4336,0.981200004,-1,185.7195069,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,83.82606953,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,204.9388547,368.939376,3051.671092,1557.36844,1866.243322,80,8039.439,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
DE,DE_APT_PN_2,APT,PN,2,FO,1/1/2018,39.3832,115.0299095,154.4131095,134.6740664,33.74,39.5184,93.7344,89.7888,0.91509999,-1,197.7084025,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,224.4628664,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,204.9388547,368.939376,3051.671092,1557.36844,1866.243322,80,8039.439,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
DE,DE_APT_PN_3,APT,PN,3,FO,1/1/2018,41.4576,177.8843658,219.3419658,222.9108664,25.2912,42.0064,84.3928,53.852,0.91509999,-1,200.6786911,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,276.7628664,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,204.9388547,368.939376,3051.671092,1557.36844,1866.243322,80,8039.439,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
DE,DE_APT_PN_4,APT,PN,4,GUM,1/1/2018,75.9712,359.4645244,435.4357244,254.0564766,71.0256,116.2704,10.2144,8.7168,0.952999997,-1,195.1951021,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,262.7732766,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,204.9388547,368.939376,3051.671092,1557.36844,1866.243322,80,8039.439,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
DE,DE_APT_PN_5,APT,PN,5,GUM,1/1/2018,43.2424,237.0179904,280.2603904,208.9784199,118.8888,44.0192,24.0296,23.328,0.952999997,-1,201.0358403,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,232.3064199,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,204.9388547,368.939376,3051.671092,1557.36844,1866.243322,80,8039.439,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
DE,DE_APT_PN_PRE,APT,PN,PRE,IF,1/1/2018,18.7192,71.91009327,90.62929327,70.61960451,34.0768,22.3336,66.9096,26.5728,0.981200004,-1,189.2692326,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,97.19240451,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,204.9388547,368.939376,3051.671092,1557.36844,1866.243322,80,8039.439,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
NL,NL_NC_PN_1,NC,PN,1,IF,1/1/2018,7.6616,124.6752517,132.3368517,71.24284095,8.7232,7.1912,35.364,9.6224,0.940853727,0.698623049,158.7055603,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,80.86524095,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,53212,1/1/2018,203.5032798,41.79076753,-404.0969309,992.31113,75.02732131,95,3049.5436,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
NL,NL_NC_PN_2,NC,PN,2,FO,1/1/2018,10.4104,132.9849159,143.3953159,57.72295982,9.4032,11.8464,31.6912,19.8976,0.94037894,0.698476434,173.6599771,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,77.62055982,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,53212,1/1/2018,203.5032798,41.79076753,-404.0969309,992.31113,75.02732131,95,3049.5436,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
NL,NL_NC_PN_3,NC,PN,3,FO,1/1/2018,7.764,98.33400572,106.0980057,25.27942255,2.8736,6.32,39.9096,41.6416,0.94037894,0.698476434,188.1939897,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,66.92102255,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,53212,1/1/2018,203.5032798,41.79076753,-404.0969309,992.31113,75.02732131,95,3049.5436,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
NL,NL_NC_PN_4,NC,PN,4,GUM,1/1/2018,43.7168,243.2453775,286.9621775,184.7399915,34.0816,43.044,73.4632,53.9648,0.899960208,0.758666066,186.431859,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,238.7047915,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,53212,1/1/2018,203.5032798,41.79076753,-404.0969309,992.31113,75.02732131,95,3049.5436,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
NL,NL_NC_PN_5,NC,PN,5,GUM,1/1/2018,35.2048,133.164512,168.369312,84.43304849,17.208,34.7272,129.8968,105.9712,0.899960208,0.758666066,193.5566793,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,190.4042485,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,53212,1/1/2018,203.5032798,41.79076753,-404.0969309,992.31113,75.02732131,95,3049.5436,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
NL,NL_NC_PN_6,NC,PN,6,GUM,1/1/2018,0,63.31758354,63.31758354,37.52475409,,0,,0,0.899960208,0.758666066,240.6743715,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,37.52475409,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,53212,1/1/2018,203.5032798,41.79076753,-404.0969309,992.31113,75.02732131,95,3049.5436,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_APT_PF_1,APT,PF,1,IF,1/1/2018,0,26.73656403,26.73656403,26.9376,,0,,0,-1,0.850071728,238.5774276,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,26.9376,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,208.396664,368.939376,1318.235526,552.1,1866.243322,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_APT_PF_2,APT,PF,2,FO,1/1/2018,0,23.03792695,23.03792695,38.7328,,0,,0,-1,0.860215068,243.5954455,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,38.7328,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,208.396664,368.939376,1318.235526,552.1,1866.243322,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_APT_PF_3,APT,PF,3,GUM,1/1/2018,0,105.9966838,105.9966838,107.3536,,0,,0,-1,0.586929131,258.6332331,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,107.3536,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,208.396664,368.939376,1318.235526,552.1,1866.243322,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_APT_PN_1,APT,PN,1,IF,1/1/2018,9.3735,31.13311906,40.50661906,82.485,15.3621,11.1483,11.1168,0,-1,0.929721296,134.9949263,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,82.485,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,208.396664,368.939376,1318.235526,552.1,1866.243322,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_APT_PN_2,APT,PN,2,FO,1/1/2018,25.2846,19.97627616,45.26087616,62.3808,13.4082,22.626,84.465,78.1542,-1,0.928270054,147.7301005,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,140.535,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,208.396664,368.939376,1318.235526,552.1,1866.243322,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_APT_PN_3,APT,PN,3,GUM,1/1/2018,40.7754,92.7865114,133.5619114,110.4732,32.6601,34.2009,29.016,36.2232,-1,0.894819582,138.6006925,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,146.6964,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,208.396664,368.939376,1318.235526,552.1,1866.243322,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_APT_PN_4,APT,PN,4,GUM,1/1/2018,19.3016,46.58223777,65.88383777,60.7632,26.568,13.7752,28.5928,26.9088,-1,0.894819582,170.4707864,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,87.672,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,176603,1/1/2018,208.396664,368.939376,1318.235526,552.1,1866.243322,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_C&G_C&G_1,C&G,C&G,1,IF,1/1/2018,13.0338,23.38011259,36.41391259,33.0966,9.675,13.0077,47.8485,30.7584,-1,0.936949635,129.9189374,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,63.855,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,74210,1/1/2018,162.5517545,109.7989333,2664.277228,615.17264,418.2971771,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_C&G_C&G_2,C&G,C&G,2,FO,1/1/2018,23.0355,16.48861464,39.52411464,54.5508,8.0442,18.3969,30.2517,35.7912,-1,0.937631404,126.8699846,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,90.342,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,74210,1/1/2018,162.5517545,109.7989333,2664.277228,615.17264,418.2971771,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_C&G_C&G_3,C&G,C&G,3,GUM,1/1/2018,51.3027,79.49382332,130.7965233,97.5942,20.2752,39.1563,45.5877,61.0254,-1,0.914511502,129.8112838,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,158.6196,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,74210,1/1/2018,162.5517545,109.7989333,2664.277228,615.17264,418.2971771,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
UK,UK_C&G_C&G_4,C&G,C&G,4,GUM,1/1/2018,22.372,40.92653322,63.29853322,42.9456,25.3312,22.8112,14.2064,0,-1,0.914511502,148.1939838,209.5088393,1346469.252,6528.919753,844.8333333,861.5,3446.666667,42.9456,44591.26735,8346.685288,10050.81018,26193.77189,34365.21553,10226.05182,845.0083333,861.65,3446.183333,3576.947755,10114.35212,20840.21881,10059.74883,176603,74210,133644,106845,33306,53212,76104,74210,1/1/2018,162.5517545,109.7989333,2664.277228,615.17264,418.2971771,78.14944,367.64739,51424.19107,10494.81329,12103.31722,28826.06055,41484.29283,9939.898233,5447.96956,12111.57013,22454.86172,11409.78979
ANZ,ANZ_APT_PF_1,APT,PF,1,IF,2/1/2018,9.3654,47.25095493,56.61635493,67.6163187,16.0245,2.9043,29.4651,18.9,-1,0.886989725,227.1265494,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,86.5163187,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,218.1148847,259.7789792,9182.197644,2454.9148,2657.344187,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_APT_PF_2,APT,PF,2,FO,2/1/2018,14.8302,46.16548065,60.99568065,185.6141766,6.0921,6.64,53.1909,45.3195,-1,0.705962157,241.6510799,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,230.9336766,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,218.1148847,259.7789792,9182.197644,2454.9148,2657.344187,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_APT_PF_3,APT,PF,3,GUM,2/1/2018,39.4245,131.881144,171.305644,232.2611352,51.5844,51.7653,255.1212,194.4729,-1,0.652301019,240.1585923,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,426.7340352,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,218.1148847,259.7789792,9182.197644,2454.9148,2657.344187,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_APT_PF_4,APT,PF,4,GUM,2/1/2018,18.0954,59.37177075,77.46717075,132.8337261,23.4405,9.6039,106.3323,71.064,-1,0.652301019,227.6852287,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,203.8977261,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,218.1148847,259.7789792,9182.197644,2454.9148,2657.344187,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_APT_PN_1,APT,PN,1,IF,2/1/2018,14.5431,79.97478986,94.51788986,56.8134,15.525,3.609,117.7443,0.38,-1,0.929588866,181.6602542,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,57.1934,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,218.1148847,259.7789792,9182.197644,2454.9148,2657.344187,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_APT_PN_2,APT,PN,2,FO,2/1/2018,39.9285,97.1459265,137.0744265,91.5953247,26.6148,17.604,192.3786,74.844,-1,0.908861625,189.0931612,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,166.4393247,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,218.1148847,259.7789792,9182.197644,2454.9148,2657.344187,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_APT_PN_3,APT,PN,3,GUM,2/1/2018,83.6676,300.6612271,384.3288271,245.8919124,129.0384,76.8564,646.8894,107.9784,-1,0.925995201,166.0424796,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,353.8703124,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,218.1148847,259.7789792,9182.197644,2454.9148,2657.344187,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_APT_PN_4,APT,PN,4,GUM,2/1/2018,36.9162,190.7299441,227.6461441,110.9029149,74.4633,50.8014,476.514,130.6071,-1,0.925995201,167.3768644,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,241.5100149,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,218.1148847,259.7789792,9182.197644,2454.9148,2657.344187,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_KC_GD_1,KC,GD,1,IF,2/1/2018,0,8.473293437,8.473293437,10.8674775,,0,,0,,,181.0156857,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,10.8674775,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,25206,2/1/2018,249.4178729,0,,,0,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_KC_GD_2,KC,GD,2,FO,2/1/2018,0,10.03547354,10.03547354,22.5605817,,0,,0,,,200.4517718,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,22.5605817,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,25206,2/1/2018,249.4178729,0,,,0,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_KC_GD_3,KC,GD,3,GUM,2/1/2018,0,17.54115756,17.54115756,49.9473873,,0,,0,,,189.8124861,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,49.9473873,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,25206,2/1/2018,249.4178729,0,,,0,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_KC_GD_4,KC,GD,4,GUM,2/1/2018,0,16.16032664,16.16032664,27.4538124,,0,,0,,,181.6383765,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,27.4538124,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,25206,2/1/2018,249.4178729,0,,,0,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_KC_GT_1,KC,GT,1,IF,2/1/2018,0,25.18593596,25.18593596,29.9125161,,0,,0,,,278.3300065,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,29.9125161,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,25206,2/1/2018,249.4178729,0,,,0,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_KC_GT_2,KC,GT,2,FO,2/1/2018,0,23.95615412,23.95615412,41.2012926,,0,,0,,,262.7867351,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,41.2012926,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,25206,2/1/2018,249.4178729,0,,,0,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
ANZ,ANZ_KC_GT_3,KC,GT,3,GUM,2/1/2018,0,64.70323673,64.70323673,225.7252173,,0,,0,,,279.2856003,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,225.7252173,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,25206,2/1/2018,249.4178729,0,,,0,203.17627,3360.42237,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
DE,DE_APT_PF_1,APT,PF,1,IF,2/1/2018,8.7584,26.2418997,35.0002997,24.8363977,12.3528,10.8088,38.952,0,0.98549999,-1,254.9888497,212.2029377,868449.3844,4195.673861,828.1666667,861.5,3452.333333,24.8363977,34914.31259,7398.518818,8042.513875,19473.2799,27257.31662,7656.995976,828.3666667,861.65,3451.866667,2875.577614,8458.637543,16021.07581,7559.021784,139852,56278,145290,79724,25206,42290,60571,139852,2/1/2018,201.9459637,259.7789792,3476.504294,1582.34177,2657.344187,26.845,5611.212,41092.1452,9468.726051,9791.530833,21831.88831,33643.77954,7448.365656,4684.14301,10224.57594,17570.01155,8613.414739
