,sku_wo_pkg,date,horizon,date_when_predicting_x,yhat_di_calib,date_when_predicting_y,yhat_eib_calib,date_when_predicting,yhat_il_calib,fold,target_di,target_eib,target_il
616,ANZ_APT_PF_2,2018-06-01,6,201712,62.452945709228516,201712,48.91469154549795,201712,111.36763725472647,-1,50.6142,60.62165609,111.23585609999999
617,ANZ_APT_PF_3,2018-06-01,6,201712,139.44700622558594,201712,131.55082148961395,201712,270.9978277151999,-1,155.6991,153.0560235,308.75512349999997
618,ANZ_APT_PF_4,2018-06-01,6,201712,85.92644500732422,201712,63.91297034996126,201712,149.83941535728547,-1,65.1384,163.401219,228.539619
619,ANZ_APT_PN_1,2018-06-01,6,201712,60.173763275146484,201712,60.863434101400706,201712,121.0371973765472,-1,18.9531,93.24956594,112.2026659
620,ANZ_APT_PN_2,2018-06-01,6,201712,110.875,201712,65.03676605552296,201712,175.91176605552295,-1,45.1026,116.20823030000001,161.31083030000002
621,ANZ_APT_PN_3,2018-06-01,6,201712,251.01881408691406,201712,188.18865085722206,201712,439.2074649441361,-1,572.2146,-1.829796332,570.3848037
622,ANZ_APT_PN_4,2018-06-01,6,201712,176.83209228515625,201712,157.70349432108904,201712,334.53558660624526,-1,258.1164,195.2569242,453.37332419999996
623,ANZ_KC_GD_1,2018-06-01,6,201712,0.0,201712,9.36514351981877,201712,9.36514351981877,-1,0.0,11.26830606,11.26830606
624,ANZ_KC_GD_2,2018-06-01,6,201712,0.0,201712,14.22215596418704,201712,14.22215596418704,-1,0.0,12.53613867,12.53613867
625,ANZ_KC_GD_3,2018-06-01,6,201712,0.0,201712,22.137727545137814,201712,22.137727545137814,-1,0.0,26.33845269,26.33845269
626,ANZ_KC_GD_4,2018-06-01,6,201712,0.0,201712,17.178777365056572,201712,17.178777365056572,-1,0.0,39.8351876,39.8351876
627,ANZ_KC_GT_1,2018-06-01,6,201712,0.0,201712,27.402778065551818,201712,27.402778065551818,-1,0.0,47.03615776,47.03615776
628,ANZ_KC_GT_2,2018-06-01,6,201712,0.0,201712,30.893507187554352,201712,30.893507187554352,-1,0.0,47.53530074,47.53530074
629,ANZ_KC_GT_3,2018-06-01,6,201712,0.0,201712,87.60703431501464,201712,87.60703431501464,-1,0.0,121.4269908,121.4269908
630,DE_APT_PF_1,2018-06-01,6,201712,25.753381729125977,201712,21.43383869340056,201712,47.187220422526536,-1,16.5064,39.07001317,55.57641317
631,DE_APT_PF_2,2018-06-01,6,201712,33.925174713134766,201712,73.22703323805379,201712,107.15220795118856,-1,41.568000000000005,140.08174630000002,181.64974630000003
632,DE_APT_PF_PRE,2018-06-01,6,201712,30.861787796020508,201712,25.38503132420956,201712,56.24681912023007,-1,18.1512,55.874087100000004,74.02528709999999
633,DE_APT_PN_1,2018-06-01,6,201712,63.84323501586914,201712,60.488779802386816,201712,124.33201481825596,-1,23.3136,64.45529164,87.76889164
634,DE_APT_PN_2,2018-06-01,6,201712,65.1997299194336,201712,80.84672678383261,201712,146.0464567032662,-1,35.1208,87.79253896,122.913339
635,DE_APT_PN_3,2018-06-01,6,201712,89.57524871826172,201712,125.29111432622182,201712,214.86636304448353,-1,65.7368,159.4883494,225.2251494
636,DE_APT_PN_4,2018-06-01,6,201712,163.0516357421875,201712,164.39337789323253,201712,327.44501363542,-1,120.7056,165.2482447,285.9538447
637,DE_APT_PN_5,2018-06-01,6,201712,86.93031311035156,201712,118.97423494587692,201712,205.90454805622846,-1,80.7232,134.7720984,215.49529840000002
638,DE_APT_PN_PRE,2018-06-01,6,201712,51.669124603271484,201712,53.57776732500463,201712,105.24689192827611,-1,19.2304,34.54134864,53.77174864
639,NL_NC_PN_1,2018-06-01,6,201712,40.661895751953125,201712,88.52417408214666,201712,129.18606983409978,-1,12.4582,80.42601318,92.88421318
640,NL_NC_PN_2,2018-06-01,6,201712,34.291778564453125,201712,74.533954498539,201712,108.82573306299213,-1,15.66515,77.96486949,93.63001949
641,NL_NC_PN_3,2018-06-01,6,201712,59.48838424682617,201712,80.02084448798155,201712,139.50922873480772,-1,13.3448,67.33251549,80.67731549
642,NL_NC_PN_4,2018-06-01,6,201712,74.8414535522461,201712,159.0006239762042,201712,233.8420775284503,-1,86.4488,197.644662,284.093462
643,NL_NC_PN_5,2018-06-01,6,201712,58.817771911621094,201712,88.85059727378847,201712,147.66836918540957,-1,49.052,145.8907863,194.94278630000002
644,NL_NC_PN_6,2018-06-01,6,201712,0.0,201712,31.04323442705646,201712,31.04323442705646,-1,0.0,55.97280445,55.97280445
645,UK_APT_PF_1,2018-06-01,6,201712,0.0,201712,15.037463398930413,201712,15.037463398930413,-1,0.0,17.53958209,17.53958209
646,UK_APT_PF_2,2018-06-01,6,201712,0.0,201712,19.607449870071324,201712,19.607449870071324,-1,0.0,13.37520638,13.37520638
647,UK_APT_PF_3,2018-06-01,6,201712,0.0,201712,36.16529079963428,201712,36.16529079963428,-1,0.0,85.6484983,85.6484983
648,UK_APT_PN_1,2018-06-01,6,201712,26.8843936920166,201712,19.732301925032772,201712,46.61669561704937,-1,9.1152,10.16732914,19.28252914
649,UK_APT_PN_2,2018-06-01,6,201712,49.82958984375,201712,20.031901787932604,201712,69.86149163168261,-1,13.5189,16.41137757,29.93027757
650,UK_APT_PN_3,2018-06-01,6,201712,93.03577423095703,201712,58.867607616920615,201712,151.90338184787765,-1,85.7016,15.05649582,100.75809579999999
651,UK_APT_PN_4,2018-06-01,6,201712,69.17578125,201712,37.53851802031459,201712,106.7142992703146,-1,33.4864,42.80434546,76.29074546
652,UK_C&G_C&G_1,2018-06-01,6,201712,25.013994216918945,201712,16.94470747580896,201712,41.95870169272791,-1,9.7389,34.62430065,44.36320065
653,UK_C&G_C&G_2,2018-06-01,6,201712,49.18828582763672,201712,25.4902365629766,201712,74.67852239061332,-1,10.8396,30.33763392,41.17723392
654,UK_C&G_C&G_3,2018-06-01,6,201712,105.8767318725586,201712,68.50702149042475,201712,174.38375336298333,-1,55.2699,51.16518257,106.43508259999999
655,UK_C&G_C&G_4,2018-06-01,6,201712,63.49660110473633,201712,38.814948643290805,201712,102.31154974802713,-1,33.944,49.90344982,83.84744982
656,ANZ_APT_PF_1,2018-07-01,7,201712,29.24916648864746,201712,45.20983644957092,201712,74.45900293821839,-1,15.588,64.21780012,79.80580012
657,ANZ_APT_PF_2,2018-07-01,7,201712,62.91072463989258,201712,79.7291089776661,201712,142.63983361755868,-1,45.6966,68.47453295,114.17113300000001
658,ANZ_APT_PF_3,2018-07-01,7,201712,94.94340515136719,201712,180.3569581301334,201712,275.3003632815006,-1,216.2574,102.7915285,319.0489285
659,ANZ_APT_PF_4,2018-07-01,7,201712,61.26148223876953,201712,95.8619363562306,201712,157.12341859500015,-1,77.931,150.1071232,228.03812319999997
660,ANZ_APT_PN_1,2018-07-01,7,201712,41.95326614379883,201712,104.22295575562946,201712,146.1762218994283,-1,13.7592,106.1697857,119.92898570000001
661,ANZ_APT_PN_2,2018-07-01,7,201712,111.86803436279297,201712,123.8678148879778,201712,235.73584925077077,-1,36.9189,124.6357071,161.5546071
662,ANZ_APT_PN_3,2018-07-01,7,201712,181.792724609375,201712,250.73142391148508,201712,432.5241485208601,-1,335.4732,140.15857830000002,475.6317783
663,ANZ_APT_PN_4,2018-07-01,7,201712,122.48746490478516,201712,240.65896890506826,201712,363.1464338098534,-1,174.25799999999998,242.5355179,416.7935178999999
664,ANZ_KC_GD_1,2018-07-01,7,201712,0.0,201712,9.27367409387242,201712,9.27367409387242,-1,0.0,12.78509138,12.78509138
665,ANZ_KC_GD_2,2018-07-01,7,201712,0.0,201712,9.205759668992496,201712,9.205759668992496,-1,0.0,13.4953642,13.4953642
666,ANZ_KC_GD_3,2018-07-01,7,201712,0.0,201712,27.376565299548563,201712,27.376565299548563,-1,0.0,29.51464784,29.51464784
667,ANZ_KC_GD_4,2018-07-01,7,201712,0.0,201712,16.137530576605286,201712,16.137530576605286,-1,0.0,46.05264971,46.05264971
668,ANZ_KC_GT_1,2018-07-01,7,201712,0.0,201712,29.282794756727036,201712,29.282794756727036,-1,0.0,59.13746603,59.13746603
669,ANZ_KC_GT_2,2018-07-01,7,201712,0.0,201712,46.69530606905182,201712,46.69530606905182,-1,0.0,47.29395182,47.29395182
670,ANZ_KC_GT_3,2018-07-01,7,201712,0.0,201712,117.06404574424553,201712,117.06404574424553,-1,0.0,123.50519650000001,123.50519650000001
671,DE_APT_PF_1,2018-07-01,7,201712,19.86810874938965,201712,26.928223718345112,201712,46.79633246773476,-1,21.4664,30.69152459,52.15792459
672,DE_APT_PF_2,2018-07-01,7,201712,39.865299224853516,201712,117.11658862510889,201712,156.9818878499624,-1,71.5664,91.95480912,163.5212091
673,DE_APT_PF_PRE,2018-07-01,7,201712,31.93942642211914,201712,39.45387390555244,201712,71.39330032767158,-1,23.828000000000003,47.7370338,71.5650338
674,DE_APT_PN_1,2018-07-01,7,201712,52.10230255126953,201712,80.6710180270542,201712,132.77332057832373,-1,21.951999999999998,66.04237139,87.99437139
675,DE_APT_PN_2,2018-07-01,7,201712,75.68608856201172,201712,135.8623891599553,201712,211.54847772196703,-1,32.5392,81.92907236,114.46827240000002
676,DE_APT_PN_3,2018-07-01,7,201712,74.67127227783203,201712,163.24017214240234,201712,237.91144442023437,-1,49.1992,143.894,193.0932
677,DE_APT_PN_4,2018-07-01,7,201712,119.63373565673828,201712,230.66995922873264,201712,350.3036948854709,-1,99.0958,117.97929740000002,217.0750974
678,DE_APT_PN_5,2018-07-01,7,201712,101.57962036132812,201712,188.6237119836283,201712,290.20333234495644,-1,79.1272,93.84060633,172.9678063
679,DE_APT_PN_PRE,2018-07-01,7,201712,35.040225982666016,201712,63.171274853934825,201712,98.21150083660083,-1,15.735999999999999,38.45878001,54.19478001
680,NL_NC_PN_1,2018-07-01,7,201712,47.379119873046875,201712,118.41607148349146,201712,165.79519135653834,-1,28.85155,52.78373312,81.63528312
681,NL_NC_PN_2,2018-07-01,7,201712,35.390995025634766,201712,108.20040389242365,201712,143.59139891805842,-1,22.09365,63.3735821,85.4672321
682,NL_NC_PN_3,2018-07-01,7,201712,55.8753776550293,201712,117.2097863148692,201712,173.0851639698985,-1,23.7616,50.91719567,74.67879567
683,NL_NC_PN_4,2018-07-01,7,201712,83.8356704711914,201712,235.83855730778674,201712,319.67422777897815,-1,96.7064,147.6718998,244.3782998
684,NL_NC_PN_5,2018-07-01,7,201712,53.87316131591797,201712,141.41784536826938,201712,195.29100668418735,-1,43.6616,121.1691174,164.8307174
685,NL_NC_PN_6,2018-07-01,7,201712,0.0,201712,50.84350767216065,201712,50.84350767216065,-1,0.0,50.16106052,50.16106052
686,UK_APT_PF_1,2018-07-01,7,201712,0.0,201712,15.95194562362223,201712,15.95194562362223,-1,0.0,17.36868602,17.36868602
687,UK_APT_PF_2,2018-07-01,7,201712,0.0,201712,20.04754441516577,201712,20.04754441516577,-1,0.0,13.26250596,13.26250596
688,UK_APT_PF_3,2018-07-01,7,201712,0.0,201712,43.90652619863271,201712,43.90652619863271,-1,0.0,89.26141063,89.26141063
689,UK_APT_PN_1,2018-07-01,7,201712,25.471866607666016,201712,20.009180593556554,201712,45.481047201222566,-1,5.6799,11.09546553,16.77536553
690,UK_APT_PN_2,2018-07-01,7,201712,37.43747329711914,201712,33.58034366906712,201712,71.01781696618626,-1,13.5639,16.31725513,29.88115513
691,UK_APT_PN_3,2018-07-01,7,201712,65.6228256225586,201712,72.89748295402359,201712,138.52030857658218,-1,51.0768,39.17351008,90.25031008
692,UK_APT_PN_4,2018-07-01,7,201712,41.13180160522461,201712,45.30919065689403,201712,86.44099226211864,-1,18.532,49.73832094,68.27032094
693,UK_C&G_C&G_1,2018-07-01,7,201712,25.70414924621582,201712,23.619493250274246,201712,49.323642496490066,-1,6.9885,31.73846441,38.72696441
694,UK_C&G_C&G_2,2018-07-01,7,201712,26.374601364135742,201712,30.89625183844367,201712,57.27085320257942,-1,12.3597,26.03403922,38.39373922
695,UK_C&G_C&G_3,2018-07-01,7,201712,68.21431732177734,201712,77.04093368694238,201712,145.2552510087197,-1,44.6985,51.23493209,95.93343209
696,UK_C&G_C&G_4,2018-07-01,7,201712,45.22376251220703,201712,50.43497097353576,201712,95.6587334857428,-1,23.6832,52.33323625,76.01643625
697,ANZ_APT_PF_1,2018-08-01,8,201712,30.22148895263672,201712,71.93003859708219,201712,102.1515275497189,-1,18.3267,53.47856081,71.80526081
698,ANZ_APT_PF_2,2018-08-01,8,201712,48.81410598754883,201712,84.93697862737122,201712,133.75108461492005,-1,35.1729,89.37577816,124.54867820000001
699,ANZ_APT_PF_3,2018-08-01,8,201712,74.20208740234375,201712,143.35628555199395,201712,217.5583729543377,-1,169.5312,155.12855430000002,324.65975430000003
700,ANZ_APT_PF_4,2018-08-01,8,201712,75.29582214355469,201712,94.80267878315033,201712,170.09850092670501,-1,85.4163,150.55518519999998,235.9714852
701,ANZ_APT_PN_1,2018-08-01,8,201712,46.96539306640625,201712,107.83947650101685,201712,154.8048695674231,-1,26.28,110.82816170000001,137.10816169999998
702,ANZ_APT_PN_2,2018-08-01,8,201712,95.97966003417969,201712,117.1127213230883,201712,213.09238135726798,-1,63.4131,120.9342398,184.34733980000001
703,ANZ_APT_PN_3,2018-08-01,8,201712,215.39002990722656,201712,197.6560103053374,201712,413.046040212564,-1,356.7555,215.3884645,572.1439644999999
704,ANZ_APT_PN_4,2018-08-01,8,201712,127.97300720214844,201712,184.4875210048387,201712,312.46052820698714,-1,211.3875,264.6889123,476.07641229999996
705,ANZ_KC_GD_1,2018-08-01,8,201712,0.0,201712,7.449464306091912,201712,7.449464306091912,-1,0.0,13.45594289,13.45594289
706,ANZ_KC_GD_2,2018-08-01,8,201712,0.0,201712,8.118603411093563,201712,8.118603411093563,-1,0.0,14.59742835,14.59742835
707,ANZ_KC_GD_3,2018-08-01,8,201712,0.0,201712,34.40301225628486,201712,34.40301225628486,-1,0.0,32.34480481,32.34480481
708,ANZ_KC_GD_4,2018-08-01,8,201712,0.0,201712,25.33760056249872,201712,25.33760056249872,-1,0.0,45.6070897,45.6070897
709,ANZ_KC_GT_1,2018-08-01,8,201712,0.0,201712,36.94173622495572,201712,36.94173622495572,-1,0.0,69.66738854,69.66738854
710,ANZ_KC_GT_2,2018-08-01,8,201712,0.0,201712,87.0293842586659,201712,87.0293842586659,-1,0.0,59.07354459,59.07354459
711,ANZ_KC_GT_3,2018-08-01,8,201712,0.0,201712,97.73301770815874,201712,97.73301770815874,-1,0.0,128.32387350000002,128.32387350000002
712,DE_APT_PF_1,2018-08-01,8,201712,19.519201278686523,201712,21.5269877073493,201712,41.04618898603582,-1,17.7376,42.2889032,60.0265032
713,DE_APT_PF_2,2018-08-01,8,201712,30.921995162963867,201712,67.46290938853649,201712,98.38490455150036,-1,61.7272,129.091594,190.818794
714,DE_APT_PF_PRE,2018-08-01,8,201712,30.27840232849121,201712,31.87236810294654,201712,62.15077043143775,-1,20.8568,43.65812241,64.51492241
715,DE_APT_PN_1,2018-08-01,8,201712,55.12688446044922,201712,75.67032935960096,201712,130.79721382005016,-1,21.1872,50.93205341,72.11925341
716,DE_APT_PN_2,2018-08-01,8,201712,72.41322326660156,201712,114.2469373004004,201712,186.66016056700198,-1,35.2176,72.6688644,107.88646440000001
717,DE_APT_PN_3,2018-08-01,8,201712,81.8027572631836,201712,130.63613715584017,201712,212.43889441902377,-1,37.652,161.7366924,199.38869240000002
718,DE_APT_PN_4,2018-08-01,8,201712,113.70423126220703,201712,250.84561233266828,201712,364.5498435948753,-1,100.2246,110.6872216,210.9118216
719,DE_APT_PN_5,2018-08-01,8,201712,72.32640075683594,201712,151.27174510666967,201712,223.5981458635056,-1,77.1644,99.93661255,177.1010126
720,DE_APT_PN_PRE,2018-08-01,8,201712,42.15244674682617,201712,61.11020423290391,201712,103.26265097973008,-1,15.0176,20.69915906,35.71675906
721,NL_NC_PN_1,2018-08-01,8,201712,31.217836380004883,201712,121.0343689238053,201712,152.25220530381017,-1,27.20815,48.31464195,75.52279195
722,NL_NC_PN_2,2018-08-01,8,201712,46.51561737060547,201712,103.08391460916744,201712,149.5995319797729,-1,25.2973,59.555181999999995,84.852482
723,NL_NC_PN_3,2018-08-01,8,201712,65.4886474609375,201712,93.91074242874376,201712,159.39938988968126,-1,27.1448,50.2768229,77.4216229
724,NL_NC_PN_4,2018-08-01,8,201712,70.88749694824219,201712,186.91326344190617,201712,257.80076039014835,-1,120.6464,124.77521829999999,245.4216183
725,NL_NC_PN_5,2018-08-01,8,201712,49.3487548828125,201712,119.82949390026431,201712,169.1782487830768,-1,77.5736,105.910665,183.484265
726,NL_NC_PN_6,2018-08-01,8,201712,0.0,201712,39.176272915678666,201712,39.176272915678666,-1,0.0,50.87898645,50.87898645
727,UK_APT_PF_1,2018-08-01,8,201712,0.0,201712,12.199549065684845,201712,12.199549065684845,-1,0.0,16.18230704,16.18230704
728,UK_APT_PF_2,2018-08-01,8,201712,0.0,201712,18.471028820318402,201712,18.471028820318402,-1,0.0,14.53745102,14.53745102
729,UK_APT_PF_3,2018-08-01,8,201712,0.0,201712,46.15413157101376,201712,46.15413157101376,-1,0.0,82.59064136,82.59064136
730,UK_APT_PN_1,2018-08-01,8,201712,20.061229705810547,201712,13.924324405916789,201712,33.98555411172734,-1,6.4647,10.7267198,17.191419800000002
731,UK_APT_PN_2,2018-08-01,8,201712,38.09519577026367,201712,20.820266485881742,201712,58.91546225614542,-1,11.5614,17.45466528,29.01606528
732,UK_APT_PN_3,2018-08-01,8,201712,75.08963775634766,201712,80.5794338741248,201712,155.66907163047244,-1,52.3809,37.63672488,90.01762488
733,UK_APT_PN_4,2018-08-01,8,201712,47.24786376953125,201712,51.27705329438938,201712,98.52491706392064,-1,22.2248,44.73705222,66.96185222
734,UK_C&G_C&G_1,2018-08-01,8,201712,22.2501163482666,201712,20.77938789883304,201712,43.02950424709964,-1,8.7656,28.38125728,37.14685728
735,UK_C&G_C&G_2,2018-08-01,8,201712,45.39402770996094,201712,25.5380437432548,201712,70.93207145321574,-1,16.0872,21.02430018,37.11150018
736,UK_C&G_C&G_3,2018-08-01,8,201712,58.16563415527344,201712,89.41687039027788,201712,147.58250454555133,-1,47.8464,45.00035594,92.84675594
737,UK_C&G_C&G_4,2018-08-01,8,201712,61.923702239990234,201712,62.54828070531505,201712,124.47198294530529,-1,25.748,55.28644079,81.03444079
738,ANZ_APT_PF_1,2018-09-01,9,201712,27.07940673828125,201712,75.85520155602057,201712,102.93460829430182,-1,20.0952,49.99577973,70.09097973
739,ANZ_APT_PF_2,2018-09-01,9,201712,29.01759910583496,201712,88.70549261755201,201712,117.72309172338697,-1,35.4564,80.87936657,116.3357666
740,ANZ_APT_PF_3,2018-09-01,9,201712,60.0972900390625,201712,139.79545043157168,201712,199.89274047063418,-1,153.28799999999998,151.307477,304.595477
741,ANZ_APT_PF_4,2018-09-01,9,201712,35.52682113647461,201712,75.48820774572708,201712,111.01502888220169,-1,72.6507,172.0808197,244.73151969999998
742,ANZ_APT_PN_1,2018-09-01,9,201712,31.502971649169922,201712,121.02374592326031,201712,152.52671757243024,-1,19.7649,116.7308983,136.4957983
743,ANZ_APT_PN_2,2018-09-01,9,201712,30.703432083129883,201712,178.79117823161906,201712,209.49461031474894,-1,38.9079,128.01626869999998,166.9241687
744,ANZ_APT_PN_3,2018-09-01,9,201712,108.707763671875,201712,300.0349575305453,201712,408.7427212024203,-1,215.1837,310.2609557,525.4446557
745,ANZ_APT_PN_4,2018-09-01,9,201712,62.45928955078125,201712,235.244879348682,201712,297.70416889946324,-1,143.0712,360.2765358,503.3477358
746,ANZ_KC_GD_1,2018-09-01,9,201712,0.0,201712,20.456222862186607,201712,20.456222862186607,-1,0.0,13.45154795,13.45154795
747,ANZ_KC_GD_2,2018-09-01,9,201712,0.0,201712,20.502818109553857,201712,20.502818109553857,-1,0.0,13.95992865,13.95992865
748,ANZ_KC_GD_3,2018-09-01,9,201712,0.0,201712,23.131142402402702,201712,23.131142402402702,-1,0.0,30.44842781,30.44842781
749,ANZ_KC_GD_4,2018-09-01,9,201712,0.0,201712,24.613251551063986,201712,24.613251551063986,-1,0.0,47.21242029,47.21242029
750,ANZ_KC_GT_1,2018-09-01,9,201712,0.0,201712,44.07049911415859,201712,44.07049911415859,-1,0.0,61.06414767,61.06414767
751,ANZ_KC_GT_2,2018-09-01,9,201712,0.0,201712,57.85278036690662,201712,57.85278036690662,-1,0.0,52.51419554,52.51419554
752,ANZ_KC_GT_3,2018-09-01,9,201712,0.0,201712,104.57764577668594,201712,104.57764577668594,-1,0.0,121.9980551,121.9980551
753,DE_APT_PF_1,2018-09-01,9,201712,24.917007446289062,201712,19.18204837913826,201712,44.09905582542732,-1,17.5064,42.62413951,60.13053951
754,DE_APT_PF_2,2018-09-01,9,201712,27.847856521606445,201712,88.57346880353593,201712,116.42132532514238,-1,58.6608,161.4381982,220.09899819999998
755,DE_APT_PF_PRE,2018-09-01,9,201712,21.906673431396484,201712,42.34921223700261,201712,64.25588566839909,-1,25.144000000000002,46.26056978,71.40456978
756,DE_APT_PN_1,2018-09-01,9,201712,28.313655853271484,201712,81.4709873085132,201712,109.78464316178469,-1,16.7824,49.64059643,66.42299643
757,DE_APT_PN_2,2018-09-01,9,201712,45.408817291259766,201712,164.42985903798817,201712,209.83867632924793,-1,35.964,55.9134032,91.8774032
758,DE_APT_PN_3,2018-09-01,9,201712,42.53021240234375,201712,183.6632443548511,201712,226.19345675719484,-1,45.1192,117.57705279999999,162.69625280000002
759,DE_APT_PN_4,2018-09-01,9,201712,57.04370880126953,201712,332.35430006350174,201712,389.39800886477127,-1,112.4546,84.66461991,197.1192199
760,DE_APT_PN_5,2018-09-01,9,201712,38.18584442138672,201712,238.03945760576244,201712,276.22530202714916,-1,89.8892,62.75573451,152.6449345
761,DE_APT_PN_PRE,2018-09-01,9,201712,24.687564849853516,201712,60.24518277357859,201712,84.9327476234321,-1,11.3752,20.98924351,32.36444351
762,NL_NC_PN_1,2018-09-01,9,201712,28.158262252807617,201712,137.8928829899304,201712,166.05114524273802,-1,27.95025,42.570103100000004,70.5203531
763,NL_NC_PN_2,2018-09-01,9,201712,31.03764533996582,201712,127.30078259501728,201712,158.3384279349831,-1,30.8739,44.22003669,75.09393669
764,NL_NC_PN_3,2018-09-01,9,201712,51.93586730957031,201712,94.11577907448543,201712,146.05164638405574,-1,30.4912,32.32925148,62.82045148
765,NL_NC_PN_4,2018-09-01,9,201712,45.396934509277344,201712,274.8877123210798,201712,320.28464683035713,-1,140.9064,93.87469675,234.78109680000003
766,NL_NC_PN_5,2018-09-01,9,201712,23.254680633544922,201712,168.21061417399494,201712,191.46529480753986,-1,125.816,27.52704401,153.343044
767,NL_NC_PN_6,2018-09-01,9,201712,0.0,201712,51.67151044911454,201712,51.67151044911454,-1,0.0,42.93814651,42.93814651
768,UK_APT_PF_1,2018-09-01,9,201712,0.0,201712,32.64770666210605,201712,32.64770666210605,-1,0.0,15.67780356,15.67780356
769,UK_APT_PF_2,2018-09-01,9,201712,0.0,201712,32.64770666210605,201712,32.64770666210605,-1,0.0,11.67046902,11.67046902
770,UK_APT_PF_3,2018-09-01,9,201712,0.0,201712,100.4610676727651,201712,100.4610676727651,-1,0.0,68.90676415,68.90676415
771,UK_APT_PN_1,2018-09-01,9,201712,29.948625564575195,201712,32.757747028792245,201712,62.70637259336744,-1,5.6988,9.590286306,15.28908631
772,UK_APT_PN_2,2018-09-01,9,201712,31.23189926147461,201712,33.82839348081198,201712,65.06029274228659,-1,11.2455,12.178254800000001,23.4237548
773,UK_APT_PN_3,2018-09-01,9,201712,44.569881439208984,201712,102.55606841875854,201712,147.12594985796753,-1,51.3342,42.09883971,93.43303971
774,UK_APT_PN_4,2018-09-01,9,201712,42.47816848754883,201712,72.22533754427594,201712,114.70350603182477,-1,18.384,46.56443075,64.94843075
775,UK_C&G_C&G_1,2018-09-01,9,201712,27.634174346923828,201712,36.496493511300585,201712,64.13066785822441,-1,8.624,25.26433458,33.88833458
776,UK_C&G_C&G_2,2018-09-01,9,201712,29.542722702026367,201712,45.27697930767758,201712,74.81970200970395,-1,16.188,18.3679948,34.5559948
777,UK_C&G_C&G_3,2018-09-01,9,201712,43.85780715942383,201712,106.70218825995724,201712,150.55999541938107,-1,37.7712,49.81397715,87.58517715
778,UK_C&G_C&G_4,2018-09-01,9,201712,37.534278869628906,201712,58.094366234773844,201712,95.62864510440275,-1,26.9696,46.06615896,73.03575896
779,ANZ_APT_PF_1,2018-10-01,10,201712,24.103378295898438,201712,39.166975541240575,201712,63.27035383713901,-1,18.8901,50.59958763,69.48968763
780,ANZ_APT_PF_2,2018-10-01,10,201712,44.83665466308594,201712,77.61862148607594,201712,122.45527614916188,-1,45.5598,56.84275333,102.4025533
781,ANZ_APT_PF_3,2018-10-01,10,201712,134.994873046875,201712,164.60998299097585,201712,299.6048560378508,-1,161.6013,124.43988870000001,286.0411887
782,ANZ_APT_PF_4,2018-10-01,10,201712,83.91110229492188,201712,70.46814803460819,201712,154.37925032953007,-1,61.9695,190.02894369999999,251.9984437
783,ANZ_APT_PN_1,2018-10-01,10,201712,55.31140899658203,201712,91.21566372407572,201712,146.52707272065777,-1,23.6673,103.05263120000001,126.71993119999999
784,ANZ_APT_PN_2,2018-10-01,10,201712,116.77078247070312,201712,127.42563270749072,201712,244.19641517819383,-1,40.8654,105.37916059999999,146.2445606
785,ANZ_APT_PN_3,2018-10-01,10,201712,251.46971130371094,201712,205.83580162094256,201712,457.3055129246535,-1,278.1594,250.53756659999996,528.6969666
786,ANZ_APT_PN_4,2018-10-01,10,201712,147.4715576171875,201712,198.10279654126083,201712,345.57435415844833,-1,112.2273,329.770182,441.99748200000005
787,ANZ_KC_GD_1,2018-10-01,10,201712,0.0,201712,7.564837656781078,201712,7.564837656781078,-1,0.0,13.320821300000002,13.320821300000002
788,ANZ_KC_GD_2,2018-10-01,10,201712,0.0,201712,9.06246595625114,201712,9.06246595625114,-1,0.0,13.51106009,13.51106009
789,ANZ_KC_GD_3,2018-10-01,10,201712,0.0,201712,14.961640898444806,201712,14.961640898444806,-1,0.0,31.95286242,31.95286242
790,ANZ_KC_GD_4,2018-10-01,10,201712,0.0,201712,8.231910405840935,201712,8.231910405840935,-1,0.0,48.121709700000004,48.121709700000004
791,ANZ_KC_GT_1,2018-10-01,10,201712,0.0,201712,26.188815396622108,201712,26.188815396622108,-1,0.0,55.36781686,55.36781686
792,ANZ_KC_GT_2,2018-10-01,10,201712,0.0,201712,55.02184051176233,201712,55.02184051176233,-1,0.0,45.51510754,45.51510754
793,ANZ_KC_GT_3,2018-10-01,10,201712,0.0,201712,92.04357410561269,201712,92.04357410561269,-1,0.0,95.168932,95.168932
794,DE_APT_PF_1,2018-10-01,10,201712,18.120309829711914,201712,26.997192991956325,201712,45.11750282166824,-1,27.9288,42.28270118,70.21150118
795,DE_APT_PF_2,2018-10-01,10,201712,59.42382049560547,201712,90.59069449514759,201712,150.01451499075307,-1,61.872,139.0845669,200.9565669
796,DE_APT_PF_PRE,2018-10-01,10,201712,24.09166145324707,201712,34.01895737178193,201712,58.110618825029,-1,27.6032,46.99801166,74.60121166
797,DE_APT_PN_1,2018-10-01,10,201712,47.678707122802734,201712,73.26372935280139,201712,120.94243647560413,-1,17.46,52.39480471,69.85480471
798,DE_APT_PN_2,2018-10-01,10,201712,104.41725158691406,201712,116.8712540397527,201712,221.28850562666676,-1,30.7504,88.52763824,119.2780382
799,DE_APT_PN_3,2018-10-01,10,201712,111.11602783203125,201712,131.1488515199998,201712,242.26487935203104,-1,40.8432,109.94267090000001,150.7858709
800,DE_APT_PN_4,2018-10-01,10,201712,131.00006103515625,201712,201.1248332894686,201712,332.12489432462485,-1,119.398,93.05271277,212.4507128
